,D,Pval.normal,Pval.beta,window
970,-1.35033807613811,0.176907564068225,0.155102792600063,97000
971,-1.02938539514671,0.303298609335025,0.385649278162926,97100
972,-0.777058046463336,0.437124524480955,0.560080478499128,97200
973,-0.373597550255726,0.708703756794031,0.826443969996902,97300
974,-0.113702515683057,0.909473618230485,0.989487141513113,97400
975,-0.044264575199051,0.964693508878797,0.968139366671962,97500
976,0.2482788312419,0.803918676551147,0.7954016381749,97600
977,0.341175618213583,0.732971377154449,0.742586696693655,97700
978,0.306306505927824,0.75937128612591,0.762291850571335,97800
979,0.296835861763157,0.766591825004639,0.767668721877916,97900
980,0.313545573830164,0.753866201988753,0.758189071705409,98000
981,0.315923531185633,0.752060550646765,0.756842703855509,98100
982,0.15576741859262,0.876216353288379,0.848992082477122,98200
983,0.228861998443801,0.818976177532103,0.806568128133653,98300
984,0.0629659467313,0.949793621062533,0.903721368802016,98400
985,0.025173365284956,0.979916681645598,0.926282366718817,98500
986,-0.12398867533011,0.901324241648313,0.98316676579265,98600
987,-0.015735654810012,0.987445282089131,0.950879198718659,98700
988,0.152345202330107,0.878914674668838,0.850993208031199,98800
989,0.141315910587709,0.887620380916579,0.857451518115309,98900
990,0.43953536759717,0.660273660911249,0.687788929203931,99000
991,0.551730468487815,0.58113303174504,0.626741237471686,99100
992,0.816197628690627,0.414387112866392,0.489352527410754,99200
993,0.890859819964129,0.373004378275837,0.452324364753629,99300
994,0.726257926048474,0.467680667046804,0.535010652313018,99400
995,0.637582592073564,0.523745430423996,0.581113694586977,99500
996,0.488456556737992,0.625226490143917,0.66097562904317,99600
997,0.335185547285084,0.737485123677163,0.745961517393644,99700
998,0.189796413733841,0.849468666244283,0.829165920021298,99800
999,0.106730290606183,0.915002951426114,0.877791962325128,99900
1000,-0.115480735405132,0.908064089232382,0.988395302776161,1.00E+05
1001,-0.040067499745047,0.968039312430971,0.965594626953083,100100
1002,0.029947384953905,0.976109015050738,0.923423803153836,100200
1003,0.040789445331414,0.967463753762819,0.916941091666034,100300
1004,0.207691104597211,0.835470163737741,0.8187928875155,100400
1005,0.369671407545043,0.711627338412102,0.726590857604773,100500
1006,0.672760711998233,0.501099536142505,0.562697690862529,100600
1007,0.928862582295802,0.35296030658192,0.433791230293603,100700
1008,0.690275168515558,0.490021160392697,0.55359053245667,100800
1009,0.812136690770361,0.416713201817566,0.491389551178423,100900
1010,0.507501636315299,0.611802888557439,0.650617991227058,101000
1011,0.326071107382316,0.744370556379614,0.751104809056155,101100
1012,0.246166893007797,0.805553042648762,0.796614085456516,101200
1013,0.342003224155621,0.732348465886558,0.742120757854227,101300
1014,0.23230185801386,0.81630356942273,0.804586713089275,101400
1015,0.207462036655201,0.835649038029504,0.818925440142925,101500
1016,0.28608014842652,0.774816735699352,0.773787976283214,101600
1017,0.234258192490238,0.814784540493028,0.8034604416399,101700
1018,-2.72213880585009,0.006486089285995,0,101800
1019,-2.69599253220661,0.007017924003062,0,101900
1020,-2.60056461760694,0.009307048933982,0,102000
1021,-2.59140743763271,0.009558425108048,0,102100
1022,-2.50465361046518,0.012257136786688,0,102200
1023,-2.40226698836459,0.016293811374201,0,102300
1024,-2.53860349730894,0.011129587840057,0,102400
1025,-2.56566720119169,0.010297757714374,0,102500
1026,-2.6396969385035,0.00829801949794,0,102600
1027,0.864714535249123,0.387195489571623,0.465198808033558,102700
1028,0.74728855111186,0.454889401848659,0.524233445691252,102800
1029,0.574596146731791,0.56556445867178,0.614495351293762,102900
1030,0.464647503416649,0.642183908059342,0.673988031488765,103000
1031,0.465187733527443,0.641797022235089,0.67369199538846,103100
1032,0.365228280798049,0.714941009261276,0.729078553881122,103200
1033,0.086486281195642,0.931079861227736,0.889759728556998,103300
1034,0.03275104072488,0.973873121087468,0.921746203230483,103400
1035,0.002044142398892,0.998369011475694,0.940166683039703,103500
1036,-0.346606369286607,0.728887060226812,0.843696196598632,103600
1037,-3.65071935756955,0.000261506858533,0,103700
1038,-3.70620440423444,0.000210388524371,0,103800
1039,-3.80025066908288,0.000144549793402,0,103900
1040,-3.91943504970586,8.88E-05,0,104000
1041,-3.43990755889879,0.00058191290615,0,104100
1042,-3.32805278150083,0.000874552953707,0,104200
1043,-3.36116903856839,0.000776133097966,0,104300
1044,-3.44903011462693,0.000562603954334,0,104400
1045,-3.24699131545102,0.001166319486116,0,104500
1046,-3.74165550780173,0.000182812000083,0,104600
1047,-3.79929085445776,0.000145110711941,0,104700
1048,-3.82502036473768,0.000130761277072,0,104800
1049,-3.70415657031452,0.000212095234367,0,104900
1050,-3.6612040733154,0.000251032700459,0,105000
1051,-4.05183329641566,5.08E-05,0,105100
1052,-4.17693702882584,2.95E-05,0,105200
1053,-4.17693702882584,2.95E-05,0,105300
1054,-3.98629355319182,6.71E-05,0,105400
1055,0.132642596431844,0.894476042964061,0.862539870967632,105500
1056,0.312775686434665,0.754451088657304,0.758625115053966,105600
1057,0.281702249856311,0.778171829194445,0.776282584158026,105700
1058,0.104964358593802,0.916404090169546,0.878834124976895,105800
1059,-0.212959247395953,0.831358749390903,0.928037130247264,105900
1060,-0.248769304282503,0.803539236412782,0.905616748828578,106000
1061,-0.239870405992471,0.81043072374759,0.911200556005399,106100
1062,-0.277068730205183,0.781727331894463,0.887805920713942,106200
1063,-0.235514599570302,0.813809348684311,0.913930745571727,106300
1064,-0.341181347213752,0.732967064522867,0.847154961447822,106400
1065,-0.235596966556965,0.813745427547068,0.913879136547521,106500
1066,-0.15951588871319,0.873262441210679,0.961251553093079,106600
1067,-0.2021421800001,0.839805573568966,0.934783673541868,106700
1068,-0.1382668006978,0.890029562660829,0.974375085072203,106800
1069,-0.12262891679859,0.902400954964682,0.984002913736365,106900
1070,0.113353901431023,0.90974998540697,0.873886142038371,107000
1071,0.225865952574457,0.821305679459663,0.808295010747273,107100
1072,0.31803826573988,0.750455910806037,0.755645931493953,107200
1073,0.176072020255026,0.860237362099171,0.837146293109559,107300
1074,0.368461492510369,0.712529153042357,0.727268050864579,107400
1075,0.389871359589498,0.696631673156099,0.715310967729318,107500
1076,0.606674964300365,0.54406664002096,0.597429329453242,107600
1077,0.772789083153551,0.439647215235284,0.511247769659747,107700
1078,0.767378944473631,0.442856243542832,0.513995214468784,107800
1079,0.690215086688856,0.490058937258168,0.553621703072235,107900
1080,0.667813658882614,0.504252546606877,0.565277526324979,108000
1081,0.69714080461522,0.485714680085404,0.550031838018005,108100
1082,0.610404875785572,0.541593639082383,0.595453710433155,108200
1083,0.736380036427992,0.461499450446443,0.529815941271579,108300
1084,0.667387809776116,0.504524450412066,0.565499755426473,108400
1085,0.476733979101319,0.633551563552118,0.667373549796421,108500
1086,0.243719534659472,0.807448043033272,0.798019741250869,108600
1087,0.114835113033175,0.908575816972379,0.87301336844345,108700
1088,0.153114372604741,0.878308081825171,0.850543324061898,108800
1089,0.346758663900924,0.728772633902535,0.73944504905231,108900
1090,0.185466571814359,0.85286309721292,0.83168129480056,109000
1091,0.260953528196453,0.794128344939596,0.788136069782543,109100
1092,0.360434582520447,0.718522168968608,0.731765195824214,109200
1093,0.168191464247061,0.866432655834232,0.841738299184326,109300
1094,0.124179037399796,0.901173519489683,0.867513301294652,109400
1095,0.402482261538778,0.687329140401456,0.708293943430637,109500
1096,0.472363799646717,0.636667138720618,0.669763087639651,109600
1097,0.570310092634239,0.568467396779008,0.616785651059204,109700
1098,0.367788933001435,0.713030621716741,0.727644560729904,109800
1099,0.244179865573888,0.807091520116315,0.797755294299682,109900
1100,0.204646958553488,0.837847964139198,0.820554906097652,110000
1101,0.167716684811322,0.866806169541358,0.842015178374017,110100
1102,0.122662579276694,0.902374297439935,0.868405262935506,110200
1103,0.109578851207362,0.91274338392882,0.876111619733682,110300
1104,0.114835113033175,0.908575816972379,0.87301336844345,110400
1105,0.020370531137812,0.983747791716325,0.929160690307011,110500
1106,-0.218706659814884,0.826878560796077,0.924447596209078,110600
1107,-0.388852239055114,0.697385454716553,0.81666131969955,110700
1108,-0.390129420155851,0.696440848914446,0.815841227993541,110800
1109,-0.300435542933982,0.763844955799902,0.873038162528958,110900
1110,-0.228165861606919,0.819517299967217,0.918532474013581,111000
1111,-0.308482020327864,0.757715579313525,0.867940014803165,111100
1112,-0.17483141185232,0.861212105364275,0.951763415635703,111200
1113,-0.132729510158876,0.894407303612648,0.977787181439477,111300
1114,-0.348069937096108,0.727787661044808,0.842762582192738,111400
1115,-0.178045262358706,0.858687429358475,0.949769303356491,111500
1116,-0.416732113202188,0.676874362605854,0.798722543861344,111600
1117,-0.43502265597883,0.663545982544551,0.78691204406832,111700
1118,-0.361671430388214,0.71759757902484,0.834075889215524,111800
1119,-0.370839918289107,0.710756767411419,0.828209931851614,111900
1120,-0.38330667314037,0.701492391974162,0.820220305513263,112000
1121,-0.405512289564092,0.685100986720718,0.80595099457069,112100
1122,-0.574610914379826,0.565554468888655,0.695698485058355,112200
1123,-0.632002186751663,0.527385448312043,0.657649072811217,112300
1124,-0.338988011686319,0.734618761338338,0.848552501353035,112400
1125,-0.379734637311842,0.704142405863547,0.822511115366843,112500
1126,0.043098898503875,0.965622697351659,0.915561878418866,112600
1127,0.712425741279575,0.476201180214644,0.542132101778151,112700
1128,-1.301525580617,0.193078614321756,0.190814919411959,112800
1129,-1.27092193203609,0.20375642310487,0.213081758238809,112900
1130,-1.12922115979906,0.258804549658316,0.314991857337147,113000
1131,-0.920646330802222,0.357235104881559,0.461548286603646,113100
1132,-0.766754860240929,0.443227279201091,0.567076335614419,113200
1133,-0.72740095339331,0.466980370634403,0.593705525411127,113300
1134,-0.772482290589401,0.439828831772478,0.563188647135906,113400
1135,-0.624320934533321,0.532416838217051,0.662759919430487,113500
1136,-0.63604226682458,0.524748873485964,0.654958675073026,113600
1137,-1.14196032196923,0.253470512861882,0.305908472448787,113700
1138,0.673979743971206,0.50032419180314,0.562062482848907,113800
1139,0.74728855111186,0.454889401848659,0.524233445691252,113900
1140,0.606448959234651,0.54421666583201,0.597549095863227,114000
1141,0.420028938908861,0.67446431321859,0.698562743268939,114100
1142,0.349645442513776,0.72660480270228,0.737822084302006,114200
1143,0.375731837106971,0.707116266669155,0.723201469783641,114300
1144,0.467515364626118,0.640131201990384,0.672416911543658,114400
1145,0.095321418000149,0.92405953100752,0.884531013557994,114500
1146,0.039192236203431,0.968737123494637,0.917895291803704,114600
1147,-1.45956824613153,0.144408771580188,0.074244105240986,114700
1148,-1.89986808979896,0.057450432592068,0,114800
1149,-2.22721870754275,0.025932660432985,0,114900
1150,-2.64876387093804,0.008078675507276,0,115000
1151,-2.83116745972981,0.004637843215268,0,115100
1152,-5.99316536875964,2.06E-09,0,115200
1153,-6.04632431824206,1.48E-09,0,115300
1154,-6.12240271860219,9.22E-10,0,115400
1155,-6.19375155659972,5.87E-10,0,115500
1156,-6.12971614161964,8.80E-10,0,115600
1157,-2.69675590113729,0.007001857552491,0,115700
1158,-2.20903190827226,0.027172421590628,0,115800
1159,-1.34728482056766,0.177888518987314,0.157343856716065,115900
1160,-0.720868223626129,0.470990595200154,0.598111805808831,116000
1161,-0.316476247083394,0.751641051465927,0.862868497309135,116100
1162,-0.273895293178668,0.784165088826203,0.889807249603709,116200
1163,-0.401720007974012,0.687890097948122,0.808391378258935,116300
1164,-0.303806263224501,0.761275494785971,0.870903312697942,116400
1165,-0.190785647783406,0.848693533555342,0.941853675989333,116500
1166,-0.093219308030113,0.925729335588401,0.997960085821848,116600
1167,0.193956762137166,0.846209737739666,0.826751023631966,116700
1168,0.332163559695388,0.739765758220144,0.747665734607687,116800
1169,0.292280513559295,0.770072156570831,0.7702587397911,116900
1170,0.328312404723841,0.742675465922605,0.749839126091015,117000
1171,0.407551993538061,0.683602615001287,0.705478465836852,117100
1172,0.870191419208118,0.384195804452858,0.462493595831474,117200
1173,0.820032133667306,0.412197788885943,0.487431243546256,117300
1174,0.94898888545159,0.342626264975734,0.424063694902784,117400
1175,0.68633202280739,0.492503759886931,0.555637281384525,117500
1176,0.077976324107023,0.93784688626283,0.894804174013421,117600
1177,-5.28614066930589,1.25E-07,0,117700
1178,-5.30526000003111,1.13E-07,0,117800
1179,-5.10506420113448,3.31E-07,0,117900
1180,-4.9203730699692,8.64E-07,0,118000
1181,-4.84441540199195,1.27E-06,0,118100
1182,-4.76892797608588,1.85E-06,0,118200
1183,-4.72648208920313,2.28E-06,0,118300
1184,-0.559833185657538,0.575593225670214,0.705444562718153,118400
1185,-0.426761378830968,0.669553139355793,0.792250576073039,118500
1186,-0.095169189636632,0.924180441990547,0.999153127095167,118600
1187,0.023264470962351,0.981439312103198,0.927426060277928,118700
1188,0.135484529882897,0.892228794842563,0.860871670167368,118800
1189,0.118422676616301,0.905732758859159,0.870900485110462,118900
1190,0.454744441738947,0.649293104368202,0.67942114475661,119000
1191,0.484122959565047,0.628298607874965,0.663338807224655,119100
1192,0.204699854917561,0.83780663376634,0.82052427946184,119200
1193,-0.253373509850729,0.799979595993961,0.902724560979461,119300
1194,0.12915982678259,0.897231183466787,0.864585474667694,119400
1195,0.571987094871516,0.567330717580937,0.615889244118809,119500
1196,0.315218738800756,0.752595578778398,0.757241678172919,119600
1197,0.181976708741788,0.85560100442593,0.83371024639407,119700
1198,0.053764009257142,0.957123184478012,0.909200219756507,119800
1199,0.286706316779698,0.774337200471146,0.773431357593913,119900
1200,0.582931366258161,0.559939504318766,0.610048137394964,120000
1201,0.631735267754697,0.527559878541684,0.584190749514032,120100
1202,0.101836635364257,0.918886345985337,0.880680798862677,120200
1203,-4.54765660394698,5.42E-06,0,120300
1204,-4.61148577038203,4.00E-06,0,120400
1205,-4.5916629274373,4.40E-06,0,120500
1206,-4.56632102518599,4.96E-06,0,120600
1207,-4.59834782687885,4.26E-06,0,120700
1208,-4.65762398891378,3.20E-06,0,120800
1209,-4.58506217957182,4.54E-06,0,120900
1210,-4.59640567884241,4.30E-06,0,121000
1211,-4.59027439303074,4.43E-06,0,121100
1212,-0.117351753088253,0.906581315272167,0.987246125987962,121200
1213,-0.076908086758949,0.938696664300606,0.987995795911442,121300
1214,-0.242690728321509,0.808244990491252,0.909431760706924,121400
1215,-0.169009554293704,0.865789126271564,0.95537299680766,121500
1216,-0.077556727907336,0.938180664777498,0.988391502367302,121600
1217,-0.067793340746256,0.945950144882761,0.982440035573191,121700
1218,-0.020507417850748,0.983638594732574,0.953760046622964,121800
1219,-0.006699527556142,0.994654590385244,0.945430565694016,121900
1220,-0.023335624639407,0.981382555091404,0.955468672904254,122000
1221,-0.0953283802659,0.924054001104991,0.999250546153093,122100
1222,0.14656545028784,0.88347502579435,0.854375890385469,122200
1223,0.235092094988782,0.814137254066647,0.802980494154844,122300
1224,0.422261456051377,0.672834188461154,0.697327310883528,122400
1225,0.351036046457883,0.725561305879259,0.737040633891022,122500
1226,0.169264468104971,0.865588623018085,0.841112644927155,122600
1227,0.118977728501687,0.905293000513242,0.870573717607215,122700
1228,0.021192325322591,0.98309223641446,0.92866801344666,122800
1229,0.060513062774531,0.951747012326679,0.905180910377194,122900
1230,-0.012307850475812,0.99018000405668,0.948811252325616,123000
1231,-0.095169189636632,0.924180441990547,0.999153127095167,123100
1232,-0.175867660725415,0.860397912319999,0.951120566810865,123200
1233,-0.367590128172785,0.713178876815964,0.830290093255294,123300
1234,-0.621184127685231,0.534478481539256,0.66484542132031,123400
1235,-0.651132610875608,0.514960886990191,0.644895821721274,123500
1236,-0.300410347720965,0.763864171654356,0.873054115621649,123600
1237,-0.006669394706631,0.994678632383513,0.945412410848464,123700
1238,0.215287926272252,0.829542842372704,0.814400313084178,123800
1239,0.511238948673,0.609183748867853,0.648590819779102,123900
1240,0.78432812847485,0.432847598549513,0.505401557155392,124000
1241,0.961709650147288,0.336195473507406,0.417947099084343,124100
1242,-5.6913796317785,1.26E-08,0,124200
1243,-5.54907542743605,2.87E-08,0,124300
1244,-5.53862283441406,3.05E-08,0,124400
1245,-5.49742563804054,3.85E-08,0,124500
1246,-5.45055924856651,5.02E-08,0,124600
1247,-5.52484048984704,3.30E-08,0,124700
1248,-5.49457996670332,3.92E-08,0,124800
1249,-0.574798924194941,0.565427294416041,0.695574354764791,124900
1250,-0.646426905462578,0.5180029205196,0.648036109455247,125000
1251,-2.734910793938,0.006239718347472,0,125100
1252,-2.6876819943197,0.007194988190697,0,125200
1253,-2.90122128384631,0.003717112858002,0,125300
1254,-2.72894538362516,0.006353722606633,0,125400
1255,-2.62855609338141,0.008574821230368,0,125500
1256,-2.41513703488864,0.015729290696923,0,125600
1257,-2.29939297870784,0.021482634289462,0,125700
1258,-2.15907106935308,0.030844653720944,0,125800
1259,-1.96840492417528,0.049021465778942,0,125900
1260,-1.92227955068296,0.054570591685114,0,126000
1261,-0.263760392305674,0.791964556399206,0.896191965539508,126100
1262,-0.103694517284096,0.917411777773361,0.995625902032027,126200
1263,-0.110434096500901,0.91206511339491,0.991493103719068,126300
1264,-0.049319524165156,0.960664660416594,0.971206750418466,126400
1265,-0.004906510915683,0.996085186400411,0.944350455740972,126500
1266,0.119385621969482,0.904969851830101,0.870333606451269,126600
1267,0.182869678075532,0.854900275059897,0.833190956128731,126700
1268,0.10280246993506,0.918119744928723,0.880110433564826,126800
1269,0.144014421584276,0.885489081574601,0.855870113132143,126900
1270,0.1264505855271,0.899375262011769,0.86617768664958,127000
1271,0.082351160591771,0.934367472271131,0.892209902381861,127100
1272,0.088467134028418,0.929505405136835,0.888586689030074,127200
1273,0.111012627927156,0.91160633299181,0.875266188693864,127300
1274,0.123509445628732,0.901703695030423,0.86790711505264,127400
1275,0.020641796414194,0.983531398842765,0.928998054932189,127500
1276,-0.132582731486925,0.894523390117244,0.977877583199221,127600
1277,-0.240850081342493,0.809671312599666,0.910586234461924,127700
1278,-0.251455600940535,0.80146188487332,0.903929582064772,127800
1279,-0.274131787641131,0.78398334616662,0.889658139620225,127900
1280,0.108636539938354,0.913490777578426,0.876667381374067,128000
1281,0.129365239063082,0.897068651723125,0.864464788096444,128100
1282,0.228866898825889,0.81897236866286,0.806565304463332,128200
1283,0.305388595321671,0.760070206806596,0.762812523179767,128300
1284,0.486451528176001,0.626647064269848,0.6620687101433,128400
1285,0.678323947026044,0.497566318372175,0.559800447207956,128500
1286,0.523805644282329,0.600413727219287,0.641787417615218,128600
1287,0.612743947620943,0.540045658744813,0.594215705867727,128700
1288,0.389264459961062,0.697080523928382,0.715649148711955,128800
1289,0.244914661725877,0.80652250894872,0.797333225764495,128900
1290,0.074195376943154,0.940854924378757,0.897047974116623,129000
1291,0.212836928784725,0.831454158595378,0.815816786170282,129100
1292,0.112270887197431,0.910608624486883,0.874524440914833,129200
1293,0.004331664667236,0.996543842447605,0.938790910399053,129300
1294,-0.459828369636152,0.645639418305721,0.770841904770254,129400
1295,-0.378555688594819,0.705017832605933,0.823266917151175,129500
1296,-0.102654670917166,0.918237050873036,0.996263122553827,129600
1297,-0.12990164382603,0.896644243725191,0.979528481573492,129700
1298,0.240803473540002,0.809707437335774,0.799695504873171,129800
1299,0.379118036879087,0.704600212854631,0.721309614614487,129900
1300,0.560639102626773,0.575043589208189,0.621962152872426,130000
1301,0.355887361523345,0.72192492102269,0.73431624819568,130100
1302,0.355887361523345,0.72192492102269,0.73431624819568,130200
1303,0.418446772370923,0.675620495575376,0.699438653432523,130300
1304,0.517548863596615,0.604773067971971,0.6451722369027,130400
1305,0.312698485748934,0.754509746116242,0.758668843295946,130500
1306,0.029562189782521,0.976416220307195,0.923654356185228,130600
1307,0.112669103696589,0.910292896918612,0.874289727825573,130700
1308,-0.18873444344941,0.850300954732583,0.943129229515578,130800
1309,-0.174021270361782,0.861848745944899,0.95226591846607,130900
1310,0.038323953824485,0.969429392422461,0.91841413568905,131000
1311,0.170822637312538,0.864363228691578,0.840204329512525,131100
1312,0.074549011942994,0.940573543740338,0.896838042778372,131200
1313,0.25729042690465,0.796954581988812,0.790233966501644,131300
1314,0.25729042690465,0.796954581988812,0.790233966501644,131400
1315,0.334716467676754,0.73783897790591,0.746225978493996,131500
1316,0.440031841866306,0.659914045381725,0.68751532639729,131600
1317,0.486709207554141,0.626464419245801,0.66192820292334,131700
1318,0.691760643234789,0.489087656248307,0.552820019304283,131800
1319,0.647506976129,0.517303881014171,0.575901521305204,131900
1320,0.361631477993891,0.717627438474568,0.731094133783664,132000
1321,0.139486973735784,0.889065348764941,0.858523793187166,132100
1322,-0.013253825283526,0.989425287034796,0.949381819003906,132200
1323,-0.305797581270414,0.759758770179402,0.869641569256731,132300
1324,-0.253373509850729,0.799979595993961,0.902724560979461,132400
1325,-4.74867420856838,2.05E-06,0,132500
1326,-5.09718575973733,3.45E-07,0,132600
1327,-5.28332931197382,1.27E-07,0,132700
1328,-6.31040595789326,2.78E-10,0,132800
1329,-6.26570685092426,3.71E-10,0,132900
1330,-6.22115851546008,4.93E-10,0,133000
1331,-6.26570685092426,3.71E-10,0,133100
1332,-6.17035872945092,6.81E-10,0,133200
1333,-6.1193303426774,9.40E-10,0,133300
1334,-6.04732523585751,1.47E-09,0,133400
1335,-2.65037956469253,0.008040138697946,0,133500
1336,-3.21444590053486,0.001306965404403,0,133600
1337,-3.02330520224486,0.002500299410731,0,133700
1338,-2.65037956469253,0.008040138697946,0,133800
1339,-3.87148854919086,0.000108172739793,0,133900
1340,-4.51654003888137,6.29E-06,0,134000
1341,-4.87601549008718,1.08E-06,0,134100
1342,-5.63608921539717,1.74E-08,0,134200
1343,-6.02589732235354,1.68E-09,0,134300
1344,-6.44728613173775,1.14E-10,0,134400
1345,-6.45476988249505,1.08E-10,0,134500
1346,-6.45324166901785,1.09E-10,0,134600
1347,-6.33552136777635,2.37E-10,0,134700
1348,-5.69246729077897,1.25E-08,0,134800
1349,-4.75187242556117,2.02E-06,0,134900
1350,-4.38280153248933,1.17E-05,0,135000
1351,-3.86346268014493,0.000111790979096,0,135100
1352,-3.6495596419318,0.000262690245062,0,135200
1353,-3.0590918312128,0.002220090858545,0,135300
1354,-1.84477936431325,0.065069640426251,0,135400
1355,-0.76211650906927,0.445990470470825,0.570222511000286,135500
1356,0.176315647523305,0.860045969659186,0.837004443588133,135600
1357,0.201903579246107,0.839992103869057,0.822143743041018,135700
1358,0.100991397744987,0.919557288867959,0.881180031796394,135800
1359,0.056693081710379,0.954789685148913,0.907455234647382,135900
1360,0.286258171197725,0.77468039270578,0.773686583141089,136000
1361,0.338508833554275,0.734979771390559,0.744088641564695,136100
1362,-3.75345209801116,0.000174415874743,0,136200
1363,-3.31872289994096,0.000904301174012,0,136300
1364,-3.27023197585398,0.001074593217642,0,136400
1365,-3.1327531170627,0.001731750381291,0,136500
1366,-3.17579765962089,0.001494251357397,0,136600
1367,-3.20847243802878,0.001334420986949,0,136700
1368,-3.31352684292664,0.000921272634902,0,136800
1369,-3.43284973275247,0.000597273023291,0,136900
1370,-3.63137094286201,0.000281919628909,0,137000
1371,-0.726079380086267,0.467790108994409,0.594597242937079,137100
1372,-1.06218389194257,0.288152211017772,0.362539605869405,137200
1373,-2.15452332904958,0.03119915447285,0,137300
1374,-2.94279854093337,0.0032526000542,0,137400
1375,-4.27290515459053,1.93E-05,0,137500
1376,-5.07263752314451,3.92E-07,0,137600
1377,-5.87083819265763,4.34E-09,0,137700
1378,-5.99760196679238,2.00E-09,0,137800
1379,-6.36464745521439,1.96E-10,0,137900
1380,-6.28925019613849,3.19E-10,0,138000
1381,-5.87985661473026,4.11E-09,0,138100
1382,-4.83849860340033,1.31E-06,0,138200
1383,-4.32468986621484,1.53E-05,0,138300
1384,-4.05146653387123,5.09E-05,0,138400
1385,-3.06615044486105,0.00216834181913,0,138500
1386,-1.7509808863693,0.079949202448335,0,138600
1387,-0.984617598654498,0.32481194188944,0.417030358426262,138700
1388,-0.383697072923526,0.701202982341748,0.819969858211068,138800
1389,-0.143921346560067,0.885562579056888,0.970887421131305,138900
1390,-0.035324855889844,0.97182070356253,0.962721375300611,139000
1391,0.040953794701781,0.967332731419201,0.916842922371578,139100
1392,0.086880794904723,0.930766265234025,0.889526067158118,139200
1393,0.134126199395272,0.893302782701753,0.861668890347719,139300
1394,0.218652579586779,0.826920691083947,0.812456946277804,139400
1395,0.180225659947731,0.856975414529683,0.834728800586335,139500
1396,0.144026303250071,0.885479699187326,0.855863151945843,139600
1397,0.575520315545006,0.564939455082745,0.61400182263391,139700
1398,0.640148184867304,0.52207626533729,0.579765022958955,139800
1399,0.62857396833739,0.529628007112033,0.585856210788686,139900
1400,0.603145472867509,0.546411917968268,0.599300467969831,140000
1401,0.536237225792336,0.591794608980893,0.635076877373726,140100
1402,0.494737057507873,0.620785739578797,0.657554951024864,140200
1403,0.543235825197119,0.586967443267683,0.631307708055813,140300
1404,0.452606151037255,0.650832368754584,0.680595870183886,140400
1405,0.597769724078551,0.549993594828594,0.602153514755047,140500
1406,0.488456556737992,0.625226490143917,0.66097562904317,140600
1407,0.312059057486937,0.754995641246843,0.759031057242595,140700
1408,0.065213314590133,0.948004160185814,0.902384696984,140800
1409,-0.055527661815241,0.955718092999223,0.974977638079685,140900
1410,-0.17483141185232,0.861212105364275,0.951763415635703,141000
1411,0.25663316689831,0.797461968790949,0.790610551346129,141100
1412,0.330586307625233,0.740956990163962,0.74855564040118,141200
1413,0.283143246592725,0.777067031412357,0.7754612294966,141300
1414,0.044935145600345,0.964159002988666,0.914465682210752,141400
1415,-0.067757177329941,0.945978932919598,0.982418010299747,141500
1416,-0.040067499745047,0.968039312430971,0.965594626953083,141600
1417,-5.01476928539465,5.31E-07,0,141700
1418,-4.95841861741464,7.11E-07,0,141800
1419,-4.86346749829412,1.15E-06,0,141900
1420,-4.89556710367622,9.80E-07,0,142000
1421,-5.19432601471427,2.05E-07,0,142100
1422,-5.19872015767383,2.01E-07,0,142200
1423,-5.223737647507,1.75E-07,0,142300
1424,-5.40874992627174,6.35E-08,0,142400
1425,-0.677584159459716,0.498035392522194,0.627204475542988,142500
1426,-0.465469822657624,0.641595042717463,0.767178702933894,142600
1427,0.448816899304529,0.653563746904839,0.682678983377187,142700
1428,0.487351107482886,0.626009535508263,0.661578224361004,142800
1429,-0.198869963724868,0.84236446567072,0.936822157141313,142900
1430,-0.237536097431302,0.812240918685383,0.91266392636886,143000
1431,-0.221418713780399,0.82476642252843,0.922752608198947,143100
1432,-0.43030963730457,0.666970417590727,0.7899584759153,143200
1433,-0.473675232941974,0.635731517424042,0.76184505830617,143300
1434,-0.427435710800508,0.669062001637181,0.791815067506094,143400
1435,-0.282116588342263,0.777854113983273,0.884620379013727,143500
1436,-0.052591291315716,0.95805755589281,0.973193542487033,143600
1437,0.081808186989238,0.934799245623538,0.892531769885663,143700
1438,0.065765777127901,0.947564303121399,0.902056192818623,143800
1439,0.252429510737146,0.800709092262451,0.793020272664829,143900
1440,0.254705844498336,0.798950301843115,0.791715122827406,144000
1441,0.44683672049121,0.654992956043357,0.683768278207509,144100
1442,0.838285758714909,0.401870232263896,0.478314090702911,144200
1443,0.736595335199184,0.461368472588218,0.52970560207583,144300
1444,0.664057448944845,0.506653542706982,0.567238539589067,144400
1445,0.705490685241284,0.480504926664576,0.545712420181149,144500
1446,0.508672156695758,0.610982042031599,0.649982894706826,144600
1447,0.201892417889107,0.840000829674611,0.822150208935493,144700
1448,0.350102903154411,0.726261472208866,0.737564988585541,144800
1449,0.342873275332342,0.731693797599225,0.741631010647099,144900
1450,0.380108279073878,0.703865040408748,0.720756632188035,145000
1451,0.24642590705725,0.805352553526621,0.796465359697411,145100
1452,-0.268524128396697,0.788295904844161,0.893192241963761,145200
1453,-0.160836548683108,0.87222213827516,0.960434351645141,145300
1454,-0.12398867533011,0.901324241648313,0.98316676579265,145400
1455,-0.268816157199015,0.788071159208006,0.893008276306944,145500
1456,-0.278847843320748,0.78036159639424,0.886683474760696,145600
