Window,segsites
114499.5,0.045380875202593
114599.5,0.048622366288493
114699.5,0.063209076175041
114799.5,0.085899513776337
114899.5,0.098865478119935
114999.5,0.095389507154213
115099.5,0.085399449035813
115199.5,0.086574654956085
115299.5,0.090338770388959
115399.5,0.088495575221239
115499.5,0.07515923566879
115599.5,0.062420382165605
115699.5,0.050955414012739
115799.5,0.052229299363057
115899.5,0.067258883248731
115999.5,0.062420382165605
116099.5,0.056050955414013
116199.5,0.055837563451777
116299.5,0.057934508816121
116399.5,0.052896725440806
116499.5,0.052896725440806
116599.5,0.049304677623262
116699.5,0.032869785082175
116799.5,0.036523929471033
116899.5,0.037783375314862
116999.5,0.038895859473024
117099.5,0.048933500627353
117199.5,0.050188205771644
117299.5,0.048933500627353
117399.5,0.054568527918782
117499.5,0.063451776649746
117599.5,0.076142131979696
117699.5,0.07741116751269
117799.5,0.074873096446701
117899.5,0.068527918781726
117999.5,0.069796954314721
118099.5,0.08248730964467
118199.5,0.0875
118299.5,0.08625
118399.5,0.07375
118499.5,0.06875
118599.5,0.065244667503137
118699.5,0.062735257214555
118799.5,0.063989962358846
118899.5,0.053952321204517
118999.5,0.04642409033877
119099.5,0.041405269761606
119199.5,0.042659974905897
119299.5,0.04642409033877
119399.5,0.05125
119499.5,0.05625
119599.5,0.0575
119699.5,0.05771643663739
119799.5,0.058971141781681
119899.5,0.064602960969045
119999.5,0.056987788331072
120099.5,0.050203527815468
120199.5,0.043419267299864
120299.5,0.044776119402985
120399.5,0.040705563093623
120499.5,0.036486486486487
120599.5,0.035135135135135
120699.5,0.034134007585335
120799.5,0.037641154328733
120899.5,0.045169385194479
120999.5,0.048780487804878
121099.5,0.043363994743758
121199.5,0.044137931034483
121299.5,0.051034482758621
121399.5,0.051034482758621
121499.5,0.048076923076923
121599.5,0.046703296703297
121699.5,0.04532967032967
121799.5,0.050938337801609
121899.5,0.053664921465969
121999.5,0.05625
122099.5,0.0525
122199.5,0.058441558441559
122299.5,0.062337662337662
122399.5,0.062337662337662
122499.5,0.058441558441559
122599.5,0.053246753246753
122699.5,0.05974025974026
122799.5,0.058441558441559
122899.5,0.092207792207792
122999.5,0.08125
123099.5,0.08375
123199.5,0.08125
123299.5,0.087193460490463
123399.5,0.084468664850136
123499.5,0.078541374474053
123599.5,0.072931276297335
123699.5,0.032258064516129
123799.5,0.034682080924856
123899.5,0.029027576197388
123999.5,0.033381712626996
124099.5,0.041059602649007
124199.5,0.047169811320755
124299.5,0.044854881266491
124399.5,0.050131926121372
124499.5,0.055408970976253
124599.5,0.057766367137356
124699.5,0.053708439897698
124799.5,0.056701030927835
124899.5,0.054123711340206
124999.5,0.057034220532319
125099.5,0.05919395465995
125199.5,0.061712846347607
125299.5,0.05919395465995
125399.5,0.054156171284635
125499.5,0.056675062972292
125599.5,0.05125
125699.5,0.04625
125799.5,0.0425
125899.5,0.05125
125999.5,0.06125
126099.5,0.06375
126199.5,0.0775
126299.5,0.07875
126399.5,0.082174462705436
126499.5,0.083438685208597
126599.5,0.087231352718078
126699.5,0.073324905183312
126799.5,0.065739570164349
126899.5,0.064475347661188
126999.5,0.060682680151707
127099.5,0.064475347661188
127199.5,0.0725
127299.5,0.0675
127399.5,0.07125
127499.5,0.09125
127599.5,0.083123425692695
127699.5,0.080562659846547
127799.5,0.070332480818414
127899.5,0.072890025575448
127999.5,0.061381074168798
128099.5,0.070332480818414
128199.5,0.058823529411765
128299.5,0.044757033248082
128399.5,0.046954314720812
128499.5,0.050340136054422
128599.5,0.054676258992806
128699.5,0.048739495798319
128799.5,0.050092764378479
128899.5,0.040816326530612
128999.5,0.037105751391466
129099.5,0.037105751391466
129199.5,0.037105751391466
129299.5,0.039735099337748
129399.5,0.037974683544304
129499.5,0.034153005464481
129599.5,0.034263959390863
129699.5,0.030690537084399
129799.5,0.031969309462916
129899.5,0.026854219948849
129999.5,0.025575447570333
130099.5,0.023017902813299
130199.5,0.030341340075853
130299.5,0.041719342604298
130399.5,0.04551201011378
130499.5,0.050188205771644
130599.5,0.051442910915935
130699.5,0.051442910915935
130799.5,0.056461731493099
130899.5,0.054361567635904
130999.5,0.051637279596977
131099.5,0.04911838790932
131199.5,0.047858942065491
131299.5,0.051637279596977
131399.5,0.055415617128464
131499.5,0.05919395465995
131599.5,0.054777070063694
131699.5,0.061946902654867
131799.5,0.061946902654867
131899.5,0.059418457648546
131999.5,0.063211125158028
132099.5,0.059418457648546
132199.5,0.070796460176991
132299.5,0.06826801517067
132399.5,0.0675
132499.5,0.07125
132599.5,0.069269521410579
132699.5,0.073047858942066
132799.5,0.07188703465982
132899.5,0.072931276297335
132999.5,0.054698457223001
133099.5,0.057503506311361
133199.5,0.067321178120617
133299.5,0.06030855539972
133399.5,0.05980528511822
133499.5,0.054242002781641
133599.5,0.057220708446867
133699.5,0.0675
133799.5,0.0675
133899.5,0.07875
133999.5,0.073453608247423
134099.5,0.072164948453608
134199.5,0.07860824742268
134299.5,0.077319587628866
134399.5,0.072164948453608
134499.5,0.060567010309278
134599.5,0.061855670103093
134699.5,0.055412371134021
134799.5,0.05125
134899.5,0.05
134999.5,0.04375
135099.5,0.04625
135199.5,0.04375
135299.5,0.04375
135399.5,0.045
135499.5,0.03375
135599.5,0.04375
135699.5,0.0475
135799.5,0.04375
135899.5,0.041878172588833
135999.5,0.050761421319797
136099.5,0.059644670050762
136199.5,0.068298969072165
136299.5,0.071989528795812
136399.5,0.062750333778371
136499.5,0.065420560747664
136599.5,0.080106809078772
136699.5,0.081471747700394
136799.5,0.07095926412615
136899.5,0.060446780551905
136999.5,0.051746442432083
137099.5,0.048593350383632
137199.5,0.055207026348808
137299.5,0.047678795483062
137399.5,0.034974093264249
137499.5,0.027595269382392
137599.5,0.028909329829172
137699.5,0.028909329829172
137799.5,0.025435073627845
137899.5,0.02724795640327
137999.5,0.024523160762943
138099.5,0.02724795640327
138199.5,0.025032938076416
138299.5,0.035064935064935
138399.5,0.033766233766234
138499.5,0.041558441558442
138599.5,0.049744897959184
138699.5,0.06
138799.5,0.062420382165605
138899.5,0.061381074168798
138999.5,0.068601583113457
139099.5,0.065963060686016
139199.5,0.075197889182058
139299.5,0.066225165562914
139399.5,0.059602649006623
139499.5,0.050331125827815
139599.5,0.058441558441559
139699.5,0.059508408796895
139799.5,0.060225846925972
139899.5,0.05771643663739
139999.5,0.050188205771644
140099.5,0.05
140199.5,0.05125
140299.5,0.0475
140399.5,0.03375
140499.5,0.0325
140599.5,0.0275
140699.5,0.025
140799.5,0.02375
140899.5,0.028858218318695
140999.5,0.03387703889586
141099.5,0.039190897597977
141199.5,0.039190897597977
141299.5,0.036662452591656
141399.5,0.041719342604298
141499.5,0.042983565107459
141599.5,0.041719342604298
141699.5,0.042821158690176
141799.5,0.041561712846348
141899.5,0.04125
141999.5,0.04
142099.5,0.0425
142199.5,0.03625
142299.5,0.03625
142399.5,0.0425
142499.5,0.0475
142599.5,0.0475
142699.5,0.045
142799.5,0.04625
142899.5,0.0425
142999.5,0.04398447606727
143099.5,0.060802069857697
143199.5,0.060802069857697
143299.5,0.062095730918499
143399.5,0.071151358344114
143499.5,0.090556274256145
143599.5,0.095730918499353
143699.5,0.107373868046572
143799.5,0.112373737373737
143899.5,0.102803738317757
143999.5,0.102319236016371
144099.5,0.098039215686275
144199.5,0.083469721767594
144299.5,0.060556464811784
144399.5,0.063829787234043
144499.5,0.058919803600655
144599.5,0.052202283849919
144699.5,0.045731707317073
144799.5,0.040178571428572
144899.5,0.048517520215634
144999.5,0.057934508816121
145099.5,0.071788413098237
145199.5,0.069269521410579
145299.5,0.069269521410579
145399.5,0.06625
145499.5,0.06875
145599.5,0.07125
145699.5,0.06875
145799.5,0.06625
145899.5,0.06
145999.5,0.055837563451777
146099.5,0.053299492385787
146199.5,0.053299492385787
146299.5,0.055837563451777
146399.5,0.054568527918782
146499.5,0.046954314720812
146599.5,0.041878172588833
146699.5,0.034263959390863
146799.5,0.0325
146899.5,0.029639175257732
146999.5,0.032467532467533
147099.5,0.02987012987013
147199.5,0.037662337662338
147299.5,0.041558441558442
147399.5,0.036505867014342
147499.5,0.033898305084746
147599.5,0.033898305084746
147699.5,0.033898305084746
147799.5,0.033635187580854
147899.5,0.036222509702458
147999.5,0.03104786545925
148099.5,0.029754204398448
148199.5,0.030927835051546
148299.5,0.032216494845361
148399.5,0.037371134020619
148499.5,0.039092055485498
148599.5,0.036793692509856
148699.5,0.035479632063075
148799.5,0.034165571616294
148899.5,0.035479632063075
148999.5,0.055629139072848
149099.5,0.072847682119205
149199.5,0.070198675496689
149299.5,0.086614173228347
149399.5,0.090680100755668
149499.5,0.093198992443325
149599.5,0.09823677581864
149699.5,0.096080910240202
149799.5,0.083756345177665
149899.5,0.082802547770701
149999.5,0.080254777070064
150099.5,0.067515923566879
150199.5,0.063694267515924
150299.5,0.062420382165605
150399.5,0.053503184713376
150499.5,0.052030456852792
150599.5,0.047678795483062
150699.5,0.03
150799.5,0.035
150899.5,0.030112923462986
150999.5,0.041405269761606
151099.5,0.038895859473024
151199.5,0.058971141781681
151299.5,0.074027603513174
151399.5,0.076326002587322
151499.5,0.086181277860327
151599.5,0.090750436300175
151699.5,0.105042016806723
151799.5,0.093198992443325
151899.5,0.111111111111111
151999.5,0.086294416243655
152099.5,0.030927835051546
152199.5,0
152299.5,0
152399.5,0
152499.5,0.081081081081081
152599.5,0.137254901960784
152699.5,0.114624505928854
152799.5,0.135977337110482
152899.5,0.1280353200883
152999.5,0.106690777576854
153099.5,0.096477794793262
153199.5,0.101333333333333
153299.5,0.092848180677541
153399.5,0.08030112923463
153499.5,0.074027603513174
153599.5,0.063989962358846
153699.5,0.05771643663739
153799.5,0.065244667503137
153899.5,0.071518193224592
153999.5,0.065
154099.5,0.064968152866242
154199.5,0.066242038216561
154299.5,0.067024128686327
154399.5,0.053619302949062
154499.5,0.048257372654156
154599.5,0.044235924932976
154699.5,0.03887399463807
154799.5,0.039189189189189
154899.5,0.042384105960265
154999.5,0.03841059602649
155099.5,0.040302267002519
155199.5,0.04911838790932
155299.5,0.056675062972292
155399.5,0.065491183879093
155499.5,0.070528967254408
155599.5,0.0725
155699.5,0.0725
155799.5,0.078305519897304
155899.5,0.080872913992298
155999.5,0.080394922425952
156099.5,0.082101806239737
156199.5,0.068447412353923
156299.5,0.065108514190317
156399.5,0.051752921535893
156499.5,0.046744574290484
156599.5,0.05
156699.5,0.06482982171799
156799.5,0.069868995633188
156899.5,0.069885641677255
156999.5,0.06900878293601
157099.5,0.078680203045685
157199.5,0.079220779220779
157299.5,0.080519480519481
157399.5,0.071428571428572
157499.5,0.056921086675291
157599.5,0.058214747736093
157699.5,0.059508408796895
157799.5,0.061038961038961
157899.5,0.043645699614891
157999.5,0.051442910915935
158099.5,0.052697616060226
158199.5,0.052697616060226
158299.5,0.051442910915935
158399.5,0.040150564617315
158499.5,0.030112923462986
158599.5,0.031847133757962
158699.5,0.035668789808917
158799.5,0.034394904458599
158899.5,0.038216560509554
158999.5,0.047133757961784
159099.5,0.048407643312102
159199.5,0.070063694267516
159299.5,0.098089171974522
159399.5,0.12125
159499.5,0.12
159599.5,0.11875
159699.5,0.11375
159799.5,0.10375
159899.5,0.11
159999.5,0.09875
160099.5,0.07375
160199.5,0.0525
160299.5,0.05625
160399.5,0.05
160499.5,0.0475
160599.5,0.04625
160699.5,0.03625
160799.5,0.0275
160899.5,0.02875
160999.5,0.025
161099.5,0.0275
161199.5,0.03125
161299.5,0.0325
161399.5,0.0375
161499.5,0.0475
161599.5,0.0525
161699.5,0.05875
161799.5,0.055207026348808
161899.5,0.048933500627353
161999.5,0.043914680050188
162099.5,0.043914680050188
162199.5,0.052697616060226
162299.5,0.052697616060226
162399.5,0.04642409033877
162499.5,0.038895859473024
162599.5,0.046954314720812
162699.5,0.045685279187817
162799.5,0.049492385786802
162899.5,0.052030456852792
162999.5,0.039340101522843
163099.5,0.029187817258883
163199.5,0.027918781725888
163299.5,0.027918781725888
163399.5,0.023255813953488
163499.5,0.022068965517241
163599.5,0.026206896551724
163699.5,0.026206896551724
163799.5,0.037241379310345
163899.5,0.041379310344828
163999.5,0.052851182197497
164099.5,0.050069541029207
164199.5,0.044416243654822
164299.5,0.047858942065491
164399.5,0.051637279596977
164499.5,0.051637279596977
164599.5,0.054156171284635
164699.5,0.056953642384106
164799.5,0.060446780551905
164899.5,0.07227332457293
164999.5,0.078843626806833
165099.5,0.085413929040736
165199.5,0.089095744680851
165299.5,0.089095744680851
165399.5,0.087765957446809
165499.5,0.080910240202276
165599.5,0.073324905183312
165699.5,0.075853350189633
165799.5,0.075853350189633
165899.5,0.074589127686473
165999.5,0.0625
166099.5,0.063989962358846
166199.5,0.055207026348808
166299.5,0.061480552070264
166399.5,0.058971141781681
166499.5,0.050684931506849
166599.5,0.048295454545455
166699.5,0.041369472182596
166799.5,0.055634807417974
166899.5,0.056818181818182
166999.5,0.061079545454546
167099.5,0.065340909090909
167199.5,0.076704545454546
167299.5,0.076523994811933
167399.5,0.072772898368883
167499.5,0.0725
167599.5,0.05875
167699.5,0.05375
167799.5,0.05
167899.5,0.05
167999.5,0.038895859473024
168099.5,0.035131744040151
168199.5,0.041405269761606
168299.5,0.042659974905897
168399.5,0.048366013071896
168499.5,0.044678055190539
168599.5,0.048620236530881
168699.5,0.040735873850197
168799.5,0.044502617801047
168899.5,0.047120418848168
168999.5,0.051047120418848
169099.5,0.052356020942408
169199.5,0.048994974874372
169299.5,0.05
169399.5,0.0475
169499.5,0.049180327868853
169599.5,0.055844155844156
169699.5,0.051948051948052
169799.5,0.044155844155844
169899.5,0.038961038961039
169999.5,0.038961038961039
170099.5,0.044155844155844
170199.5,0.041558441558442
170299.5,0.038759689922481
170399.5,0.026348808030113
170499.5,0.023839397741531
170599.5,0.023839397741531
170699.5,0.026348808030113
170799.5,0.027603513174404
170899.5,0.023839397741531
170999.5,0.02258469259724
171099.5,0.02875
171199.5,0.04375
171299.5,0.05375
171399.5,0.05375
171499.5,0.0525
171599.5,0.053645116918845
171699.5,0.059011164274322
171799.5,0.06831119544592
171899.5,0.065573770491803
171999.5,0.045871559633028
172099.5,0.030837004405286
172199.5,0.023622047244095
172299.5,0.037037037037037
172399.5,0
172499.5,0
172599.5,0.015384615384615
172699.5,0.048484848484849
172799.5,0.049056603773585
172899.5,0.052054794520548
172999.5,0.068817204301075
173099.5,0.068817204301075
173199.5,0.071278825995807
173299.5,0.071278825995807
173399.5,0.080097087378641
173499.5,0.08125
173599.5,0.071875
173699.5,0.058441558441559
173799.5,0.01948051948052
173899.5,0.017156862745098
173999.5,0.022727272727273
174099.5,0.025684931506849
174199.5,0.024853801169591
174299.5,0.02319587628866
174399.5,0.024484536082474
174499.5,0.027918781725888
174599.5,0.03209242618742
174699.5,0.038510911424904
174799.5,0.037926675094817
174899.5,0.042983565107459
174999.5,0.050568900126422
175099.5,0.053097345132743
175199.5,0.058154235145386
175299.5,0.064475347661188
175399.5,0.0675
175499.5,0.06375
175599.5,0.060453400503778
175699.5,0.057934508816121
175799.5,0.054156171284635
175899.5,0.058154235145386
175999.5,0.055625790139065
176099.5,0.051833122629583
176199.5,0.046776232616941
176299.5,0.048040455120101
176399.5,0.050188205771644
176499.5,0.045169385194479
176599.5,0.044080604534005
176699.5,0.037688442211055
176799.5,0.03904282115869
176899.5,0.040302267002519
176999.5,0.047858942065491
177099.5,0.051451187335092
177199.5,0.051451187335092
177299.5,0.051451187335092
177399.5,0.052562417871222
177499.5,0.060367454068242
177599.5,0.054973821989529
177699.5,0.047120418848168
177799.5,0.042049934296978
177899.5,0.040150564617315
177999.5,0.041405269761606
178099.5,0.050203527815468
178199.5,0.049861495844875
178299.5,0.042936288088643
178399.5,0.048476454293629
178499.5,0.047091412742382
178599.5,0.04
178699.5,0.042758620689655
178799.5,0.04
178899.5,0.03312101910828
178999.5,0.03625
179099.5,0.04
179199.5,0.04
179299.5,0.05625
179399.5,0.06375
179499.5,0.05625
179599.5,0.06
179699.5,0.0725
179799.5,0.07125
179899.5,0.07
179999.5,0.066499372647428
180099.5,0.053404539385848
180199.5,0.046728971962617
180299.5,0.048064085447263
180399.5,0.044058744993325
180499.5,0.02803738317757
180599.5,0.025367156208278
180699.5,0.024096385542169
180799.5,0.029850746268657
180899.5,0.030573248407643
180999.5,0.030573248407643
181099.5,0.03312101910828
181199.5,0.030573248407643
181299.5,0.034394904458599
181399.5,0.039490445859873
181499.5,0.039787798408488
181599.5,0.034031413612566
181699.5,0.032722513089005
181799.5,0.036649214659686
181899.5,0.047120418848168
181999.5,0.052356020942408
182099.5,0.052356020942408
182199.5,0.051792828685259
182299.5,0.050531914893617
182399.5,0.051655629139073
182499.5,0.058278145695364
182599.5,0.058278145695364
182699.5,0.045033112582782
182799.5,0.042384105960265
182899.5,0.049006622516556
182999.5,0.052219321148825
183099.5,0.0525
183199.5,0.05125
183299.5,0.04625
183399.5,0.048556430446194
183499.5,0.052870090634441
183599.5,0.055160142348755
183699.5,0.047619047619048
183799.5,0.033149171270718
183899.5,0.034351145038168
183999.5,0.037037037037037
184099.5,0.064516129032258
184199.5,0
184299.5,0
184399.5,0
184499.5,0
184599.5,0
184699.5,0.011111111111111
184799.5,0.015789473684211
184899.5,0.024137931034483
184999.5,0.023076923076923
185099.5,0.018367346938776
185199.5,0.020979020979021
185299.5,0.022321428571429
185399.5,0.023316062176166
185499.5,0.024547803617571
185599.5,0.031383737517832
185699.5,0.0328125
185799.5,0.041733547351525
185899.5,0.055363321799308
185999.5,0.072664359861592
186099.5,0.081314878892734
186199.5,0.079584775086505
186299.5,0.091216216216216
186399.5,0.075187969924812
186499.5,0.068870523415978
186599.5,0.060773480662984
186699.5,0.057366362451108
186799.5,0.044328552803129
186899.5,0.043024771838331
186999.5,0.045632333767927
187099.5,0.037227214377407
187199.5,0.042362002567394
187299.5,0.046213093709885
187399.5,0.045112781954887
187499.5,0.045
187599.5,0.0525
187699.5,0.05
187799.5,0.05
187899.5,0.04875
187999.5,0.05125
188099.5,0.05375
188199.5,0.0525
188299.5,0.05125
188399.5,0.043914680050188
188499.5,0.040150564617315
188599.5,0.037641154328733
188699.5,0.041405269761606
188799.5,0.038895859473024
188899.5,0.035131744040151
188999.5,0.042659974905897
189099.5,0.038895859473024
189199.5,0.039190897597977
189299.5,0.041719342604298
189399.5,0.040455120101138
189499.5,0.036662452591656
189599.5,0.036662452591656
189699.5,0.035398230088496
189799.5,0.029077117572693
189899.5,0.034134007585335
189999.5,0.03375
190099.5,0.03375
190199.5,0.03875
190299.5,0.04625
190399.5,0.04625
190499.5,0.045
190599.5,0.0475
190699.5,0.04125
190799.5,0.03875
190899.5,0.0475
190999.5,0.0525
191099.5,0.0475
191199.5,0.05
191299.5,0.04875
191399.5,0.04875
191499.5,0.050125313283208
191599.5,0.054719562243502
191699.5,0.047879616963064
191799.5,0.038781163434903
191899.5,0.04016620498615
191999.5,0.037396121883657
192099.5,0.04016620498615
192199.5,0.041551246537396
192299.5,0.045580110497238
192399.5,0.04551201011378
192499.5,0.044959128065395
192599.5,0.046511627906977
192699.5,0.042407660738714
192799.5,0.046511627906977
192899.5,0.047879616963064
192999.5,0.049247606019152
193099.5,0.051983584131327
193199.5,0.062927496580027
193299.5,0.062182741116751
193399.5,0.065
193499.5,0.0625
193599.5,0.06125
193699.5,0.06
193799.5,0.0625
193899.5,0.06
193999.5,0.06
194099.5,0.06
194199.5,0.055
194299.5,0.065
194399.5,0.07
194499.5,0.0725
194599.5,0.07125
194699.5,0.0725
194799.5,0.071614583333333
194899.5,0.070503597122302
194999.5,0.074820143884892
195099.5,0.064748201438849
195199.5,0.051798561151079
195299.5,0.048920863309353
195399.5,0.046043165467626
195499.5,0.046043165467626
195599.5,0.034387895460798
195699.5,0.035
195799.5,0.03125
195899.5,0.035
195999.5,0.03625
196099.5,0.03125
196199.5,0.029525032092426
196299.5,0.024113475177305
196399.5,0.024793388429752
196499.5,0.022727272727273
196599.5,0.02972027972028
196699.5,0.038461538461539
196799.5,0.036713286713287
196899.5,0.047202797202797
196999.5,0.043844856661046
197099.5,0.044977511244378
197199.5,0.040417209908735
197299.5,0.048933500627353
197399.5,0.051442910915935
197499.5,0.045169385194479
197599.5,0.044757033248082
197699.5,0.038363171355499
197799.5,0.037084398976982
197899.5,0.033505154639175
197999.5,0.033505154639175
198099.5,0.03594351732991
198199.5,0.030478955007257
198299.5,0.026622296173045
198399.5,0.032733224222586
198499.5,0.034369885433715
198599.5,0.037643207855974
198699.5,0.045380875202593
198799.5,0.087520259319287
198899.5,0.092382495948136
198999.5,0.091937765205092
199099.5,0.084276729559749
199199.5,0.0825
199299.5,0.09375
199399.5,0.094267515923567
199499.5,0.089171974522293
199599.5,0.054777070063694
199699.5,0.038216560509554
199799.5,0.030573248407643
199899.5,0.029299363057325
199999.5,0.026751592356688
200099.5,0.021656050955414
200199.5,0.02125
200299.5,0.02125
200399.5,0.02375
200499.5,0.02875
200599.5,0.0325
200699.5,0.03375
200799.5,0.03875
200899.5,0.0425
200999.5,0.05
201099.5,0.0575
201199.5,0.06375
201299.5,0.06375
201399.5,0.0625
201499.5,0.06875
201599.5,0.07125
201699.5,0.0725
201799.5,0.08
201899.5,0.0775
201999.5,0.07875
202099.5,0.081841432225064
202199.5,0.086510263929619
202299.5,0.088135593220339
202399.5,0.083050847457627
202499.5,0.066101694915254
202599.5,0.057627118644068
202699.5,0.054237288135593
202799.5,0.04406779661017
202899.5,0.037828947368421
202999.5,0.038135593220339
203099.5,0.03625
203199.5,0.03625
203299.5,0.04125
203399.5,0.0375
203499.5,0.033333333333333
203599.5,0.034340659340659
203699.5,0.031593406593407
203799.5,0.03021978021978
203899.5,0.028846153846154
203999.5,0.021978021978022
204099.5,0.021978021978022
204199.5,0.020604395604396
204299.5,0.024161073825503
204399.5,0.026348808030113
204499.5,0.031367628607277
204599.5,0.03387703889586
204699.5,0.037641154328733
204799.5,0.038895859473024
204899.5,0.037641154328733
204999.5,0.040150564617315
205099.5,0.04
205199.5,0.0425
205299.5,0.03875
205399.5,0.0475
205499.5,0.05
205599.5,0.05375
205699.5,0.05875
205799.5,0.0575
205899.5,0.057544757033248
205999.5,0.062659846547315
206099.5,0.065217391304348
206199.5,0.052429667519182
206299.5,0.051150895140665
206399.5,0.053708439897698
206499.5,0.049872122762148
206599.5,0.051150895140665
206699.5,0.05375
206799.5,0.0425
206899.5,0.0425
206999.5,0.0425
207099.5,0.03875
207199.5,0.03625
207299.5,0.034005037783375
207399.5,0.030226700251889
207499.5,0.027707808564232
207599.5,0.032745591939547
207699.5,0.031725888324873
207799.5,0.032994923857868
207899.5,0.034263959390863
207999.5,0.034263959390863
208099.5,0.036523929471033
208199.5,0.041561712846348
208299.5,0.040302267002519
208399.5,0.037783375314862
208499.5,0.035
208599.5,0.0375
208699.5,0.0425
208799.5,0.04
208899.5,0.03875
208999.5,0.0375
209099.5,0.05
209199.5,0.051546391752577
209299.5,0.056701030927835
209399.5,0.060567010309278
209499.5,0.058108108108108
209599.5,0.062162162162162
209699.5,0.066216216216216
209799.5,0.067567567567568
209899.5,0.055405405405405
209999.5,0.06282722513089
210099.5,0.066753926701571
210199.5,0.071989528795812
210299.5,0.0725
210399.5,0.08375
210499.5,0.08125
210599.5,0.08375
210699.5,0.08625
210799.5,0.085
210899.5,0.09
210999.5,0.0925
211099.5,0.0975
211199.5,0.09125
211299.5,0.09375
211399.5,0.095
211499.5,0.095357590966123
211599.5,0.09159347553325
211699.5,0.084065244667503
211799.5,0.072772898368883
211899.5,0.067754077791719
211999.5,0.067754077791719
212099.5,0.065244667503137
212199.5,0.055207026348808
212299.5,0.05
212399.5,0.048051948051948
212499.5,0.048051948051948
212599.5,0.048051948051948
212699.5,0.04025974025974
212799.5,0.035064935064935
212899.5,0.042857142857143
212999.5,0.046753246753247
213099.5,0.051948051948052
213199.5,0.05375
213299.5,0.06
213399.5,0.05875
213499.5,0.0625
213599.5,0.06
213699.5,0.0475
213799.5,0.04125
213899.5,0.03625
213999.5,0.02875
214099.5,0.015463917525773
214199.5,0.011126564673157
214299.5,0.012517385257302
214399.5,0.015299026425591
214499.5,0.016689847009736
214599.5,0.022253129346314
214699.5,0.027816411682893
214799.5,0.040333796940195
214899.5,0.044414535666218
214999.5,0.04625
215099.5,0.04625
215199.5,0.04375
215299.5,0.045
215399.5,0.04625
215499.5,0.04
215599.5,0.03625
215699.5,0.03375
215799.5,0.03125
215899.5,0.02875
215999.5,0.02875
216099.5,0.02875
216199.5,0.02625
216299.5,0.03375
216399.5,0.03125
216499.5,0.0375
216599.5,0.04625
216699.5,0.04875
216799.5,0.055
216899.5,0.0575
216999.5,0.05875
217099.5,0.05375
217199.5,0.0575
217299.5,0.053030303030303
217399.5,0.049304677623262
217499.5,0.053097345132743
217599.5,0.054361567635904
217699.5,0.049304677623262
217799.5,0.046776232616941
217899.5,0.046776232616941
217999.5,0.050568900126422
218099.5,0.052565707133917
218199.5,0.049304677623262
218299.5,0.04424778761062
218399.5,0.041719342604298
218499.5,0.041719342604298
218599.5,0.040455120101138
218699.5,0.046776232616941
218799.5,0.036662452591656
218899.5,0.032869785082175
218999.5,0.03125
219099.5,0.0275
219199.5,0.02
219299.5,0.02875
219399.5,0.032828282828283
219499.5,0.040455120101138
219599.5,0.058154235145386
219699.5,0.065739570164349
219799.5,0.079646017699115
219899.5,0.092288242730721
219999.5,0.099873577749684
220099.5,0.097345132743363
220199.5,0.092964824120603
220299.5,0.077791718946048
220399.5,0.062735257214555
220499.5,0.056461731493099
220599.5,0.04642409033877
220699.5,0.043914680050188
220799.5,0.038895859473024
220899.5,0.03387703889586
220999.5,0.0325
221099.5,0.0325
221199.5,0.0325
221299.5,0.03387703889586
221399.5,0.030112923462986
221499.5,0.023839397741531
221599.5,0.026448362720403
221699.5,0.028061224489796
221799.5,0.028132992327366
221899.5,0.03594351732991
221999.5,0.032301480484522
222099.5,0.026809651474531
222199.5,0.03485254691689
222299.5,0.03485254691689
222399.5,0.036048064085447
222499.5,0.040843214756258
222599.5,0.051451187335092
222699.5,0.048748353096179
222799.5,0.051893408134642
222899.5,0.05890603085554
222999.5,0.053295932678822
223099.5,0.050490883590463
223199.5,0.043478260869565
223299.5,0.037868162692847
223399.5,0.035511363636364
223499.5,0.029745042492918
223599.5,0.035532994923858
223699.5,0.034263959390863
223799.5,0.034263959390863
223899.5,0.040609137055838
223999.5,0.053299492385787
224099.5,0.049492385786802
224199.5,0.04375
224299.5,0.055
224399.5,0.0525
224499.5,0.055
224599.5,0.05375
224699.5,0.05
224799.5,0.04
224899.5,0.042659974905897
224999.5,0.045169385194479
225099.5,0.037641154328733
225199.5,0.037641154328733
225299.5,0.04642409033877
225399.5,0.051442910915935
225499.5,0.061480552070264
225599.5,0.063989962358846
225699.5,0.075
225799.5,0.08125
225899.5,0.09
225999.5,0.10125
226099.5,0.0975
226199.5,0.10375
226299.5,0.101092896174863
226399.5,0.1004243281471
226499.5,0.086280056577086
226599.5,0.077793493635078
226699.5,0.065063649222065
226799.5,0.050919377652051
226899.5,0.041018387553041
226999.5,0.032531824611033
227099.5,0.034838709677419
227199.5,0.045
227299.5,0.0475
227399.5,0.05
227499.5,0.05375
227599.5,0.054156171284635
227699.5,0.068010075566751
227799.5,0.066750629722922
227899.5,0.061712846347607
227999.5,0.05919395465995
228099.5,0.064231738035265
228199.5,0.064683053040104
228299.5,0.05890052356021
228399.5,0.056282722513089
228499.5,0.044502617801047
228599.5,0.039267015706806
228699.5,0.040575916230367
228799.5,0.031413612565445
228899.5,0.032722513089005
228999.5,0.03312101910828
229099.5,0.039794608472401
229199.5,0.040764331210191
229299.5,0.035668789808917
229399.5,0.038216560509554
229499.5,0.034928848641656
229599.5,0.032341526520052
