Gene_1	Gene_2	dnds	dN	dS
p13.E2	p26.A10	0.0919	0.0048	0.0520
p13.E2	p20.D2	0.2159	0.0271	0.1256
p13.E2	p5.A9	0.1385	0.0245	0.1769
p13.E2	p11.A10	0.2601	0.0081	0.0311
p13.E2	p6.F8	0.0388	0.0048	0.1238
p13.E2	p22.C1	0.0534	0.0048	0.0893
p13.E2	p12.C9	0.0412	0.0048	0.1162
p8.E5	p23.H1	0.1288	0.0078	0.0602
p8.E5	p26.A2	0.0681	0.0072	0.1060
p8.E5	p26.F2	0.0681	0.0072	0.1060
p8.E5	p26.G7	0.0452	0.0024	0.0527
p8.E5	p2.B9	0.0681	0.0072	0.1060
p8.E5	p3.C8	0.0681	0.0072	0.1060
p8.E5	p6.G8	0.1777	0.0195	0.1095
p8.E5	p5.F9	0.0681	0.0072	0.1060
p8.E5	p3.F1	0.0721	0.0072	0.0993
p8.E5	p13.H12	0.1305	0.0102	0.0779
p8.E5	p4.A6	0.0210	0.0024	0.1125
p8.E5	p24.B8	0.1359	0.0024	0.0174
p8.E5	p11.H6	0.1288	0.0078	0.0602
p8.E5	p4.G8	0.0210	0.0024	0.1125
p8.E5	p20.F12	0.0801	0.0072	0.0894
p8.E5	p4.E1	0.0801	0.0072	0.0894
p8.E5	p25.G10	0.0452	0.0024	0.0527
p8.E5	p4.C10	0.1288	0.0078	0.0602
p8.E5	p25.A2	0.1471	0.0102	0.0694
p8.E5	p7.E4	0.0239	0.0024	0.0995
p8.E5	p8.H7	0.1788	0.0247	0.1381
p8.E5	p23.F9	0.1898	0.0277	0.1458
p8.E5	p27.D6	0.0880	0.0097	0.1097
p8.E5	p25.F1	0.1305	0.0102	0.0779
p8.E5	p11.G10	0.0744	0.0072	0.0969
p8.E5	p26.A10	0.0452	0.0024	0.0527
p8.E5	p20.D2	0.2334	0.0295	0.1265
p8.E5	p5.A9	0.1600	0.0269	0.1681
p8.E5	p11.A10	0.1140	0.0101	0.0885
p8.E5	p6.F8	0.0744	0.0072	0.0969
p8.E5	p22.C1	0.1359	0.0024	0.0174
p8.E5	p12.C9	0.0388	0.0024	0.0614
p8.E5	p13.E2	0.0266	0.0024	0.0895
p24.H7	p23.H1	0.0222	0.0024	0.1072
p24.H7	p26.A2	0.1356	0.0078	0.0574
p24.H7	p26.F2	0.1356	0.0078	0.0574
p24.H7	p26.G7	0.1097	0.0126	0.1145
p24.H7	p2.B9	0.1356	0.0078	0.0574
p24.H7	p3.C8	0.1356	0.0078	0.0574
p24.H7	p6.G8	0.1961	0.0303	0.1545
p24.H7	p5.F9	0.1356	0.0078	0.0574
p24.H7	p3.F1	0.1660	0.0127	0.0764
p24.H7	p4.A6	0.0495	0.0074	0.1493
p24.H7	p24.B8	0.0977	0.0076	0.0782
p24.H7	p11.H6	0.0222	0.0024	0.1072
p24.H7	p4.G8	0.0495	0.0074	0.1493
p24.H7	p20.F12	0.1475	0.0126	0.0856
p24.H7	p4.E1	0.1475	0.0126	0.0856
p24.H7	p25.G10	0.1097	0.0126	0.1145
p24.H7	p4.C10	0.0222	0.0024	0.1072
p24.H7	p25.A2	0.0487	0.0048	0.0979
p24.H7	p7.E4	0.0783	0.0075	0.0964
p24.H7	p8.H7	0.1344	0.0250	0.1863
p24.H7	p23.F9	0.1408	0.0220	0.1559
p24.H7	p27.D6	0.0952	0.0148	0.1559
p24.H7	p4.H9	0.1305	0.0102	0.0779
p24.H7	p11.G10	0.1620	0.0079	0.0485
p24.H7	p26.A10	0.1097	0.0126	0.1145
p24.H7	p20.D2	0.1754	0.0303	0.1725
p24.H7	p5.A9	0.1833	0.0279	0.1521
p24.H7	p11.A10	0.0010	0.0001	0.1259
p24.H7	p6.F8	0.1620	0.0079	0.0485
p24.H7	p22.C1	0.0977	0.0076	0.0782
p24.H7	p12.C9	0.1138	0.0077	0.0676
p24.H7	p13.E2	0.0516	0.0075	0.1446
p24.H7	p8.E5	0.1305	0.0102	0.0779
p7.G4	p23.H1	0.1357	0.0024	0.0174
p7.G4	p26.A2	0.0928	0.0125	0.1344
p7.G4	p26.F2	0.0928	0.0125	0.1344
p7.G4	p26.G7	0.6553	0.0135	0.0206
p7.G4	p2.B9	0.0928	0.0125	0.1344
p7.G4	p3.C8	0.0928	0.0125	0.1344
p7.G4	p6.G8	0.4180	0.0311	0.0743
p7.G4	p5.F9	0.0928	0.0125	0.1344
p7.G4	p3.F1	0.1156	0.0125	0.1078
p7.G4	p13.H12	0.0534	0.0048	0.0893
p7.G4	p4.A6	0.0920	0.0076	0.0821
p7.G4	p24.B8	0.1275	0.0077	0.0607
p7.G4	p11.H6	0.1357	0.0024	0.0174
p7.G4	p4.G8	0.0920	0.0076	0.0821
p7.G4	p20.F12	0.1059	0.0124	0.1175
p7.G4	p4.E1	0.1059	0.0124	0.1175
p7.G4	p25.G10	0.6553	0.0135	0.0206
p7.G4	p4.C10	0.1357	0.0024	0.0174
p7.G4	p7.E4	0.0576	0.0074	0.1290
p7.G4	p8.H7	0.2893	0.0306	0.1057
p7.G4	p23.F9	0.2129	0.0171	0.0801
p7.G4	p27.D6	0.1900	0.0151	0.0794
p7.G4	p25.F1	0.0534	0.0048	0.0893
p7.G4	p4.H9	0.1701	0.0103	0.0604
p7.G4	p11.G10	0.1000	0.0125	0.1248
p7.G4	p26.A10	0.6553	0.0135	0.0206
p7.G4	p20.D2	0.3139	0.0356	0.1135
p7.G4	p5.A9	0.2450	0.0330	0.1345
p7.G4	p11.A10	0.1074	0.0047	0.0442
p7.G4	p6.F8	0.1000	0.0125	0.1248
p7.G4	p22.C1	0.1275	0.0077	0.0607
p7.G4	p12.C9	0.0854	0.0076	0.0885
p7.G4	p13.E2	0.2163	0.0128	0.0592
p7.G4	p8.E5	0.1701	0.0103	0.0604
p7.G4	p24.H7	0.0534	0.0048	0.0893
p25.C11	p23.H1	0.0492	0.0050	0.1017
p25.C11	p26.A2	0.0348	0.0048	0.1371
p25.C11	p26.F2	0.0348	0.0048	0.1371
p25.C11	p26.G7	0.0516	0.0047	0.0918
p25.C11	p2.B9	0.0348	0.0048	0.1371
p25.C11	p3.C8	0.0348	0.0048	0.1371
p25.C11	p6.G8	0.1949	0.0218	0.1118
p25.C11	p5.F9	0.0348	0.0048	0.1371
p25.C11	p3.F1	0.0581	0.0047	0.0815
p25.C11	p13.H12	0.0495	0.0074	0.1493
p25.C11	p24.B8	0.0010	0.0001	0.1117
p25.C11	p11.H6	0.0492	0.0050	0.1017
p25.C11	p20.F12	0.0521	0.0047	0.0908
p25.C11	p4.E1	0.0521	0.0047	0.0908
p25.C11	p25.G10	0.0516	0.0047	0.0918
p25.C11	p4.C10	0.0492	0.0050	0.1017
p25.C11	p25.A2	0.0825	0.0075	0.0913
p25.C11	p7.E4	0.0010	0.0001	0.0812
p25.C11	p8.H7	0.1520	0.0217	0.1430
p25.C11	p23.F9	0.1669	0.0249	0.1493
p25.C11	p27.D6	0.0626	0.0071	0.1130
p25.C11	p25.F1	0.0495	0.0074	0.1493
p25.C11	p4.H9	0.0210	0.0024	0.1125
p25.C11	p11.G10	0.0373	0.0048	0.1276
p25.C11	p26.A10	0.0516	0.0047	0.0918
p25.C11	p20.D2	0.1771	0.0267	0.1509
p25.C11	p5.A9	0.1510	0.0243	0.1606
p25.C11	p11.A10	0.0828	0.0075	0.0909
p25.C11	p6.F8	0.0373	0.0048	0.1276
p25.C11	p22.C1	0.0010	0.0001	0.1117
p25.C11	p12.C9	0.0010	0.0001	0.1194
p25.C11	p13.E2	0.0654	0.0047	0.0725
p25.C11	p8.E5	0.0210	0.0024	0.1125
p25.C11	p24.H7	0.0495	0.0074	0.1493
p25.C11	p7.G4	0.0920	0.0076	0.0821
p13.F3	p23.H1	0.1838	0.0228	0.1240
p13.F3	p26.A2	0.1364	0.0221	0.1623
p13.F3	p26.F2	0.1364	0.0221	0.1623
p13.F3	p26.G7	0.1908	0.0221	0.1158
p13.F3	p2.B9	0.1364	0.0221	0.1623
p13.F3	p3.C8	0.1364	0.0221	0.1623
p13.F3	p6.G8	0.0769	0.0048	0.0619
p13.F3	p5.F9	0.1364	0.0221	0.1623
p13.F3	p3.F1	0.1509	0.0220	0.1456
p13.F3	p13.H12	0.1288	0.0251	0.1945
p13.F3	p4.A6	0.1200	0.0169	0.1406
p13.F3	p24.B8	0.1077	0.0170	0.1574
p13.F3	p11.H6	0.1838	0.0228	0.1240
p13.F3	p4.G8	0.1200	0.0169	0.1406
p13.F3	p20.F12	0.1631	0.0220	0.1351
p13.F3	p4.E1	0.1631	0.0220	0.1351
p13.F3	p25.G10	0.1908	0.0221	0.1158
p13.F3	p4.C10	0.1838	0.0228	0.1240
p13.F3	p25.A2	0.1880	0.0253	0.1343
p13.F3	p7.E4	0.1163	0.0170	0.1463
p13.F3	p8.H7	0.1097	0.0097	0.0887
p13.F3	p23.F9	0.0768	0.0076	0.0984
p13.F3	p27.D6	0.2571	0.0249	0.0970
p13.F3	p25.F1	0.1288	0.0251	0.1945
p13.F3	p4.H9	0.1234	0.0195	0.1576
p13.F3	p11.G10	0.1447	0.0221	0.1529
p13.F3	p26.A10	0.1908	0.0221	0.1158
p13.F3	p20.D2	0.2213	0.0096	0.0433
p13.F3	p5.A9	0.0566	0.0072	0.1267
p13.F3	p11.A10	0.2251	0.0255	0.1131
p13.F3	p6.F8	0.1447	0.0221	0.1529
p13.F3	p22.C1	0.1077	0.0170	0.1574
p13.F3	p12.C9	0.1030	0.0170	0.1654
p13.F3	p13.E2	0.2308	0.0222	0.0962
p13.F3	p8.E5	0.1234	0.0195	0.1576
p13.F3	p24.H7	0.1288	0.0251	0.1945
p13.F3	p7.G4	0.2020	0.0253	0.1251
p13.F3	p25.C11	0.1200	0.0169	0.1406
p11.G11	p23.H1	0.1029	0.0053	0.0512
p11.G11	p26.A2	0.0387	0.0048	0.1240
p11.G11	p26.F2	0.0387	0.0048	0.1240
p11.G11	p26.G7	0.0777	0.0048	0.0614
p11.G11	p2.B9	0.0387	0.0048	0.1240
p11.G11	p3.C8	0.0387	0.0048	0.1240
p11.G11	p6.G8	0.2225	0.0220	0.0989
p11.G11	p5.F9	0.0387	0.0048	0.1240
p11.G11	p3.F1	0.0537	0.0048	0.0887
p11.G11	p13.H12	0.0477	0.0074	0.1557
p11.G11	p4.A6	0.0010	0.0001	0.0634
p11.G11	p24.B8	0.0010	0.0001	0.0991
p11.G11	p11.H6	0.1029	0.0053	0.0512
p11.G11	p4.G8	0.0010	0.0001	0.0631
p11.G11	p20.F12	0.0603	0.0048	0.0791
p11.G11	p4.E1	0.0603	0.0048	0.0791
p11.G11	p25.G10	0.0777	0.0048	0.0614
p11.G11	p4.C10	0.1029	0.0053	0.0512
p11.G11	p25.A2	0.1289	0.0077	0.0601
p11.G11	p7.E4	0.0010	0.0001	0.0886
p11.G11	p8.H7	0.1734	0.0222	0.1280
p11.G11	p23.F9	0.1872	0.0252	0.1345
p11.G11	p27.D6	0.0605	0.0072	0.1193
p11.G11	p25.F1	0.0477	0.0074	0.1557
p11.G11	p4.H9	0.0238	0.0024	0.0997
p11.G11	p11.G10	0.0418	0.0048	0.1148
p11.G11	p26.A10	0.0777	0.0048	0.0614
p11.G11	p20.D2	0.1976	0.0270	0.1364
p11.G11	p5.A9	0.1291	0.0244	0.1888
p11.G11	p11.A10	0.1941	0.0079	0.0409
p11.G11	p6.F8	0.0418	0.0048	0.1148
p11.G11	p22.C1	0.0010	0.0001	0.0991
p11.G11	p12.C9	0.0010	0.0001	0.1067
p11.G11	p13.E2	0.1103	0.0048	0.0433
p11.G11	p8.E5	0.0238	0.0024	0.0997
p11.G11	p24.H7	0.0477	0.0074	0.1557
p11.G11	p7.G4	0.1093	0.0077	0.0701
p11.G11	p25.C11	0.0010	0.0001	0.0631
p11.G11	p13.F3	0.1599	0.0171	0.1068
p3.F6	p23.H1	0.0575	0.0074	0.1293
p3.F6	p26.A2	0.0918	0.0072	0.0784
p3.F6	p26.F2	0.0918	0.0072	0.0784
p3.F6	p26.G7	0.0601	0.0072	0.1190
p3.F6	p2.B9	0.0918	0.0072	0.0784
p3.F6	p3.C8	0.0918	0.0072	0.0784
p3.F6	p6.G8	0.1739	0.0243	0.1398
p3.F6	p5.F9	0.0918	0.0072	0.0784
p3.F6	p3.F1	0.1352	0.0071	0.0528
p3.F6	p13.H12	0.1484	0.0102	0.0687
p3.F6	p4.A6	0.0284	0.0024	0.0828
p3.F6	p24.B8	0.0289	0.0024	0.0818
p3.F6	p11.H6	0.0575	0.0074	0.1293
p3.F6	p4.G8	0.0284	0.0024	0.0828
p3.F6	p20.F12	0.1156	0.0071	0.0618
p3.F6	p4.E1	0.1156	0.0071	0.0618
p3.F6	p25.G10	0.0601	0.0072	0.1190
p3.F6	p4.C10	0.0575	0.0074	0.1293
p3.F6	p25.A2	0.0835	0.0099	0.1190
p3.F6	p7.E4	0.0449	0.0024	0.0528
p3.F6	p8.H7	0.1416	0.0243	0.1715
p3.F6	p23.F9	0.1250	0.0223	0.1787
p3.F6	p27.D6	0.0674	0.0095	0.1409
p3.F6	p25.F1	0.1484	0.0102	0.0687
p3.F6	p4.H9	0.0579	0.0047	0.0819
p3.F6	p11.G10	0.1034	0.0072	0.0695
p3.F6	p26.A10	0.0601	0.0072	0.1190
p3.F6	p20.D2	0.1638	0.0293	0.1790
p3.F6	p5.A9	0.1343	0.0268	0.1997
p3.F6	p11.A10	0.0616	0.0098	0.1598
p3.F6	p6.F8	0.1034	0.0072	0.0695
p3.F6	p22.C1	0.0289	0.0024	0.0818
p3.F6	p12.C9	0.0453	0.0024	0.0525
p3.F6	p13.E2	0.0515	0.0072	0.1389
p3.F6	p8.E5	0.0579	0.0047	0.0819
p3.F6	p24.H7	0.1484	0.0102	0.0687
p3.F6	p7.G4	0.0449	0.0050	0.1108
p3.F6	p25.C11	0.0284	0.0024	0.0828
p3.F6	p13.F3	0.0913	0.0194	0.2121
p3.F6	p11.G11	0.0183	0.0024	0.1294
p26.D2	p23.H1	0.0750	0.0100	0.1332
p26.D2	p26.G7	0.0783	0.0097	0.1235
p26.D2	p6.G8	0.1880	0.0271	0.1442
p26.D2	p3.F1	0.0945	0.0048	0.0509
p26.D2	p13.H12	0.1356	0.0078	0.0574
p26.D2	p4.A6	0.0348	0.0048	0.1371
p26.D2	p24.B8	0.0453	0.0048	0.1058
p26.D2	p11.H6	0.0750	0.0100	0.1332
p26.D2	p4.G8	0.0348	0.0048	0.1371
p26.D2	p20.F12	0.1145	0.0048	0.0420
p26.D2	p4.E1	0.1145	0.0048	0.0420
p26.D2	p25.G10	0.0783	0.0097	0.1235
p26.D2	p4.C10	0.0750	0.0100	0.1332
p26.D2	p25.A2	0.0870	0.0125	0.1432
p26.D2	p7.E4	0.0942	0.0048	0.0510
p26.D2	p8.H7	0.1281	0.0223	0.1739
p26.D2	p23.F9	0.1891	0.0304	0.1605
p26.D2	p27.D6	0.0843	0.0122	0.1444
p26.D2	p25.F1	0.1356	0.0078	0.0574
p26.D2	p4.H9	0.0681	0.0072	0.1060
p26.D2	p26.A10	0.0783	0.0097	0.1235
p26.D2	p20.D2	0.1918	0.0272	0.1419
p26.D2	p5.A9	0.1516	0.0247	0.1626
p26.D2	p11.A10	0.0487	0.0075	0.1531
p26.D2	p22.C1	0.0453	0.0048	0.1058
p26.D2	p12.C9	0.1150	0.0048	0.0419
p26.D2	p13.E2	0.0362	0.0048	0.1330
p26.D2	p8.E5	0.0681	0.0072	0.1060
p26.D2	p24.H7	0.1356	0.0078	0.0574
p26.D2	p7.G4	0.0928	0.0125	0.1344
p26.D2	p25.C11	0.0348	0.0048	0.1371
p26.D2	p13.F3	0.1364	0.0221	0.1623
p26.D2	p11.G11	0.0387	0.0048	0.1240
p26.D2	p3.F6	0.0918	0.0072	0.0784
p9.D3	p23.H1	0.0858	0.0052	0.0607
p9.D3	p26.A2	0.0453	0.0048	0.1058
p9.D3	p26.F2	0.0453	0.0048	0.1058
p9.D3	p26.G7	0.0907	0.0048	0.0525
p9.D3	p2.B9	0.0453	0.0048	0.1058
p9.D3	p3.C8	0.0453	0.0048	0.1058
p9.D3	p6.G8	0.2011	0.0219	0.1091
p9.D3	p5.F9	0.0453	0.0048	0.1058
p9.D3	p3.F1	0.0480	0.0048	0.0991
p9.D3	p13.H12	0.0977	0.0076	0.0782
p9.D3	p4.A6	0.0010	0.0001	0.1117
p9.D3	p11.H6	0.0858	0.0052	0.0607
p9.D3	p4.G8	0.0010	0.0001	0.1117
p9.D3	p20.F12	0.0533	0.0048	0.0892
p9.D3	p4.E1	0.0533	0.0048	0.0892
p9.D3	p25.G10	0.0907	0.0048	0.0525
p9.D3	p4.C10	0.0858	0.0052	0.0607
p9.D3	p25.A2	0.1102	0.0077	0.0698
p9.D3	p7.E4	0.0010	0.0001	0.0989
p9.D3	p8.H7	0.1604	0.0221	0.1381
p9.D3	p23.F9	0.1722	0.0251	0.1458
p9.D3	p27.D6	0.0659	0.0072	0.1095
p9.D3	p25.F1	0.0977	0.0076	0.0782
p9.D3	p4.H9	0.1359	0.0024	0.0174
p9.D3	p11.G10	0.0495	0.0048	0.0967
p9.D3	p26.A10	0.0907	0.0048	0.0525
p9.D3	p20.D2	0.2134	0.0270	0.1264
p9.D3	p5.A9	0.1453	0.0244	0.1679
p9.D3	p11.A10	0.0854	0.0076	0.0887
p9.D3	p6.F8	0.0495	0.0048	0.0967
p9.D3	p12.C9	0.0010	0.0001	0.0611
p9.D3	p13.E2	0.0534	0.0048	0.0893
p9.D3	p8.E5	0.1359	0.0024	0.0174
p9.D3	p24.H7	0.0977	0.0076	0.0782
p9.D3	p7.G4	0.1275	0.0077	0.0607
p9.D3	p25.C11	0.0010	0.0001	0.1117
p9.D3	p13.F3	0.1077	0.0170	0.1574
p9.D3	p11.G11	0.0010	0.0001	0.0993
p9.D3	p3.F6	0.0289	0.0024	0.0818
p9.D3	p26.D2	0.0453	0.0048	0.1058
