Gene_1	Gene_2	dnds	dN	dS
p24.H7	p4.E1	0.2647	0.0166	0.0626
p24.H7	p25.G10	0.1982	0.0138	0.0698
p24.H7	p4.C10	0.1982	0.0138	0.0698
p24.H7	p7.E4	0.2881	0.0110	0.0383
p24.H7	p8.H7	0.2518	0.0196	0.0779
p24.H7	p23.F9	0.3572	0.0055	0.0153
p24.H7	p27.D6	0.2060	0.0195	0.0949
p24.H7	p4.H9	0.1769	0.0110	0.0623
p24.H7	p11.G10	0.2211	0.0138	0.0624
p24.H7	p26.A10	0.1982	0.0138	0.0698
p24.H7	p20.D2	0.5341	0.0165	0.0309
p24.H7	p5.A9	0.2330	0.0166	0.0711
p24.H7	p11.A10	0.2637	0.0082	0.0310
p24.H7	p6.F8	0.1426	0.0055	0.0384
p24.H7	p22.C1	0.1905	0.0195	0.1024
p24.H7	p12.C9	0.2634	0.0166	0.0629
p24.H7	p13.E2	0.8449	0.0194	0.0229
p24.H7	p8.E5	0.1769	0.0110	0.0623
p7.G4	p23.H1	0.1862	0.0028	0.0148
p7.G4	p26.A2	0.1361	0.0083	0.0609
p7.G4	p26.F2	0.1361	0.0083	0.0609
p7.G4	p26.G7	0.1862	0.0028	0.0148
p7.G4	p2.B9	0.1813	0.0111	0.0611
p7.G4	p3.C8	0.1361	0.0083	0.0609
p7.G4	p6.G8	0.1364	0.0139	0.1017
p7.G4	p5.F9	0.1361	0.0083	0.0609
p7.G4	p3.F1	0.1361	0.0083	0.0609
p7.G4	p13.H12	0.1792	0.0110	0.0616
p7.G4	p24.B8	0.1511	0.0139	0.0923
p7.G4	p11.H6	0.1862	0.0028	0.0148
p7.G4	p4.G8	0.0010	0.0001	0.0530
p7.G4	p20.F12	0.1811	0.0111	0.0611
p7.G4	p4.E1	0.1811	0.0111	0.0611
p7.G4	p25.G10	0.1862	0.0028	0.0148
p7.G4	p4.C10	0.1862	0.0028	0.0148
p7.G4	p25.A2	0.1792	0.0110	0.0616
p7.G4	p7.E4	0.0010	0.0000	0.0373
p7.G4	p8.H7	0.0757	0.0083	0.1098
p7.G4	p23.F9	0.1206	0.0055	0.0456
p7.G4	p27.D6	0.0894	0.0083	0.0931
p7.G4	p25.F1	0.1792	0.0110	0.0616
p7.G4	p4.H9	0.0908	0.0055	0.0608
p7.G4	p11.G10	0.1361	0.0083	0.0609
p7.G4	p26.A10	0.1862	0.0028	0.0148
p7.G4	p20.D2	0.3655	0.0110	0.0302
p7.G4	p5.A9	0.1288	0.0111	0.0860
p7.G4	p11.A10	0.1534	0.0082	0.0538
p7.G4	p6.F8	0.1303	0.0111	0.0851
p7.G4	p22.C1	0.1395	0.0140	0.1001
p7.G4	p12.C9	0.1422	0.0111	0.0778
p7.G4	p13.E2	0.2186	0.0083	0.0378
p7.G4	p8.E5	0.0908	0.0055	0.0608
p7.G4	p24.H7	0.1792	0.0110	0.0616
p25.C11	p23.H1	0.0454	0.0028	0.0608
p25.C11	p26.A2	0.1822	0.0083	0.0455
p25.C11	p26.F2	0.1822	0.0083	0.0455
p25.C11	p26.G7	0.0454	0.0028	0.0608
p25.C11	p2.B9	0.2426	0.0111	0.0457
p25.C11	p3.C8	0.1822	0.0083	0.0455
p25.C11	p6.G8	0.1619	0.0139	0.0857
p25.C11	p5.F9	0.1822	0.0083	0.0455
p25.C11	p3.F1	0.1822	0.0083	0.0455
p25.C11	p13.H12	0.2399	0.0110	0.0461
p25.C11	p24.B8	0.1822	0.0140	0.0766
p25.C11	p11.H6	0.0454	0.0028	0.0608
p25.C11	p20.F12	0.2424	0.0111	0.0457
p25.C11	p4.E1	0.2424	0.0111	0.0457
p25.C11	p25.G10	0.0454	0.0028	0.0608
p25.C11	p4.C10	0.0454	0.0028	0.0608
p25.C11	p25.A2	0.2399	0.0110	0.0461
p25.C11	p8.H7	0.0889	0.0083	0.0937
p25.C11	p23.F9	0.1817	0.0055	0.0303
p25.C11	p27.D6	0.1080	0.0083	0.0772
p25.C11	p25.F1	0.2399	0.0110	0.0461
p25.C11	p4.H9	0.1216	0.0055	0.0454
p25.C11	p11.G10	0.1822	0.0083	0.0455
p25.C11	p26.A10	0.0454	0.0028	0.0608
p25.C11	p20.D2	0.7318	0.0110	0.0151
p25.C11	p5.A9	0.1581	0.0111	0.0700
p25.C11	p11.A10	0.2157	0.0082	0.0382
p25.C11	p6.F8	0.1599	0.0111	0.0694
p25.C11	p22.C1	0.1657	0.0140	0.0843
p25.C11	p12.C9	0.1784	0.0111	0.0620
p25.C11	p13.E2	0.3654	0.0083	0.0226
p25.C11	p8.E5	0.1216	0.0055	0.0454
p25.C11	p24.H7	0.2399	0.0110	0.0461
p25.C11	p7.G4	0.0010	0.0000	0.0449
p13.F3	p23.H1	0.1656	0.0167	0.1011
p13.F3	p26.A2	0.7523	0.0167	0.0222
p13.F3	p26.F2	0.7523	0.0167	0.0222
p13.F3	p26.G7	0.1656	0.0167	0.1011
p13.F3	p2.B9	0.8766	0.0195	0.0223
p13.F3	p3.C8	0.7523	0.0167	0.0222
p13.F3	p6.G8	0.4936	0.0224	0.0453
p13.F3	p5.F9	0.7523	0.0167	0.0222
p13.F3	p3.F1	0.7523	0.0167	0.0222
p13.F3	p13.H12	0.2251	0.0195	0.0864
p13.F3	p24.B8	0.6098	0.0225	0.0370
p13.F3	p11.H6	0.1656	0.0167	0.1011
p13.F3	p4.G8	0.2283	0.0139	0.0609
p13.F3	p20.F12	0.8758	0.0195	0.0223
p13.F3	p4.E1	0.8758	0.0195	0.0223
p13.F3	p25.G10	0.1656	0.0167	0.1011
p13.F3	p4.C10	0.1656	0.0167	0.1011
p13.F3	p25.A2	0.2251	0.0195	0.0864
p13.F3	p7.E4	0.3089	0.0139	0.0450
p13.F3	p8.H7	0.2435	0.0167	0.0686
p13.F3	p23.F9	0.1987	0.0138	0.0697
p13.F3	p27.D6	0.4248	0.0224	0.0528
p13.F3	p25.F1	0.2251	0.0195	0.0864
p13.F3	p4.H9	0.6225	0.0139	0.0223
p13.F3	p11.G10	0.7523	0.0167	0.0222
p13.F3	p26.A10	0.1656	0.0167	0.1011
p13.F3	p20.D2	0.1533	0.0083	0.0539
p13.F3	p5.A9	0.6468	0.0195	0.0302
p13.F3	p11.A10	0.2122	0.0166	0.0783
p13.F3	p6.F8	0.4328	0.0195	0.0452
p13.F3	p22.C1	0.5074	0.0226	0.0444
p13.F3	p12.C9	0.5157	0.0195	0.0378
p13.F3	p13.E2	0.3617	0.0223	0.0617
p13.F3	p8.E5	0.6225	0.0139	0.0223
p13.F3	p24.H7	0.2251	0.0195	0.0864
p13.F3	p7.G4	0.1650	0.0139	0.0844
p13.F3	p25.C11	0.2644	0.0139	0.0527
p11.G11	p23.H1	0.0891	0.0055	0.0616
p11.G11	p26.A2	0.2406	0.0055	0.0228
p11.G11	p26.F2	0.2406	0.0055	0.0228
p11.G11	p26.G7	0.0891	0.0055	0.0616
p11.G11	p2.B9	0.3603	0.0082	0.0229
p11.G11	p3.C8	0.2406	0.0055	0.0228
p11.G11	p6.G8	0.3588	0.0166	0.0462
p11.G11	p5.F9	0.2406	0.0055	0.0228
p11.G11	p3.F1	0.2406	0.0055	0.0228
p11.G11	p13.H12	0.4994	0.0193	0.0387
p11.G11	p24.B8	0.2061	0.0111	0.0536
p11.G11	p11.H6	0.0891	0.0055	0.0616
p11.G11	p4.G8	0.2703	0.0082	0.0305
p11.G11	p20.F12	0.3600	0.0082	0.0229
p11.G11	p4.E1	0.3600	0.0082	0.0229
p11.G11	p25.G10	0.0891	0.0055	0.0616
p11.G11	p4.C10	0.0891	0.0055	0.0616
p11.G11	p25.A2	0.4994	0.0193	0.0387
p11.G11	p7.E4	0.2709	0.0082	0.0304
p11.G11	p8.H7	0.2557	0.0138	0.0541
p11.G11	p23.F9	0.3557	0.0137	0.0387
p11.G11	p27.D6	0.0505	0.0027	0.0542
p11.G11	p25.F1	0.4994	0.0193	0.0387
p11.G11	p4.H9	0.3623	0.0082	0.0227
p11.G11	p11.G10	0.2406	0.0055	0.0228
p11.G11	p26.A10	0.0891	0.0055	0.0616
p11.G11	p20.D2	0.8360	0.0193	0.0231
p11.G11	p5.A9	0.4477	0.0138	0.0308
p11.G11	p11.A10	0.4253	0.0165	0.0388
p11.G11	p6.F8	0.4531	0.0138	0.0305
p11.G11	p22.C1	0.1804	0.0111	0.0613
p11.G11	p12.C9	0.3572	0.0082	0.0230
p11.G11	p13.E2	0.5403	0.0082	0.0152
p11.G11	p8.E5	0.3623	0.0082	0.0227
p11.G11	p24.H7	0.4994	0.0193	0.0387
p11.G11	p7.G4	0.1541	0.0083	0.0536
p11.G11	p25.C11	0.2166	0.0083	0.0381
p11.G11	p13.F3	0.4859	0.0223	0.0459
p3.F6	p23.H1	0.0454	0.0028	0.0608
p3.F6	p26.A2	0.1822	0.0083	0.0455
p3.F6	p26.F2	0.1822	0.0083	0.0455
p3.F6	p26.G7	0.0454	0.0028	0.0608
p3.F6	p2.B9	0.2426	0.0111	0.0457
p3.F6	p3.C8	0.1822	0.0083	0.0455
p3.F6	p6.G8	0.1619	0.0139	0.0857
p3.F6	p5.F9	0.1822	0.0083	0.0455
p3.F6	p3.F1	0.1822	0.0083	0.0455
p3.F6	p13.H12	0.2399	0.0110	0.0461
p3.F6	p24.B8	0.1822	0.0140	0.0766
p3.F6	p11.H6	0.0454	0.0028	0.0608
p3.F6	p20.F12	0.2424	0.0111	0.0457
p3.F6	p4.E1	0.2424	0.0111	0.0457
p3.F6	p25.G10	0.0454	0.0028	0.0608
p3.F6	p4.C10	0.0454	0.0028	0.0608
p3.F6	p25.A2	0.2399	0.0110	0.0461
p3.F6	p8.H7	0.0889	0.0083	0.0937
p3.F6	p23.F9	0.1817	0.0055	0.0303
p3.F6	p27.D6	0.1080	0.0083	0.0772
p3.F6	p25.F1	0.2399	0.0110	0.0461
p3.F6	p4.H9	0.1216	0.0055	0.0454
p3.F6	p11.G10	0.1822	0.0083	0.0455
p3.F6	p26.A10	0.0454	0.0028	0.0608
p3.F6	p20.D2	0.7318	0.0110	0.0151
p3.F6	p5.A9	0.1581	0.0111	0.0700
p3.F6	p11.A10	0.2157	0.0082	0.0382
p3.F6	p6.F8	0.1599	0.0111	0.0694
p3.F6	p22.C1	0.1657	0.0140	0.0843
p3.F6	p12.C9	0.1784	0.0111	0.0620
p3.F6	p13.E2	0.3654	0.0083	0.0226
p3.F6	p8.E5	0.1216	0.0055	0.0454
p3.F6	p24.H7	0.2399	0.0110	0.0461
p3.F6	p7.G4	0.0010	0.0000	0.0447
p3.F6	p13.F3	0.2644	0.0139	0.0527
p3.F6	p11.G11	0.2166	0.0083	0.0381
p9.D3	p23.H1	0.0951	0.0111	0.1170
p9.D3	p26.A2	0.2999	0.0111	0.0371
p9.D3	p26.F2	0.2999	0.0111	0.0371
p9.D3	p26.G7	0.0951	0.0111	0.1170
p9.D3	p2.B9	0.3747	0.0139	0.0372
p9.D3	p3.C8	0.2999	0.0111	0.0371
p9.D3	p6.G8	0.2767	0.0167	0.0605
p9.D3	p5.F9	0.2999	0.0111	0.0371
p9.D3	p3.F1	0.2999	0.0111	0.0371
p9.D3	p13.H12	0.1905	0.0195	0.1024
p9.D3	p11.H6	0.0951	0.0111	0.1170
p9.D3	p4.G8	0.1498	0.0139	0.0931
p9.D3	p20.F12	0.3743	0.0139	0.0372
p9.D3	p4.E1	0.3743	0.0139	0.0372
p9.D3	p25.G10	0.0951	0.0111	0.1170
p9.D3	p4.C10	0.0951	0.0111	0.1170
p9.D3	p25.A2	0.1905	0.0195	0.1024
p9.D3	p7.E4	0.1825	0.0139	0.0764
p9.D3	p8.H7	0.2876	0.0196	0.0683
p9.D3	p23.F9	0.1626	0.0139	0.0854
p9.D3	p27.D6	0.2048	0.0140	0.0681
p9.D3	p25.F1	0.1905	0.0195	0.1024
p9.D3	p4.H9	0.2233	0.0083	0.0373
p9.D3	p11.G10	0.2999	0.0111	0.0371
p9.D3	p26.A10	0.0951	0.0111	0.1170
p9.D3	p20.D2	0.2809	0.0195	0.0694
p9.D3	p5.A9	0.3075	0.0139	0.0453
p9.D3	p11.A10	0.1768	0.0167	0.0942
p9.D3	p6.F8	0.3254	0.0196	0.0603
p9.D3	p12.C9	0.1564	0.0083	0.0530
p9.D3	p13.E2	0.2529	0.0195	0.0773
p9.D3	p8.E5	0.2233	0.0083	0.0373
p9.D3	p24.H7	0.1905	0.0195	0.1024
p9.D3	p7.G4	0.1395	0.0140	0.1001
p9.D3	p25.C11	0.1657	0.0140	0.0843
p9.D3	p13.F3	0.5074	0.0226	0.0444
p9.D3	p11.G11	0.1804	0.0111	0.0613
p9.D3	p3.F6	0.1657	0.0140	0.0843
