Gene_1	Gene_2	dnds	dN	dS
p4.D2	p11.G8	0.0221	0.0021	0.0929
p4.D2	p22.G7	0.0119	0.0021	0.1733
p4.D2	p11.H6	0.0010	0.0001	0.1276
p4.D2	p26.B8	0.0170	0.0021	0.1210
p4.D2	p26.B10	0.0010	0.0002	0.1700
p4.D2	p4.G8	0.0010	0.0001	0.1206
p4.D2	p7.F10	0.0010	0.0002	0.1704
p4.D2	p23.A3	0.0161	0.0021	0.1287
p4.D2	p20.F12	0.0010	0.0000	0.0168
p4.F9	p11.H9	0.0439	0.0062	0.1413
p4.F9	p12.G7	0.0010	0.0001	0.0818
p4.F9	p23.H1	0.0010	0.0001	0.1499
p4.F9	p26.A2	0.0010	0.0001	0.1499
p4.F9	p26.E9	0.0010	0.0001	0.1190
p4.F9	p26.F2	0.0010	0.0001	0.1499
p4.F9	p26.G7	0.0199	0.0021	0.1031
p4.F9	p2.B9	0.0010	0.0001	0.1499
p4.F9	p3.C1	0.0010	0.0001	0.1406
p4.F9	p3.C8	0.0010	0.0001	0.1292
p4.F9	p6.G8	0.0010	0.0001	0.1099
p4.F9	p7.B1	0.0010	0.0001	0.1022
p4.F9	p25.G7	0.0010	0.0001	0.0818
p4.F9	p5.F9	0.0010	0.0001	0.1499
p4.F9	p1.A9	0.0010	0.0001	0.1022
p4.F9	p3.F1	0.0010	0.0001	0.0937
p4.F9	p6.B2	0.0010	0.0001	0.1499
p4.F9	p24.H5	0.0010	0.0001	0.0927
p4.F9	p13.H12	0.0010	0.0001	0.1285
p4.F9	p26.E6	0.0010	0.0001	0.0818
p4.F9	p23.C3	0.0082	0.0021	0.2504
p4.F9	p24.B8	0.0010	0.0001	0.1406
p4.F9	p11.G8	0.0109	0.0020	0.1875
p4.F9	p22.G7	0.0199	0.0021	0.1031
p4.F9	p11.H6	0.0010	0.0001	0.1190
p4.F9	p26.B8	0.0323	0.0021	0.0636
p4.F9	p26.B10	0.0010	0.0001	0.0818
p4.F9	p4.G8	0.0010	0.0001	0.0925
p4.F9	p23.A3	0.0172	0.0021	0.1200
p4.F9	p20.F12	0.0010	0.0002	0.1704
p4.F9	p4.D2	0.0010	0.0002	0.1704
p4.E1	p11.H9	0.0360	0.0062	0.1724
p4.E1	p23.H1	0.0010	0.0001	0.0812
p4.E1	p26.A2	0.0010	0.0001	0.0812
p4.E1	p26.E9	0.0010	0.0001	0.1289
p4.E1	p26.F2	0.0010	0.0001	0.0812
p4.E1	p26.G7	0.0280	0.0021	0.0734
p4.E1	p2.B9	0.0010	0.0001	0.0812
p4.E1	p3.C1	0.0010	0.0001	0.1403
p4.E1	p3.C8	0.0010	0.0001	0.1393
p4.E1	p6.G8	0.0010	0.0002	0.1594
p4.E1	p7.B1	0.0010	0.0000	0.0171
p4.E1	p24.E1	0.0010	0.0001	0.0818
p4.E1	p5.F9	0.0010	0.0001	0.0812
p4.E1	p1.A9	0.0010	0.0000	0.0173
p4.E1	p3.F1	0.0010	0.0001	0.1034
p4.E1	p6.B2	0.0010	0.0001	0.0812
p4.E1	p24.H5	0.0010	0.0000	0.0451
p4.E1	p13.H12	0.0010	0.0001	0.1385
p4.E1	p4.A6	0.0010	0.0001	0.0818
p4.E1	p23.C3	0.0095	0.0021	0.2168
p4.E1	p24.B8	0.0010	0.0001	0.1403
p4.E1	p11.G8	0.0132	0.0020	0.1555
p4.E1	p22.G7	0.0280	0.0021	0.0734
p4.E1	p11.H6	0.0010	0.0001	0.1289
p4.E1	p26.B8	0.0380	0.0021	0.0542
p4.E1	p4.G8	0.0010	0.0001	0.0827
p4.E1	p7.F10	0.0010	0.0001	0.0818
p4.E1	p23.A3	0.0159	0.0021	0.1300
p4.E1	p20.F12	0.0010	0.0002	0.1700
p4.E1	p4.D2	0.0010	0.0002	0.1700
p4.E1	p4.F9	0.0010	0.0001	0.0818
p25.G10	p11.H9	0.0335	0.0062	0.1845
p25.G10	p12.G7	0.0010	0.0001	0.1217
p25.G10	p23.H1	0.0010	0.0001	0.1010
p25.G10	p26.A2	0.0010	0.0001	0.1010
p25.G10	p26.E9	0.0010	0.0001	0.0909
p25.G10	p26.F2	0.0010	0.0001	0.1010
p25.G10	p26.G7	0.0165	0.0020	0.1240
p25.G10	p2.B9	0.0010	0.0001	0.1010
p25.G10	p3.C1	0.0010	0.0000	0.0178
p25.G10	p3.C8	0.0010	0.0001	0.1008
p25.G10	p6.G8	0.0010	0.0002	0.1509
p25.G10	p7.B1	0.0010	0.0001	0.1030
p25.G10	p25.G7	0.0010	0.0001	0.1217
p25.G10	p24.E1	0.0010	0.0001	0.1320
p25.G10	p5.F9	0.0010	0.0001	0.1010
p25.G10	p1.A9	0.0010	0.0001	0.1030
p25.G10	p3.F1	0.0010	0.0002	0.1558
p25.G10	p6.B2	0.0010	0.0001	0.1010
p25.G10	p24.H5	0.0010	0.0001	0.1132
p25.G10	p13.H12	0.0010	0.0001	0.1002
p25.G10	p26.E6	0.0010	0.0001	0.1217
p25.G10	p4.A6	0.0010	0.0001	0.1320
p25.G10	p23.C3	0.0167	0.0021	0.1229
p25.G10	p24.B8	0.0010	0.0000	0.0178
p25.G10	p11.G8	0.0313	0.0020	0.0654
p25.G10	p22.G7	0.0165	0.0020	0.1240
p25.G10	p11.H6	0.0010	0.0001	0.0909
p25.G10	p26.B8	0.0246	0.0021	0.0835
p25.G10	p26.B10	0.0010	0.0001	0.1217
p25.G10	p4.G8	0.0010	0.0001	0.0737
p25.G10	p7.F10	0.0010	0.0001	0.1320
p25.G10	p23.A3	0.0225	0.0021	0.0916
p25.G10	p20.F12	0.0010	0.0000	0.0448
p25.G10	p4.D2	0.0010	0.0000	0.0448
p25.G10	p4.F9	0.0010	0.0001	0.1320
p25.G10	p4.E1	0.0010	0.0001	0.1217
p26.G4	p11.H9	0.0321	0.0062	0.1930
p26.G4	p12.G7	0.0010	0.0001	0.1411
p26.G4	p23.H1	0.0010	0.0001	0.1191
p26.G4	p26.A2	0.0010	0.0001	0.1191
p26.G4	p26.E9	0.0010	0.0001	0.0993
p26.G4	p26.F2	0.0010	0.0001	0.1191
p26.G4	p26.G7	0.0144	0.0021	0.1429
p26.G4	p2.B9	0.0010	0.0001	0.1191
p26.G4	p3.C8	0.0010	0.0001	0.1093
p26.G4	p6.G8	0.0010	0.0002	0.1593
p26.G4	p7.B1	0.0010	0.0001	0.1216
p26.G4	p25.G7	0.0010	0.0001	0.1403
p26.G4	p24.E1	0.0010	0.0001	0.1406
p26.G4	p5.F9	0.0010	0.0001	0.1191
p26.G4	p1.A9	0.0010	0.0001	0.1216
p26.G4	p3.F1	0.0010	0.0002	0.1645
p26.G4	p6.B2	0.0010	0.0001	0.1191
p26.G4	p24.H5	0.0010	0.0001	0.1319
p26.G4	p13.H12	0.0010	0.0001	0.1086
p26.G4	p26.E6	0.0010	0.0001	0.1403
p26.G4	p4.A6	0.0010	0.0001	0.1406
p26.G4	p23.C3	0.0169	0.0021	0.1217
p26.G4	p11.G8	0.0244	0.0020	0.0839
p26.G4	p22.G7	0.0144	0.0021	0.1429
p26.G4	p11.H6	0.0010	0.0001	0.0993
p26.G4	p26.B8	0.0223	0.0021	0.0922
p26.G4	p26.B10	0.0010	0.0001	0.1403
p26.G4	p4.G8	0.0010	0.0001	0.0919
p26.G4	p7.F10	0.0010	0.0001	0.1406
p26.G4	p23.A3	0.0206	0.0021	0.1001
p26.G4	p20.F12	0.0010	0.0000	0.0263
p26.G4	p4.D2	0.0010	0.0000	0.0435
p26.G4	p4.F9	0.0010	0.0001	0.1406
p26.G4	p4.E1	0.0010	0.0001	0.1403
p26.G4	p25.G10	0.0010	0.0000	0.0173
p9.E5	p11.H9	0.0392	0.0062	0.1591
p9.E5	p12.G7	0.0010	0.0001	0.1385
p9.E5	p23.H1	0.0010	0.0001	0.0891
p9.E5	p26.A2	0.0010	0.0001	0.0891
p9.E5	p26.F2	0.0010	0.0001	0.0891
p9.E5	p26.G7	0.0120	0.0021	0.1723
p9.E5	p2.B9	0.0010	0.0001	0.0891
p9.E5	p3.C1	0.0010	0.0001	0.1086
p9.E5	p3.C8	0.0010	0.0000	0.0166
p9.E5	p6.G8	0.0010	0.0001	0.1273
p9.E5	p7.B1	0.0010	0.0001	0.1395
p9.E5	p25.G7	0.0010	0.0001	0.1385
p9.E5	p24.E1	0.0010	0.0001	0.1285
p9.E5	p5.F9	0.0010	0.0001	0.0891
p9.E5	p1.A9	0.0010	0.0001	0.1395
p9.E5	p3.F1	0.0010	0.0002	0.1831
p9.E5	p6.B2	0.0010	0.0001	0.0891
p9.E5	p24.H5	0.0010	0.0002	0.1610
p9.E5	p26.E6	0.0010	0.0001	0.1385
p9.E5	p4.A6	0.0010	0.0001	0.1285
p9.E5	p23.C3	0.0103	0.0021	0.2015
p9.E5	p24.B8	0.0010	0.0001	0.1086
p9.E5	p11.G8	0.0145	0.0021	0.1419
p9.E5	p22.G7	0.0120	0.0021	0.1723
p9.E5	p26.B8	0.0207	0.0021	0.1001
p9.E5	p26.B10	0.0010	0.0001	0.1385
p9.E5	p4.G8	0.0010	0.0001	0.0720
p9.E5	p7.F10	0.0010	0.0001	0.1285
p9.E5	p20.F12	0.0010	0.0001	0.1371
p9.E5	p4.D2	0.0010	0.0001	0.1371
p9.E5	p4.F9	0.0010	0.0001	0.1285
p9.E5	p4.E1	0.0010	0.0001	0.1385
p9.E5	p25.G10	0.0010	0.0001	0.1002
p9.E5	p26.G4	0.0010	0.0001	0.1086
p2.H5	p11.H9	0.0413	0.0062	0.1504
p2.H5	p12.G7	0.0010	0.0001	0.0907
p2.H5	p23.H1	0.0010	0.0002	0.1590
p2.H5	p26.A2	0.0010	0.0002	0.1590
p2.H5	p26.E9	0.0010	0.0001	0.1279
p2.H5	p26.F2	0.0010	0.0002	0.1590
p2.H5	p26.G7	0.0183	0.0021	0.1123
p2.H5	p2.B9	0.0010	0.0002	0.1590
p2.H5	p3.C1	0.0010	0.0001	0.1497
p2.H5	p3.C8	0.0010	0.0001	0.1382
p2.H5	p6.G8	0.0010	0.0001	0.1188
p2.H5	p7.B1	0.0010	0.0001	0.1112
p2.H5	p25.G7	0.0010	0.0001	0.0907
p2.H5	p5.F9	0.0010	0.0002	0.1590
p2.H5	p1.A9	0.0010	0.0001	0.1112
p2.H5	p3.F1	0.0010	0.0001	0.1028
p2.H5	p6.B2	0.0010	0.0002	0.1590
p2.H5	p24.H5	0.0010	0.0001	0.1018
p2.H5	p13.H12	0.0010	0.0001	0.1374
p2.H5	p26.E6	0.0010	0.0001	0.0907
p2.H5	p23.C3	0.0079	0.0021	0.2600
p2.H5	p24.B8	0.0010	0.0001	0.1497
p2.H5	p11.G8	0.0104	0.0021	0.1970
p2.H5	p22.G7	0.0183	0.0021	0.1123
p2.H5	p11.H6	0.0010	0.0001	0.1279
p2.H5	p26.B8	0.0284	0.0021	0.0725
p2.H5	p26.B10	0.0010	0.0001	0.0907
p2.H5	p4.G8	0.0010	0.0001	0.1015
p2.H5	p23.A3	0.0160	0.0021	0.1290
p2.H5	p20.F12	0.0010	0.0002	0.1796
p2.H5	p4.D2	0.0010	0.0002	0.1796
p2.H5	p4.E1	0.0010	0.0001	0.0907
p2.H5	p25.G10	0.0010	0.0001	0.1412
p2.H5	p26.G4	0.0010	0.0001	0.1497
p2.H5	p9.E5	0.0010	0.0001	0.1374
p21.F12	p11.H9	0.0549	0.0062	0.1127
p21.F12	p12.G7	0.0010	0.0002	0.1616
p21.F12	p23.H1	0.0010	0.0002	0.1506
p21.F12	p26.A2	0.0010	0.0002	0.1506
p21.F12	p26.E9	0.0010	0.0001	0.1289
p21.F12	p26.F2	0.0010	0.0002	0.1506
p21.F12	p26.G7	0.0124	0.0021	0.1655
p21.F12	p2.B9	0.0010	0.0002	0.1506
p21.F12	p3.C1	0.0010	0.0001	0.1309
p21.F12	p3.C8	0.0010	0.0001	0.1403
p21.F12	p6.G8	0.0010	0.0001	0.0822
p21.F12	p7.B1	0.0010	0.0002	0.1849
p21.F12	p25.G7	0.0010	0.0002	0.1617
p21.F12	p24.E1	0.0010	0.0001	0.1217
p21.F12	p5.F9	0.0010	0.0002	0.1506
p21.F12	p1.A9	0.0010	0.0002	0.1849
p21.F12	p3.F1	0.0010	0.0002	0.1880
p21.F12	p6.B2	0.0010	0.0002	0.1506
p21.F12	p24.H5	0.0010	0.0002	0.1747
p21.F12	p13.H12	0.0010	0.0001	0.1394
p21.F12	p26.E6	0.0010	0.0002	0.1616
p21.F12	p4.A6	0.0010	0.0001	0.1217
p21.F12	p23.C3	0.0075	0.0021	0.2748
p21.F12	p24.B8	0.0010	0.0001	0.1309
p21.F12	p11.G8	0.0097	0.0020	0.2105
p21.F12	p22.G7	0.0124	0.0021	0.1655
p21.F12	p11.H6	0.0010	0.0001	0.1298
p21.F12	p26.B8	0.0134	0.0021	0.1534
p21.F12	p26.B10	0.0010	0.0002	0.1618
p21.F12	p4.G8	0.0010	0.0001	0.1128
p21.F12	p7.F10	0.0010	0.0001	0.1217
p21.F12	p23.A3	0.0158	0.0021	0.1309
p21.F12	p20.F12	0.0010	0.0002	0.1605
p21.F12	p4.D2	0.0010	0.0002	0.1605
p21.F12	p4.F9	0.0010	0.0001	0.1217
p21.F12	p4.E1	0.0010	0.0002	0.1616
p21.F12	p25.G10	0.0010	0.0001	0.1329
p21.F12	p26.G4	0.0010	0.0001	0.1295
p21.F12	p9.E5	0.0010	0.0001	0.1394
p21.F12	p2.H5	0.0010	0.0001	0.1308
p6.H6	p11.H9	0.0553	0.0062	0.1120
p6.H6	p12.G7	0.0010	0.0001	0.1110
p6.H6	p23.H1	0.0010	0.0001	0.1403
p6.H6	p26.A2	0.0010	0.0001	0.1403
p6.H6	p26.E9	0.0010	0.0001	0.0907
p6.H6	p26.F2	0.0010	0.0001	0.1403
p6.H6	p26.G7	0.0153	0.0021	0.1337
p6.H6	p2.B9	0.0010	0.0001	0.1403
p6.H6	p3.C1	0.0010	0.0002	0.1511
p6.H6	p3.C8	0.0010	0.0001	0.1006
p6.H6	p6.G8	0.0010	0.0001	0.0817
p6.H6	p7.B1	0.0010	0.0001	0.1324
p6.H6	p25.G7	0.0010	0.0001	0.1110
p6.H6	p24.E1	0.0010	0.0000	0.0449
p6.H6	p5.F9	0.0010	0.0001	0.1403
p6.H6	p1.A9	0.0010	0.0001	0.1324
p6.H6	p3.F1	0.0010	0.0001	0.1240
p6.H6	p6.B2	0.0010	0.0001	0.1403
p6.H6	p24.H5	0.0010	0.0001	0.1227
p6.H6	p13.H12	0.0010	0.0001	0.1001
p6.H6	p26.E6	0.0010	0.0001	0.1110
p6.H6	p4.A6	0.0010	0.0000	0.0449
p6.H6	p23.C3	0.0078	0.0021	0.2629
p6.H6	p24.B8	0.0010	0.0002	0.1511
p6.H6	p11.G8	0.0103	0.0020	0.1992
p6.H6	p22.G7	0.0153	0.0021	0.1337
p6.H6	p11.H6	0.0010	0.0001	0.0907
p6.H6	p26.B8	0.0222	0.0021	0.0925
p6.H6	p26.B10	0.0010	0.0001	0.1110
p6.H6	p4.G8	0.0010	0.0001	0.1027
p6.H6	p7.F10	0.0010	0.0000	0.0449
p6.H6	p23.A3	0.0225	0.0021	0.0915
p6.H6	p20.F12	0.0010	0.0002	0.1813
p6.H6	p4.D2	0.0010	0.0002	0.1813
p6.H6	p4.F9	0.0010	0.0000	0.0449
p6.H6	p4.E1	0.0010	0.0001	0.1110
p6.H6	p25.G10	0.0010	0.0001	0.1426
p6.H6	p26.G4	0.0010	0.0002	0.1511
p6.H6	p9.E5	0.0010	0.0001	0.1001
p6.H6	p2.H5	0.0010	0.0001	0.0538
p6.H6	p21.F12	0.0010	0.0001	0.0928
p4.C10	p11.H9	0.0386	0.0062	0.1611
p4.C10	p12.G7	0.0010	0.0001	0.0812
p4.C10	p26.E9	0.0010	0.0001	0.0799
p4.C10	p26.G7	0.0184	0.0021	0.1121
p4.C10	p3.C1	0.0010	0.0001	0.1191
p4.C10	p3.C8	0.0010	0.0001	0.0895
p4.C10	p6.G8	0.0010	0.0001	0.1485
p4.C10	p7.B1	0.0010	0.0001	0.0818
p4.C10	p25.G7	0.0010	0.0001	0.0812
p4.C10	p24.E1	0.0010	0.0001	0.1499
p4.C10	p1.A9	0.0010	0.0001	0.0818
p4.C10	p3.F1	0.0010	0.0002	0.1641
p4.C10	p24.H5	0.0010	0.0001	0.1016
p4.C10	p13.H12	0.0010	0.0001	0.0891
p4.C10	p26.E6	0.0010	0.0001	0.0812
p4.C10	p4.A6	0.0010	0.0001	0.1499
p4.C10	p23.C3	0.0107	0.0021	0.1930
p4.C10	p24.B8	0.0010	0.0001	0.1191
p4.C10	p11.G8	0.0154	0.0021	0.1332
p4.C10	p22.G7	0.0184	0.0021	0.1121
p4.C10	p11.H6	0.0010	0.0001	0.0799
p4.C10	p26.B8	0.0171	0.0021	0.1207
p4.C10	p26.B10	0.0010	0.0001	0.0812
p4.C10	p4.G8	0.0010	0.0001	0.0725
p4.C10	p7.F10	0.0010	0.0001	0.1499
p4.C10	p23.A3	0.0257	0.0021	0.0806
p4.C10	p20.F12	0.0010	0.0001	0.1480
p4.C10	p4.D2	0.0010	0.0001	0.1480
p4.C10	p4.F9	0.0010	0.0001	0.1499
p4.C10	p4.E1	0.0010	0.0001	0.0812
p4.C10	p25.G10	0.0010	0.0001	0.1010
p4.C10	p26.G4	0.0010	0.0001	0.1191
p4.C10	p9.E5	0.0010	0.0001	0.0891
p4.C10	p2.H5	0.0010	0.0002	0.1590
p4.C10	p21.F12	0.0010	0.0002	0.1506
p4.C10	p6.H6	0.0010	0.0001	0.1403
p6.D1	p11.H9	0.0347	0.0064	0.1855
p6.D1	p12.G7	0.0280	0.0021	0.0734
p6.D1	p23.H1	0.0184	0.0021	0.1121
p6.D1	p26.A2	0.0184	0.0021	0.1121
p6.D1	p26.E9	0.0127	0.0021	0.1623
p6.D1	p26.F2	0.0184	0.0021	0.1121
p6.D1	p2.B9	0.0184	0.0021	0.1121
p6.D1	p3.C1	0.0144	0.0021	0.1429
p6.D1	p3.C8	0.0119	0.0021	0.1734
p6.D1	p6.G8	0.0126	0.0021	0.1632
p6.D1	p7.B1	0.0218	0.0020	0.0938
p6.D1	p25.G7	0.0280	0.0021	0.0734
p6.D1	p24.E1	0.0199	0.0021	0.1031
p6.D1	p5.F9	0.0184	0.0021	0.1121
p6.D1	p1.A9	0.0218	0.0020	0.0938
p6.D1	p3.F1	0.0439	0.0020	0.0466
p6.D1	p6.B2	0.0184	0.0021	0.1121
p6.D1	p24.H5	0.0754	0.0020	0.0272
p6.D1	p13.H12	0.0120	0.0021	0.1723
p6.D1	p26.E6	0.0280	0.0021	0.0734
p6.D1	p4.A6	0.0199	0.0021	0.1031
p6.D1	p23.C3	0.0102	0.0021	0.2092
p6.D1	p24.B8	0.0144	0.0021	0.1429
p6.D1	p11.G8	0.0147	0.0022	0.1471
p6.D1	p11.H6	0.0127	0.0021	0.1623
p6.D1	p26.B8	0.0307	0.0041	0.1337
p6.D1	p26.B10	0.0280	0.0021	0.0734
p6.D1	p4.G8	0.0165	0.0020	0.1244
p6.D1	p7.F10	0.0199	0.0021	0.1031
p6.D1	p23.A3	0.0253	0.0041	0.1630
p6.D1	p20.F12	0.0119	0.0021	0.1733
p6.D1	p4.D2	0.0119	0.0021	0.1733
p6.D1	p4.F9	0.0199	0.0021	0.1031
p6.D1	p4.E1	0.0280	0.0021	0.0734
p6.D1	p25.G10	0.0165	0.0020	0.1240
p6.D1	p26.G4	0.0144	0.0021	0.1429
p6.D1	p9.E5	0.0120	0.0021	0.1723
p6.D1	p2.H5	0.0183	0.0021	0.1123
p6.D1	p21.F12	0.0124	0.0021	0.1655
p6.D1	p6.H6	0.0153	0.0021	0.1337
p6.D1	p4.C10	0.0184	0.0021	0.1121
p25.A2	p11.H9	0.0389	0.0062	0.1600
p25.A2	p12.G7	0.0010	0.0001	0.1393
p25.A2	p23.H1	0.0010	0.0001	0.0895
p25.A2	p26.A2	0.0010	0.0001	0.0895
p25.A2	p26.F2	0.0010	0.0001	0.0895
p25.A2	p26.G7	0.0119	0.0021	0.1734
p25.A2	p2.B9	0.0010	0.0001	0.0895
p25.A2	p3.C1	0.0010	0.0001	0.1093
p25.A2	p6.G8	0.0010	0.0001	0.1281
p25.A2	p7.B1	0.0010	0.0001	0.1403
p25.A2	p25.G7	0.0010	0.0001	0.1393
p25.A2	p24.E1	0.0010	0.0001	0.1292
p25.A2	p5.F9	0.0010	0.0001	0.0895
p25.A2	p1.A9	0.0010	0.0001	0.1403
p25.A2	p3.F1	0.0010	0.0002	0.1843
p25.A2	p6.B2	0.0010	0.0001	0.0895
p25.A2	p24.H5	0.0010	0.0002	0.1619
p25.A2	p13.H12	0.0010	0.0000	0.0166
p25.A2	p26.E6	0.0010	0.0001	0.1393
p25.A2	p4.A6	0.0010	0.0001	0.1292
p25.A2	p23.C3	0.0097	0.0021	0.2136
p25.A2	p24.B8	0.0010	0.0001	0.1093
p25.A2	p11.G8	0.0134	0.0021	0.1531
p25.A2	p22.G7	0.0119	0.0021	0.1734
p25.A2	p26.B8	0.0205	0.0021	0.1006
p25.A2	p26.B10	0.0010	0.0001	0.1393
p25.A2	p4.G8	0.0010	0.0001	0.0724
p25.A2	p7.F10	0.0010	0.0001	0.1292
p25.A2	p20.F12	0.0010	0.0001	0.1379
p25.A2	p4.D2	0.0010	0.0001	0.1379
p25.A2	p4.F9	0.0010	0.0001	0.1292
p25.A2	p4.E1	0.0010	0.0001	0.1393
p25.A2	p25.G10	0.0010	0.0001	0.1008
p25.A2	p26.G4	0.0010	0.0001	0.1093
p25.A2	p9.E5	0.0010	0.0000	0.0170
p25.A2	p2.H5	0.0010	0.0001	0.1382
p25.A2	p21.F12	0.0010	0.0001	0.1403
p25.A2	p6.H6	0.0010	0.0001	0.1006
p25.A2	p4.C10	0.0010	0.0001	0.0895
p25.A2	p6.D1	0.0119	0.0021	0.1734
p7.E4	p11.H9	0.0439	0.0062	0.1413
p7.E4	p12.G7	0.0010	0.0001	0.0818
p7.E4	p23.H1	0.0010	0.0001	0.1499
p7.E4	p26.A2	0.0010	0.0001	0.1499
p7.E4	p26.E9	0.0010	0.0001	0.1190
p7.E4	p26.F2	0.0010	0.0001	0.1499
p7.E4	p26.G7	0.0199	0.0021	0.1031
p7.E4	p2.B9	0.0010	0.0001	0.1499
p7.E4	p3.C1	0.0010	0.0001	0.1406
p7.E4	p3.C8	0.0010	0.0001	0.1292
p7.E4	p6.G8	0.0010	0.0001	0.1099
p7.E4	p7.B1	0.0010	0.0001	0.1022
p7.E4	p25.G7	0.0010	0.0001	0.0818
p7.E4	p5.F9	0.0010	0.0001	0.1499
p7.E4	p1.A9	0.0010	0.0001	0.1022
p7.E4	p3.F1	0.0010	0.0001	0.0937
p7.E4	p6.B2	0.0010	0.0001	0.1499
p7.E4	p24.H5	0.0010	0.0001	0.0927
p7.E4	p13.H12	0.0010	0.0001	0.1285
p7.E4	p26.E6	0.0010	0.0001	0.0818
p7.E4	p23.C3	0.0082	0.0021	0.2504
p7.E4	p24.B8	0.0010	0.0001	0.1406
p7.E4	p11.G8	0.0109	0.0020	0.1875
p7.E4	p22.G7	0.0199	0.0021	0.1031
p7.E4	p11.H6	0.0010	0.0001	0.1190
p7.E4	p26.B8	0.0323	0.0021	0.0636
p7.E4	p26.B10	0.0010	0.0001	0.0818
p7.E4	p4.G8	0.0010	0.0001	0.0925
p7.E4	p23.A3	0.0172	0.0021	0.1200
p7.E4	p20.F12	0.0010	0.0002	0.1702
p7.E4	p4.D2	0.0010	0.0002	0.1704
p7.E4	p4.E1	0.0010	0.0001	0.0818
p7.E4	p25.G10	0.0010	0.0001	0.1320
p7.E4	p26.G4	0.0010	0.0001	0.1406
p7.E4	p9.E5	0.0010	0.0001	0.1285
p7.E4	p21.F12	0.0010	0.0001	0.1217
p7.E4	p6.H6	0.0010	0.0000	0.0449
p7.E4	p4.C10	0.0010	0.0001	0.1499
p7.E4	p6.D1	0.0199	0.0021	0.1031
p7.E4	p25.A2	0.0010	0.0001	0.1292
p5.H11	p11.H9	0.0318	0.0062	0.1948
p5.H11	p12.G7	0.0010	0.0001	0.1415
p5.H11	p23.H1	0.0010	0.0001	0.1202
p5.H11	p26.A2	0.0010	0.0001	0.1202
p5.H11	p26.E9	0.0010	0.0001	0.1002
p5.H11	p26.F2	0.0010	0.0001	0.1202
p5.H11	p26.G7	0.0142	0.0021	0.1441
p5.H11	p2.B9	0.0010	0.0001	0.1202
p5.H11	p3.C1	0.0010	0.0000	0.0170
p5.H11	p3.C8	0.0010	0.0001	0.1102
p5.H11	p6.G8	0.0010	0.0002	0.1607
p5.H11	p7.B1	0.0010	0.0001	0.1226
p5.H11	p25.G7	0.0010	0.0001	0.1415
p5.H11	p24.E1	0.0010	0.0001	0.1418
p5.H11	p5.F9	0.0010	0.0001	0.1202
p5.H11	p1.A9	0.0010	0.0001	0.1226
p5.H11	p3.F1	0.0010	0.0002	0.1660
p5.H11	p6.B2	0.0010	0.0001	0.1202
p5.H11	p24.H5	0.0010	0.0001	0.1330
p5.H11	p13.H12	0.0010	0.0001	0.1096
p5.H11	p26.E6	0.0010	0.0001	0.1415
p5.H11	p4.A6	0.0010	0.0001	0.1418
p5.H11	p23.C3	0.0144	0.0021	0.1428
p5.H11	p24.B8	0.0010	0.0000	0.0177
p5.H11	p11.G8	0.0242	0.0020	0.0847
p5.H11	p22.G7	0.0142	0.0021	0.1441
p5.H11	p11.H6	0.0010	0.0001	0.1002
p5.H11	p26.B8	0.0221	0.0021	0.0930
p5.H11	p26.B10	0.0010	0.0001	0.1415
p5.H11	p4.G8	0.0010	0.0001	0.0928
p5.H11	p7.F10	0.0010	0.0001	0.1418
p5.H11	p23.A3	0.0204	0.0021	0.1010
p5.H11	p20.F12	0.0010	0.0000	0.0445
p5.H11	p4.D2	0.0010	0.0000	0.0445
p5.H11	p4.F9	0.0010	0.0001	0.1418
p5.H11	p4.E1	0.0010	0.0001	0.1415
p5.H11	p25.G10	0.0010	0.0000	0.0174
p5.H11	p26.G4	0.0010	0.0000	0.0177
p5.H11	p9.E5	0.0010	0.0001	0.1096
p5.H11	p2.H5	0.0010	0.0002	0.1510
p5.H11	p21.F12	0.0010	0.0001	0.1122
p5.H11	p6.H6	0.0010	0.0002	0.1525
p5.H11	p4.C10	0.0010	0.0001	0.1202
p5.H11	p6.D1	0.0142	0.0021	0.1441
p5.H11	p25.A2	0.0010	0.0001	0.1102
p5.H11	p7.E4	0.0010	0.0001	0.1418
p8.A7	p11.H9	0.0439	0.0062	0.1413
p8.A7	p12.G7	0.0010	0.0001	0.0818
p8.A7	p23.H1	0.0010	0.0001	0.1499
p8.A7	p26.A2	0.0010	0.0001	0.1499
p8.A7	p26.E9	0.0010	0.0001	0.1190
p8.A7	p26.F2	0.0010	0.0001	0.1499
p8.A7	p26.G7	0.0199	0.0021	0.1031
p8.A7	p2.B9	0.0010	0.0001	0.1499
p8.A7	p3.C1	0.0010	0.0001	0.1406
p8.A7	p3.C8	0.0010	0.0001	0.1292
p8.A7	p6.G8	0.0010	0.0001	0.1099
p8.A7	p7.B1	0.0010	0.0001	0.1022
p8.A7	p25.G7	0.0010	0.0001	0.0818
p8.A7	p5.F9	0.0010	0.0001	0.1499
p8.A7	p1.A9	0.0010	0.0001	0.1022
p8.A7	p3.F1	0.0010	0.0001	0.0937
p8.A7	p6.B2	0.0010	0.0001	0.1499
p8.A7	p24.H5	0.0010	0.0001	0.0927
p8.A7	p13.H12	0.0010	0.0001	0.1285
p8.A7	p26.E6	0.0010	0.0001	0.0818
p8.A7	p23.C3	0.0082	0.0021	0.2504
p8.A7	p24.B8	0.0010	0.0001	0.1406
