Gene_1	Gene_2	dnds	dN	dS
p4.D2	p24.E1	0.1111	0.0056	0.0507
p4.D2	p5.F9	0.1157	0.0094	0.0813
p4.D2	p1.A9	0.1091	0.0104	0.0950
p4.D2	p3.F1	0.0986	0.0104	0.1051
p4.D2	p6.B2	0.0859	0.0085	0.0985
p4.D2	p24.H5	0.1150	0.0113	0.0984
p4.D2	p13.H12	0.0969	0.0085	0.0875
p4.D2	p26.E6	0.1339	0.0094	0.0704
p4.D2	p4.A6	0.1111	0.0056	0.0507
p4.D2	p23.C3	0.0569	0.0056	0.0988
p4.D2	p24.B8	0.0582	0.0047	0.0806
p4.D2	p11.G8	0.1125	0.0103	0.0918
p4.D2	p11.H6	0.1286	0.0123	0.0953
p4.D2	p26.B8	0.0864	0.0085	0.0980
p4.D2	p26.B10	0.1101	0.0132	0.1198
p4.D2	p4.G8	0.1090	0.0085	0.0776
p4.D2	p7.F10	0.1090	0.0085	0.0776
p4.D2	p23.A3	0.0967	0.0094	0.0975
p4.D2	p20.F12	0.1042	0.0085	0.0811
p4.F9	p11.H9	0.0550	0.0057	0.1029
p4.F9	p12.G7	0.1423	0.0107	0.0755
p4.F9	p23.H1	0.0739	0.0057	0.0765
p4.F9	p26.A2	0.0739	0.0057	0.0765
p4.F9	p26.E9	0.0998	0.0076	0.0758
p4.F9	p26.F2	0.0739	0.0057	0.0765
p4.F9	p26.G7	0.1097	0.0114	0.1035
p4.F9	p2.B9	0.0739	0.0057	0.0765
p4.F9	p3.C1	0.1097	0.0114	0.1035
p4.F9	p3.C8	0.0739	0.0057	0.0765
p4.F9	p6.G8	0.0550	0.0057	0.1029
p4.F9	p7.B1	0.0567	0.0047	0.0831
p4.F9	p25.G7	0.1553	0.0060	0.0388
p4.F9	p24.E1	0.1268	0.0076	0.0596
p4.F9	p5.F9	0.0739	0.0057	0.0765
p4.F9	p1.A9	0.0834	0.0068	0.0821
p4.F9	p3.F1	0.1032	0.0088	0.0851
p4.F9	p6.B2	0.0687	0.0068	0.0991
p4.F9	p24.H5	0.0998	0.0078	0.0785
p4.F9	p13.H12	0.0843	0.0047	0.0560
p4.F9	p26.E6	0.1553	0.0060	0.0388
p4.F9	p4.A6	0.1268	0.0076	0.0596
p4.F9	p23.C3	0.0626	0.0056	0.0902
p4.F9	p24.B8	0.0679	0.0047	0.0694
p4.F9	p11.G8	0.0943	0.0087	0.0927
p4.F9	p22.G7	0.0935	0.0075	0.0805
p4.F9	p11.H6	0.1069	0.0088	0.0822
p4.F9	p26.B8	0.0742	0.0068	0.0920
p4.F9	p26.B10	0.1093	0.0116	0.1065
p4.F9	p4.G8	0.0753	0.0049	0.0655
p4.F9	p7.F10	0.0753	0.0049	0.0655
p4.F9	p23.A3	0.0868	0.0057	0.0653
p4.F9	p20.F12	0.0714	0.0049	0.0689
p4.F9	p4.D2	0.0935	0.0075	0.0805
p4.E1	p11.H9	0.0708	0.0076	0.1069
p4.E1	p12.G7	0.1416	0.0085	0.0600
p4.E1	p23.H1	0.0707	0.0057	0.0799
p4.E1	p26.A2	0.0707	0.0057	0.0799
p4.E1	p26.E9	0.0953	0.0057	0.0594
p4.E1	p26.F2	0.0707	0.0057	0.0799
p4.E1	p26.G7	0.1317	0.0114	0.0863
p4.E1	p2.B9	0.0707	0.0057	0.0799
p4.E1	p3.C1	0.1317	0.0114	0.0863
p4.E1	p3.C8	0.0707	0.0057	0.0799
p4.E1	p6.G8	0.0708	0.0076	0.1069
p4.E1	p7.B1	0.0644	0.0047	0.0732
p4.E1	p24.E1	0.1348	0.0076	0.0561
p4.E1	p5.F9	0.0707	0.0057	0.0799
p4.E1	p1.A9	0.0708	0.0066	0.0933
p4.E1	p3.F1	0.0619	0.0047	0.0762
p4.E1	p6.B2	0.0487	0.0047	0.0967
p4.E1	p24.H5	0.0843	0.0076	0.0898
p4.E1	p13.H12	0.1178	0.0047	0.0400
p4.E1	p4.A6	0.1348	0.0076	0.0561
p4.E1	p23.C3	0.0703	0.0056	0.0803
p4.E1	p24.B8	0.0712	0.0047	0.0662
p4.E1	p11.G8	0.1341	0.0085	0.0633
p4.E1	p22.G7	0.1339	0.0094	0.0704
p4.E1	p11.H6	0.0908	0.0085	0.0936
p4.E1	p26.B8	0.0526	0.0047	0.0897
p4.E1	p26.B10	0.1135	0.0094	0.0833
p4.E1	p4.G8	0.0370	0.0028	0.0763
p4.E1	p7.F10	0.0370	0.0028	0.0763
p4.E1	p23.A3	0.0606	0.0038	0.0623
p4.E1	p20.F12	0.0386	0.0028	0.0731
p4.E1	p4.D2	0.1339	0.0094	0.0704
p4.E1	p4.F9	0.1553	0.0060	0.0388
p25.G10	p11.H9	0.0507	0.0009	0.0185
p25.G10	p12.G7	0.0865	0.0075	0.0870
p25.G10	p23.H1	0.0841	0.0085	0.1009
p25.G10	p26.A2	0.0841	0.0085	0.1009
p25.G10	p26.E9	0.1744	0.0104	0.0598
p25.G10	p26.F2	0.0841	0.0085	0.1009
p25.G10	p26.G7	0.0786	0.0066	0.0837
p25.G10	p2.B9	0.0841	0.0085	0.1009
p25.G10	p3.C1	0.0786	0.0066	0.0837
p25.G10	p3.C8	0.0841	0.0085	0.1009
p25.G10	p6.G8	0.0507	0.0009	0.0185
p25.G10	p7.B1	0.0939	0.0075	0.0803
p25.G10	p25.G7	0.0915	0.0085	0.0930
p25.G10	p24.E1	0.0438	0.0047	0.1073
p25.G10	p5.F9	0.0841	0.0085	0.1009
p25.G10	p1.A9	0.0802	0.0094	0.1178
p25.G10	p3.F1	0.0951	0.0095	0.0998
p25.G10	p6.B2	0.0725	0.0075	0.1040
p25.G10	p24.H5	0.0910	0.0104	0.1143
p25.G10	p13.H12	0.0988	0.0076	0.0765
p25.G10	p26.E6	0.0915	0.0085	0.0930
p25.G10	p4.A6	0.0438	0.0047	0.1073
p25.G10	p23.C3	0.0924	0.0047	0.0508
p25.G10	p24.B8	0.0605	0.0057	0.0934
p25.G10	p11.G8	0.0965	0.0094	0.0977
p25.G10	p22.G7	0.0477	0.0047	0.0982
p25.G10	p11.H6	0.1020	0.0113	0.1113
p25.G10	p26.B8	0.0780	0.0075	0.0968
p25.G10	p26.B10	0.1039	0.0123	0.1183
p25.G10	p4.G8	0.0724	0.0075	0.1041
p25.G10	p7.F10	0.0724	0.0075	0.1041
p25.G10	p23.A3	0.0854	0.0085	0.0997
p25.G10	p20.F12	0.0747	0.0075	0.1008
p25.G10	p4.D2	0.0477	0.0047	0.0982
p25.G10	p4.F9	0.0640	0.0066	0.1032
p25.G10	p4.E1	0.0915	0.0085	0.0930
p26.G4	p11.H9	0.0667	0.0038	0.0565
p26.G4	p12.G7	0.0973	0.0085	0.0871
p26.G4	p23.H1	0.0937	0.0056	0.0603
p26.G4	p26.A2	0.0937	0.0056	0.0603
p26.G4	p26.E9	0.1867	0.0076	0.0405
p26.G4	p26.F2	0.0937	0.0056	0.0603
p26.G4	p26.G7	0.0752	0.0094	0.1254
p26.G4	p2.B9	0.0937	0.0056	0.0603
p26.G4	p3.C1	0.0752	0.0094	0.1254
p26.G4	p3.C8	0.0937	0.0056	0.0603
p26.G4	p6.G8	0.0667	0.0038	0.0565
p26.G4	p7.B1	0.0780	0.0047	0.0603
p26.G4	p25.G7	0.0682	0.0057	0.0830
p26.G4	p24.E1	0.0543	0.0057	0.1041
p26.G4	p5.F9	0.0937	0.0056	0.0603
p26.G4	p1.A9	0.0734	0.0066	0.0900
p26.G4	p3.F1	0.0866	0.0066	0.0763
p26.G4	p6.B2	0.0614	0.0047	0.0766
p26.G4	p24.H5	0.0872	0.0075	0.0866
p26.G4	p13.H12	0.0785	0.0047	0.0600
p26.G4	p26.E6	0.0682	0.0057	0.0830
p26.G4	p4.A6	0.0543	0.0057	0.1041
p26.G4	p23.C3	0.0448	0.0038	0.0838
p26.G4	p24.B8	0.0353	0.0028	0.0799
p26.G4	p11.G8	0.0726	0.0066	0.0907
p26.G4	p22.G7	0.0669	0.0056	0.0843
p26.G4	p11.H6	0.1016	0.0085	0.0836
p26.G4	p26.B8	0.0675	0.0047	0.0697
p26.G4	p26.B10	0.0967	0.0094	0.0976
p26.G4	p4.G8	0.0743	0.0047	0.0633
p26.G4	p7.F10	0.0743	0.0047	0.0633
p26.G4	p23.A3	0.0745	0.0057	0.0760
p26.G4	p20.F12	0.0705	0.0047	0.0667
p26.G4	p4.D2	0.0669	0.0056	0.0843
p26.G4	p4.F9	0.0570	0.0038	0.0661
p26.G4	p4.E1	0.0682	0.0057	0.0830
p26.G4	p25.G10	0.0831	0.0047	0.0566
p9.E5	p11.H9	0.0735	0.0066	0.0899
p9.E5	p12.G7	0.1129	0.0094	0.0835
p9.E5	p23.H1	0.1495	0.0085	0.0568
p9.E5	p26.A2	0.1495	0.0085	0.0568
p9.E5	p26.E9	0.1152	0.0028	0.0245
p9.E5	p26.F2	0.1495	0.0085	0.0568
p9.E5	p26.G7	0.1189	0.0123	0.1035
p9.E5	p2.B9	0.1495	0.0085	0.0568
p9.E5	p3.C1	0.1189	0.0123	0.1035
p9.E5	p3.C8	0.1495	0.0085	0.0568
p9.E5	p6.G8	0.0735	0.0066	0.0899
p9.E5	p7.B1	0.0010	0.0000	0.0373
p9.E5	p25.G7	0.1178	0.0047	0.0400
p9.E5	p24.E1	0.1173	0.0085	0.0726
p9.E5	p5.F9	0.1495	0.0085	0.0568
p9.E5	p1.A9	0.0807	0.0076	0.0936
p9.E5	p3.F1	0.0876	0.0076	0.0863
p9.E5	p6.B2	0.0651	0.0057	0.0868
p9.E5	p24.H5	0.0945	0.0085	0.0900
p9.E5	p26.E6	0.1178	0.0047	0.0400
p9.E5	p4.A6	0.1173	0.0085	0.0726
p9.E5	p23.C3	0.0728	0.0066	0.0905
p9.E5	p24.B8	0.0811	0.0057	0.0697
p9.E5	p11.G8	0.0938	0.0075	0.0803
p9.E5	p22.G7	0.0969	0.0085	0.0875
p9.E5	p11.H6	0.1006	0.0094	0.0938
p9.E5	p26.B8	0.0709	0.0057	0.0798
p9.E5	p26.B10	0.1031	0.0104	0.1008
p9.E5	p4.G8	0.0514	0.0038	0.0732
p9.E5	p7.F10	0.0514	0.0038	0.0732
p9.E5	p23.A3	0.0279	0.0009	0.0338
p9.E5	p20.F12	0.0537	0.0038	0.0700
p9.E5	p4.D2	0.0969	0.0085	0.0875
p9.E5	p4.F9	0.0843	0.0047	0.0560
p9.E5	p4.E1	0.1178	0.0047	0.0400
p9.E5	p25.G10	0.0988	0.0076	0.0765
p9.E5	p26.G4	0.0785	0.0047	0.0600
p2.H5	p11.H9	0.0643	0.0066	0.1029
p2.H5	p12.G7	0.1554	0.0117	0.0754
p2.H5	p23.H1	0.0863	0.0066	0.0765
p2.H5	p26.A2	0.0863	0.0066	0.0765
p2.H5	p26.E9	0.1124	0.0085	0.0758
p2.H5	p26.F2	0.0863	0.0066	0.0765
p2.H5	p26.G7	0.1191	0.0123	0.1034
p2.H5	p2.B9	0.0863	0.0066	0.0765
p2.H5	p3.C1	0.1191	0.0123	0.1034
p2.H5	p3.C8	0.0863	0.0066	0.0765
p2.H5	p6.G8	0.0643	0.0066	0.1029
p2.H5	p7.B1	0.0681	0.0057	0.0830
p2.H5	p25.G7	0.1814	0.0070	0.0387
p2.H5	p24.E1	0.1428	0.0085	0.0596
p2.H5	p5.F9	0.0863	0.0066	0.0765
p2.H5	p1.A9	0.0955	0.0078	0.0819
p2.H5	p3.F1	0.1148	0.0098	0.0850
p2.H5	p6.B2	0.0786	0.0078	0.0990
p2.H5	p24.H5	0.1124	0.0088	0.0784
p2.H5	p13.H12	0.1013	0.0057	0.0560
p2.H5	p26.E6	0.1814	0.0070	0.0387
p2.H5	p4.A6	0.1428	0.0085	0.0596
p2.H5	p23.C3	0.0732	0.0066	0.0901
p2.H5	p24.B8	0.0816	0.0057	0.0693
p2.H5	p11.G8	0.1050	0.0097	0.0926
p2.H5	p22.G7	0.1054	0.0085	0.0805
p2.H5	p11.H6	0.1190	0.0098	0.0820
p2.H5	p26.B8	0.0849	0.0078	0.0918
p2.H5	p26.B10	0.1185	0.0126	0.1064
p2.H5	p4.G8	0.0904	0.0059	0.0653
p2.H5	p7.F10	0.0904	0.0059	0.0653
p2.H5	p23.A3	0.1014	0.0066	0.0653
p2.H5	p20.F12	0.0857	0.0059	0.0688
p2.H5	p4.D2	0.1054	0.0085	0.0805
p2.H5	p4.E1	0.1814	0.0070	0.0387
p2.H5	p25.G10	0.0733	0.0076	0.1031
p2.H5	p26.G4	0.0713	0.0047	0.0661
p2.H5	p9.E5	0.1013	0.0057	0.0560
p21.F12	p11.H9	0.0701	0.0047	0.0670
p21.F12	p12.G7	0.0521	0.0056	0.1081
p21.F12	p23.H1	0.0446	0.0047	0.1050
p21.F12	p26.A2	0.0446	0.0047	0.1050
p21.F12	p26.E9	0.0791	0.0066	0.0834
p21.F12	p26.F2	0.0446	0.0047	0.1050
p21.F12	p26.G7	0.0674	0.0066	0.0975
p21.F12	p2.B9	0.0446	0.0047	0.1050
p21.F12	p3.C1	0.0674	0.0066	0.0975
p21.F12	p3.C8	0.0446	0.0047	0.1050
p21.F12	p6.G8	0.0701	0.0047	0.0670
p21.F12	p7.B1	0.0576	0.0056	0.0978
p21.F12	p25.G7	0.0564	0.0047	0.0834
p21.F12	p24.E1	0.0450	0.0047	0.1044
p21.F12	p5.F9	0.0446	0.0047	0.1050
p21.F12	p1.A9	0.0541	0.0056	0.1043
p21.F12	p3.F1	0.0581	0.0057	0.0975
p21.F12	p6.B2	0.0372	0.0038	0.1009
p21.F12	p24.H5	0.0653	0.0066	0.1009
p21.F12	p13.H12	0.0561	0.0056	0.1007
p21.F12	p26.E6	0.0564	0.0047	0.0834
p21.F12	p4.A6	0.0450	0.0047	0.1044
p21.F12	p23.C3	0.0753	0.0009	0.0124
p21.F12	p24.B8	0.0010	0.0001	0.0999
p21.F12	p11.G8	0.0690	0.0075	0.1088
p21.F12	p22.G7	0.0445	0.0047	0.1053
p21.F12	p11.H6	0.0769	0.0075	0.0978
p21.F12	p26.B8	0.0431	0.0038	0.0871
p21.F12	p26.B10	0.0689	0.0085	0.1228
p21.F12	p4.G8	0.0521	0.0056	0.1081
p21.F12	p7.F10	0.0521	0.0056	0.1081
p21.F12	p23.A3	0.0425	0.0047	0.1106
p21.F12	p20.F12	0.0537	0.0056	0.1048
p21.F12	p4.D2	0.0445	0.0047	0.1053
p21.F12	p4.F9	0.0503	0.0047	0.0935
p21.F12	p4.E1	0.0564	0.0047	0.0834
p21.F12	p25.G10	0.1047	0.0056	0.0539
p21.F12	p26.G4	0.0323	0.0028	0.0872
p21.F12	p9.E5	0.0561	0.0056	0.1007
p21.F12	p2.H5	0.0604	0.0056	0.0935
p6.H6	p11.H9	0.0917	0.0085	0.0929
p6.H6	p12.G7	0.1347	0.0094	0.0701
p6.H6	p23.H1	0.0743	0.0047	0.0634
p6.H6	p26.A2	0.0743	0.0047	0.0634
p6.H6	p26.E9	0.1787	0.0066	0.0370
p6.H6	p26.F2	0.0743	0.0047	0.0634
p6.H6	p26.G7	0.1147	0.0123	0.1074
p6.H6	p2.B9	0.0743	0.0047	0.0634
p6.H6	p3.C1	0.1147	0.0123	0.1074
p6.H6	p3.C8	0.0743	0.0047	0.0634
p6.H6	p6.G8	0.0917	0.0085	0.0929
p6.H6	p7.B1	0.1198	0.0076	0.0631
p6.H6	p25.G7	0.0797	0.0047	0.0593
p6.H6	p24.E1	0.1070	0.0085	0.0796
p6.H6	p5.F9	0.0743	0.0047	0.0634
p6.H6	p1.A9	0.0852	0.0057	0.0664
p6.H6	p3.F1	0.0951	0.0057	0.0596
p6.H6	p6.B2	0.0628	0.0038	0.0600
p6.H6	p24.H5	0.1169	0.0066	0.0566
p6.H6	p13.H12	0.1525	0.0076	0.0496
p6.H6	p26.E6	0.0797	0.0047	0.0593
p6.H6	p4.A6	0.1070	0.0085	0.0796
p6.H6	p23.C3	0.0758	0.0066	0.0870
p6.H6	p24.B8	0.0741	0.0057	0.0765
p6.H6	p11.G8	0.1179	0.0094	0.0801
p6.H6	p22.G7	0.1187	0.0104	0.0875
p6.H6	p11.H6	0.1256	0.0076	0.0601
p6.H6	p26.B8	0.0709	0.0038	0.0532
p6.H6	p26.B10	0.1113	0.0104	0.0935
p6.H6	p4.G8	0.0709	0.0057	0.0798
p6.H6	p7.F10	0.0709	0.0057	0.0798
p6.H6	p23.A3	0.1005	0.0066	0.0659
p6.H6	p20.F12	0.0738	0.0057	0.0766
p6.H6	p4.D2	0.1187	0.0104	0.0875
p6.H6	p4.F9	0.1181	0.0088	0.0747
p6.H6	p4.E1	0.0797	0.0047	0.0593
p6.H6	p25.G10	0.1192	0.0095	0.0795
p6.H6	p26.G4	0.0999	0.0066	0.0662
p6.H6	p9.E5	0.1525	0.0076	0.0496
p6.H6	p2.H5	0.1315	0.0098	0.0746
p6.H6	p21.F12	0.0582	0.0057	0.0971
p4.C10	p11.H9	0.0657	0.0075	0.1148
p4.C10	p12.G7	0.1227	0.0104	0.0844
p4.C10	p26.E9	0.2156	0.0094	0.0438
p4.C10	p26.G7	0.0980	0.0113	0.1154
p4.C10	p3.C1	0.0980	0.0113	0.1154
p4.C10	p6.G8	0.0657	0.0075	0.1148
p4.C10	p7.B1	0.1483	0.0085	0.0571
p4.C10	p25.G7	0.0707	0.0057	0.0799
p4.C10	p24.E1	0.0799	0.0075	0.0943
p4.C10	p1.A9	0.0559	0.0047	0.0841
p4.C10	p3.F1	0.0819	0.0066	0.0805
p4.C10	p6.B2	0.0536	0.0047	0.0877
p4.C10	p24.H5	0.0646	0.0056	0.0874
p4.C10	p13.H12	0.1495	0.0085	0.0568
p4.C10	p26.E6	0.0707	0.0057	0.0799
p4.C10	p4.A6	0.0799	0.0075	0.0943
p4.C10	p23.C3	0.0554	0.0056	0.1016
p4.C10	p24.B8	0.0560	0.0047	0.0839
p4.C10	p11.G8	0.1400	0.0104	0.0740
p4.C10	p22.G7	0.1157	0.0094	0.0813
p4.C10	p11.H6	0.0780	0.0066	0.0844
p4.C10	p26.B8	0.0538	0.0047	0.0873
p4.C10	p26.B10	0.1404	0.0113	0.0806
p4.C10	p4.G8	0.0754	0.0066	0.0873
p4.C10	p7.F10	0.0754	0.0066	0.0873
p4.C10	p23.A3	0.1028	0.0075	0.0734
p4.C10	p20.F12	0.0782	0.0066	0.0841
p4.C10	p4.D2	0.1157	0.0094	0.0813
p4.C10	p4.F9	0.0739	0.0057	0.0765
p4.C10	p4.E1	0.0707	0.0057	0.0799
p4.C10	p25.G10	0.0841	0.0085	0.1009
p4.C10	p26.G4	0.0937	0.0056	0.0603
p4.C10	p9.E5	0.1495	0.0085	0.0568
p4.C10	p2.H5	0.0863	0.0066	0.0765
p4.C10	p21.F12	0.0446	0.0047	0.1050
p4.C10	p6.H6	0.0743	0.0047	0.0634
p6.D1	p11.H9	0.0761	0.0085	0.1115
p6.D1	p12.G7	0.1555	0.0094	0.0605
p6.D1	p23.H1	0.1404	0.0104	0.0738
p6.D1	p26.A2	0.1404	0.0104	0.0738
p6.D1	p26.E9	0.1297	0.0104	0.0801
p6.D1	p26.F2	0.1404	0.0104	0.0738
p6.D1	p26.G7	0.1354	0.0142	0.1047
p6.D1	p2.B9	0.1404	0.0104	0.0738
p6.D1	p3.C1	0.1354	0.0142	0.1047
p6.D1	p3.C8	0.1404	0.0104	0.0738
p6.D1	p6.G8	0.0761	0.0085	0.1115
p6.D1	p7.B1	0.0860	0.0075	0.0875
p6.D1	p25.G7	0.1345	0.0085	0.0632
p6.D1	p24.E1	0.0996	0.0104	0.1042
p6.D1	p5.F9	0.1404	0.0104	0.0738
p6.D1	p1.A9	0.0819	0.0094	0.1151
p6.D1	p3.F1	0.0903	0.0075	0.0835
p6.D1	p6.B2	0.0674	0.0075	0.1117
p6.D1	p24.H5	0.0876	0.0104	0.1185
p6.D1	p13.H12	0.0940	0.0075	0.0801
p6.D1	p26.E6	0.1345	0.0085	0.0632
p6.D1	p4.A6	0.0996	0.0104	0.1042
p6.D1	p23.C3	0.0802	0.0085	0.1054
p6.D1	p24.B8	0.0803	0.0075	0.0938
p6.D1	p22.G7	0.1219	0.0103	0.0848
p6.D1	p11.H6	0.0981	0.0113	0.1154
p6.D1	p26.B8	0.0677	0.0075	0.1112
p6.D1	p26.B10	0.0492	0.0028	0.0571
p6.D1	p4.G8	0.0830	0.0075	0.0907
p6.D1	p7.F10	0.0830	0.0075	0.0907
p6.D1	p23.A3	0.0818	0.0085	0.1038
p6.D1	p20.F12	0.0860	0.0075	0.0874
p6.D1	p4.D2	0.1219	0.0103	0.0848
p6.D1	p4.F9	0.0946	0.0087	0.0925
p6.D1	p4.E1	0.1345	0.0085	0.0632
p6.D1	p25.G10	0.0968	0.0094	0.0974
p6.D1	p26.G4	0.0728	0.0066	0.0905
p6.D1	p9.E5	0.0940	0.0075	0.0801
p6.D1	p2.H5	0.1053	0.0097	0.0924
p6.D1	p21.F12	0.0692	0.0075	0.1085
p6.D1	p6.H6	0.1183	0.0094	0.0799
p6.D1	p4.C10	0.1404	0.0104	0.0738
p25.A2	p11.H9	0.0637	0.0066	0.1036
p25.A2	p12.G7	0.0797	0.0075	0.0944
p25.A2	p23.H1	0.0536	0.0047	0.0877
p25.A2	p26.A2	0.0536	0.0047	0.0877
p25.A2	p26.E9	0.0784	0.0047	0.0600
p25.A2	p26.F2	0.0536	0.0047	0.0877
p25.A2	p26.G7	0.0738	0.0104	0.1405
p25.A2	p2.B9	0.0536	0.0047	0.0877
p25.A2	p3.C1	0.0738	0.0104	0.1405
p25.A2	p3.C8	0.0536	0.0047	0.0877
p25.A2	p6.G8	0.0637	0.0066	0.1036
p25.A2	p7.B1	0.1050	0.0056	0.0537
p25.A2	p25.G7	0.0487	0.0047	0.0967
p25.A2	p24.E1	0.0557	0.0066	0.1184
p25.A2	p5.F9	0.0536	0.0047	0.0877
p25.A2	p1.A9	0.0502	0.0019	0.0374
p25.A2	p3.F1	0.0627	0.0057	0.0902
p25.A2	p24.H5	0.0824	0.0028	0.0342
p25.A2	p13.H12	0.0651	0.0057	0.0868
p25.A2	p26.E6	0.0487	0.0047	0.0967
p25.A2	p4.A6	0.0557	0.0066	0.1184
p25.A2	p23.C3	0.0517	0.0047	0.0907
p25.A2	p24.B8	0.0469	0.0038	0.0801
p25.A2	p11.G8	0.0672	0.0075	0.1120
p25.A2	p22.G7	0.0859	0.0085	0.0985
p25.A2	p11.H6	0.1205	0.0038	0.0312
p25.A2	p26.B8	0.0010	0.0000	0.0240
p25.A2	p26.B10	0.0673	0.0085	0.1260
p25.A2	p4.G8	0.0747	0.0057	0.0764
p25.A2	p7.F10	0.0747	0.0057	0.0764
p25.A2	p23.A3	0.0940	0.0047	0.0501
p25.A2	p20.F12	0.0779	0.0057	0.0732
p25.A2	p4.D2	0.0859	0.0085	0.0985
p25.A2	p4.F9	0.0687	0.0068	0.0991
p25.A2	p4.E1	0.0487	0.0047	0.0967
p25.A2	p25.G10	0.0725	0.0075	0.1040
p25.A2	p26.G4	0.0614	0.0047	0.0766
p25.A2	p9.E5	0.0651	0.0057	0.0868
p25.A2	p2.H5	0.0786	0.0078	0.0990
p25.A2	p21.F12	0.0372	0.0038	0.1009
p25.A2	p6.H6	0.0628	0.0038	0.0600
p25.A2	p4.C10	0.0536	0.0047	0.0877
p25.A2	p6.D1	0.0674	0.0075	0.1117
p7.E4	p11.H9	0.0644	0.0066	0.1027
p7.E4	p12.G7	0.1295	0.0098	0.0755
p7.E4	p23.H1	0.0938	0.0047	0.0502
p7.E4	p26.A2	0.0938	0.0047	0.0502
p7.E4	p26.E9	0.1335	0.0066	0.0496
p7.E4	p26.F2	0.0938	0.0047	0.0502
p7.E4	p26.G7	0.1007	0.0104	0.1034
p7.E4	p2.B9	0.0938	0.0047	0.0502
p7.E4	p3.C1	0.1007	0.0104	0.1034
p7.E4	p3.C8	0.0938	0.0047	0.0502
p7.E4	p6.G8	0.0644	0.0066	0.1027
p7.E4	p7.B1	0.0900	0.0057	0.0628
p7.E4	p25.G7	0.0578	0.0030	0.0520
p7.E4	p24.E1	0.1002	0.0066	0.0660
p7.E4	p5.F9	0.0938	0.0047	0.0502
p7.E4	p1.A9	0.0996	0.0078	0.0786
p7.E4	p3.F1	0.1012	0.0059	0.0586
p7.E4	p6.B2	0.0745	0.0059	0.0789
p7.E4	p24.H5	0.1175	0.0088	0.0750
p7.E4	p13.H12	0.1544	0.0057	0.0367
p7.E4	p26.E6	0.0578	0.0030	0.0520
p7.E4	p4.A6	0.1002	0.0066	0.0660
p7.E4	p23.C3	0.0524	0.0047	0.0898
p7.E4	p24.B8	0.0601	0.0038	0.0627
p7.E4	p11.G8	0.1237	0.0098	0.0789
p7.E4	p22.G7	0.0974	0.0085	0.0871
p7.E4	p11.H6	0.1242	0.0098	0.0787
p7.E4	p26.B8	0.0821	0.0059	0.0718
p7.E4	p26.B10	0.1155	0.0107	0.0926
p7.E4	p4.G8	0.0546	0.0039	0.0721
p7.E4	p7.F10	0.0546	0.0039	0.0721
p7.E4	p23.A3	0.1023	0.0047	0.0462
p7.E4	p20.F12	0.0572	0.0039	0.0689
p7.E4	p4.D2	0.0974	0.0085	0.0871
p7.E4	p4.F9	0.0659	0.0028	0.0430
p7.E4	p4.E1	0.0578	0.0030	0.0520
p7.E4	p25.G10	0.0848	0.0076	0.0892
p7.E4	p26.G4	0.0650	0.0047	0.0726
p7.E4	p9.E5	0.1544	0.0057	0.0367
p7.E4	p2.H5	0.0879	0.0038	0.0430
p7.E4	p21.F12	0.0404	0.0038	0.0932
p7.E4	p6.H6	0.1698	0.0061	0.0356
p7.E4	p4.C10	0.0938	0.0047	0.0502
p7.E4	p6.D1	0.1240	0.0098	0.0787
p7.E4	p25.A2	0.0745	0.0059	0.0789
p5.H11	p11.H9	0.0705	0.0038	0.0534
p5.H11	p12.G7	0.0503	0.0047	0.0935
p5.H11	p23.H1	0.0635	0.0075	0.1187
p5.H11	p26.A2	0.0635	0.0075	0.1187
p5.H11	p26.E9	0.0981	0.0095	0.0964
p5.H11	p26.F2	0.0635	0.0075	0.1187
p5.H11	p26.G7	0.0678	0.0056	0.0832
p5.H11	p2.B9	0.0635	0.0075	0.1187
p5.H11	p3.C1	0.0678	0.0056	0.0832
p5.H11	p3.C8	0.0635	0.0075	0.1187
p5.H11	p6.G8	0.0705	0.0038	0.0534
p5.H11	p7.B1	0.0679	0.0085	0.1251
p5.H11	p25.G7	0.0687	0.0076	0.1101
p5.H11	p24.E1	0.0451	0.0038	0.0833
p5.H11	p5.F9	0.0635	0.0075	0.1187
p5.H11	p1.A9	0.0699	0.0085	0.1215
p5.H11	p3.F1	0.0880	0.0085	0.0970
p5.H11	p6.B2	0.0576	0.0066	0.1144
p5.H11	p24.H5	0.0800	0.0094	0.1180
p5.H11	p13.H12	0.0704	0.0085	0.1208
p5.H11	p26.E6	0.0687	0.0076	0.1101
p5.H11	p4.A6	0.0451	0.0038	0.0833
p5.H11	p23.C3	0.0658	0.0038	0.0570
p5.H11	p24.B8	0.0248	0.0028	0.1135
p5.H11	p11.G8	0.0848	0.0104	0.1224
p5.H11	p22.G7	0.0359	0.0038	0.1044
p5.H11	p11.H6	0.0904	0.0104	0.1149
p5.H11	p26.B8	0.0616	0.0066	0.1072
p5.H11	p26.B10	0.0830	0.0113	0.1365
p5.H11	p4.G8	0.0740	0.0085	0.1146
p5.H11	p7.F10	0.0740	0.0085	0.1146
p5.H11	p23.A3	0.0645	0.0076	0.1171
p5.H11	p20.F12	0.0762	0.0085	0.1113
p5.H11	p4.D2	0.0359	0.0038	0.1044
p5.H11	p4.F9	0.0665	0.0076	0.1136
p5.H11	p4.E1	0.0687	0.0076	0.1101
