Gene_1	Gene_2	dnds	dN	dS
p4.D2	p26.B8	0.0179	0.0026	0.1458
p4.D2	p26.B10	0.0123	0.0009	0.0707
p4.D2	p4.G8	0.0073	0.0009	0.1192
p4.D2	p7.F10	0.0112	0.0009	0.0774
p4.D2	p23.A3	0.0122	0.0017	0.1421
p4.D2	p20.F12	0.0117	0.0009	0.0741
p4.F9	p11.H9	0.0254	0.0035	0.1369
p4.F9	p12.G7	0.0286	0.0017	0.0608
p4.F9	p23.H1	0.0152	0.0009	0.0571
p4.F9	p26.A2	0.0144	0.0009	0.0602
p4.F9	p26.E9	0.0150	0.0017	0.1157
p4.F9	p26.F2	0.0144	0.0009	0.0602
p4.F9	p26.G7	0.0197	0.0026	0.1319
p4.F9	p2.B9	0.0152	0.0009	0.0571
p4.F9	p3.C1	0.0131	0.0017	0.1320
p4.F9	p3.C8	0.0152	0.0009	0.0571
p4.F9	p6.G8	0.0194	0.0026	0.1345
p4.F9	p7.B1	0.0092	0.0009	0.0946
p4.F9	p5.F9	0.0152	0.0009	0.0571
p4.F9	p1.A9	0.0166	0.0017	0.1047
p4.F9	p3.F1	0.0010	0.0000	0.0186
p4.F9	p6.B2	0.0099	0.0009	0.0876
p4.F9	p24.H5	0.0147	0.0017	0.1186
p4.F9	p13.H12	0.0094	0.0009	0.0917
p4.F9	p23.C3	0.0150	0.0009	0.0579
p4.F9	p24.B8	0.0223	0.0017	0.0777
p4.F9	p11.G8	0.0232	0.0017	0.0746
p4.F9	p22.G7	0.0123	0.0017	0.1407
p4.F9	p11.H6	0.0159	0.0017	0.1099
p4.F9	p26.B8	0.0190	0.0017	0.0914
p4.F9	p4.G8	0.0235	0.0017	0.0740
p4.F9	p23.A3	0.0098	0.0009	0.0880
p4.F9	p4.D2	0.0117	0.0009	0.0741
p4.E1	p11.H9	0.0261	0.0035	0.1332
p4.E1	p12.G7	0.0303	0.0017	0.0574
p4.E1	p23.H1	0.0144	0.0009	0.0603
p4.E1	p26.A2	0.0137	0.0009	0.0634
p4.E1	p26.E9	0.0155	0.0017	0.1121
p4.E1	p26.F2	0.0137	0.0009	0.0634
p4.E1	p26.G7	0.0203	0.0026	0.1282
p4.E1	p2.B9	0.0144	0.0009	0.0603
p4.E1	p3.C1	0.0135	0.0017	0.1283
p4.E1	p3.C8	0.0144	0.0009	0.0603
p4.E1	p6.G8	0.0199	0.0026	0.1308
p4.E1	p7.B1	0.0095	0.0009	0.0911
p4.E1	p5.F9	0.0144	0.0009	0.0603
p4.E1	p1.A9	0.0172	0.0017	0.1012
p4.E1	p3.F1	0.0010	0.0000	0.0219
p4.E1	p6.B2	0.0103	0.0009	0.0842
p4.E1	p24.H5	0.0151	0.0017	0.1151
p4.E1	p13.H12	0.0098	0.0009	0.0882
p4.E1	p23.C3	0.0159	0.0009	0.0546
p4.E1	p24.B8	0.0233	0.0017	0.0743
p4.E1	p11.G8	0.0244	0.0017	0.0712
p4.E1	p22.G7	0.0127	0.0017	0.1370
p4.E1	p11.H6	0.0164	0.0017	0.1064
p4.E1	p26.B8	0.0197	0.0017	0.0879
p4.E1	p4.G8	0.0246	0.0017	0.0706
p4.E1	p23.A3	0.0102	0.0009	0.0846
p4.E1	p4.D2	0.0123	0.0009	0.0707
p25.G10	p11.H9	0.0249	0.0026	0.1050
p25.G10	p12.G7	0.0071	0.0009	0.1225
p25.G10	p23.H1	0.0138	0.0017	0.1258
p25.G10	p26.A2	0.0135	0.0017	0.1291
p25.G10	p26.E9	0.0060	0.0009	0.1447
p25.G10	p26.F2	0.0135	0.0017	0.1291
p25.G10	p26.G7	0.0148	0.0017	0.1169
p25.G10	p2.B9	0.0138	0.0017	0.1258
p25.G10	p3.C1	0.0074	0.0009	0.1169
p25.G10	p3.C8	0.0138	0.0017	0.1258
p25.G10	p6.G8	0.0113	0.0017	0.1530
p25.G10	p7.B1	0.0108	0.0017	0.1600
p25.G10	p25.G7	0.0108	0.0009	0.0807
p25.G10	p24.E1	0.0206	0.0017	0.0843
p25.G10	p5.F9	0.0138	0.0017	0.1258
p25.G10	p1.A9	0.0056	0.0009	0.1553
p25.G10	p3.F1	0.0095	0.0009	0.0912
p25.G10	p6.B2	0.0126	0.0017	0.1375
p25.G10	p24.H5	0.0057	0.0009	0.1516
p25.G10	p13.H12	0.0129	0.0017	0.1348
p25.G10	p26.E6	0.0108	0.0009	0.0807
p25.G10	p4.A6	0.0206	0.0017	0.0843
p25.G10	p23.C3	0.0010	0.0001	0.0639
p25.G10	p24.B8	0.0123	0.0009	0.0707
p25.G10	p11.G8	0.0128	0.0009	0.0676
p25.G10	p22.G7	0.0123	0.0009	0.0706
p25.G10	p11.H6	0.0190	0.0026	0.1381
p25.G10	p26.B8	0.0166	0.0026	0.1566
p25.G10	p26.B10	0.0108	0.0009	0.0807
p25.G10	p4.G8	0.0060	0.0009	0.1439
p25.G10	p7.F10	0.0099	0.0009	0.0874
p25.G10	p23.A3	0.0119	0.0017	0.1455
p25.G10	p20.F12	0.0103	0.0009	0.0841
p25.G10	p4.D2	0.0010	0.0000	0.0409
p25.G10	p4.F9	0.0103	0.0009	0.0841
p25.G10	p4.E1	0.0108	0.0009	0.0807
p26.G4	p11.H9	0.0160	0.0017	0.1085
p26.G4	p12.G7	0.0010	0.0001	0.0770
p26.G4	p23.H1	0.0201	0.0026	0.1297
p26.G4	p26.A2	0.0196	0.0026	0.1331
p26.G4	p26.E9	0.0010	0.0001	0.1120
p26.G4	p26.F2	0.0196	0.0026	0.1331
p26.G4	p26.G7	0.0087	0.0009	0.0994
p26.G4	p2.B9	0.0201	0.0026	0.1297
p26.G4	p3.C1	0.0010	0.0001	0.0991
p26.G4	p3.C8	0.0201	0.0026	0.1297
p26.G4	p6.G8	0.0082	0.0009	0.1060
p26.G4	p7.B1	0.0068	0.0009	0.1270
p26.G4	p25.G7	0.0224	0.0017	0.0775
p26.G4	p24.E1	0.0321	0.0026	0.0811
p26.G4	p5.F9	0.0201	0.0026	0.1297
p26.G4	p1.A9	0.0010	0.0001	0.1081
p26.G4	p3.F1	0.0256	0.0017	0.0677
p26.G4	p6.B2	0.0095	0.0009	0.0916
p26.G4	p24.H5	0.0010	0.0001	0.1046
p26.G4	p13.H12	0.0090	0.0009	0.0957
p26.G4	p26.E6	0.0224	0.0017	0.0775
p26.G4	p4.A6	0.0321	0.0026	0.0811
p26.G4	p23.C3	0.0106	0.0009	0.0815
p26.G4	p11.G8	0.0010	0.0000	0.0187
p26.G4	p22.G7	0.0010	0.0001	0.1079
p26.G4	p11.H6	0.0274	0.0035	0.1278
p26.G4	p26.B8	0.0140	0.0017	0.1237
p26.G4	p26.B10	0.0224	0.0017	0.0775
p26.G4	p4.G8	0.0010	0.0001	0.1044
p26.G4	p7.F10	0.0206	0.0017	0.0843
p26.G4	p23.A3	0.0077	0.0009	0.1130
p26.G4	p20.F12	0.0214	0.0017	0.0810
p26.G4	p4.D2	0.0083	0.0009	0.1048
p26.G4	p4.F9	0.0214	0.0017	0.0810
p26.G4	p4.E1	0.0224	0.0017	0.0775
p26.G4	p25.G10	0.0117	0.0009	0.0739
p9.E5	p11.H9	0.0339	0.0035	0.1024
p9.E5	p12.G7	0.0196	0.0017	0.0885
p9.E5	p23.H1	0.0336	0.0026	0.0775
p9.E5	p26.A2	0.0323	0.0026	0.0808
p9.E5	p26.E9	0.0316	0.0017	0.0548
p9.E5	p26.F2	0.0323	0.0026	0.0808
p9.E5	p26.G7	0.0248	0.0026	0.1045
p9.E5	p2.B9	0.0336	0.0026	0.0775
p9.E5	p3.C1	0.0165	0.0017	0.1045
p9.E5	p3.C8	0.0336	0.0026	0.0775
p9.E5	p6.G8	0.0361	0.0026	0.0719
p9.E5	p7.B1	0.0111	0.0009	0.0782
p9.E5	p25.G7	0.0196	0.0017	0.0883
p9.E5	p24.E1	0.0283	0.0026	0.0920
p9.E5	p5.F9	0.0336	0.0026	0.0775
p9.E5	p1.A9	0.0268	0.0017	0.0647
p9.E5	p3.F1	0.0203	0.0017	0.0852
p9.E5	p24.H5	0.0458	0.0017	0.0379
p9.E5	p26.E6	0.0196	0.0017	0.0883
p9.E5	p4.A6	0.0283	0.0026	0.0920
p9.E5	p23.C3	0.0202	0.0026	0.1288
p9.E5	p24.B8	0.0187	0.0017	0.0925
p9.E5	p11.G8	0.0180	0.0017	0.0962
p9.E5	p22.G7	0.0128	0.0017	0.1353
p9.E5	p11.H6	0.0334	0.0035	0.1045
p9.E5	p26.B8	0.0231	0.0017	0.0750
p9.E5	p26.B10	0.0196	0.0017	0.0883
p9.E5	p4.G8	0.0189	0.0017	0.0918
p9.E5	p7.F10	0.0182	0.0017	0.0951
p9.E5	p23.A3	0.0303	0.0009	0.0285
p9.E5	p20.F12	0.0189	0.0017	0.0918
p9.E5	p4.D2	0.0188	0.0026	0.1387
p9.E5	p4.F9	0.0189	0.0017	0.0918
p9.E5	p4.E1	0.0196	0.0017	0.0883
p9.E5	p25.G10	0.0193	0.0026	0.1349
p9.E5	p26.G4	0.0181	0.0017	0.0958
p2.H5	p11.H9	0.0254	0.0035	0.1369
p2.H5	p12.G7	0.0286	0.0017	0.0608
p2.H5	p23.H1	0.0152	0.0009	0.0571
p2.H5	p26.A2	0.0144	0.0009	0.0602
p2.H5	p26.E9	0.0150	0.0017	0.1157
p2.H5	p26.F2	0.0144	0.0009	0.0602
p2.H5	p26.G7	0.0197	0.0026	0.1319
p2.H5	p2.B9	0.0152	0.0009	0.0571
p2.H5	p3.C1	0.0131	0.0017	0.1320
p2.H5	p3.C8	0.0152	0.0009	0.0571
p2.H5	p6.G8	0.0194	0.0026	0.1345
p2.H5	p7.B1	0.0092	0.0009	0.0946
p2.H5	p5.F9	0.0152	0.0009	0.0571
p2.H5	p1.A9	0.0166	0.0017	0.1047
p2.H5	p3.F1	0.0010	0.0000	0.0188
p2.H5	p6.B2	0.0099	0.0009	0.0876
p2.H5	p24.H5	0.0147	0.0017	0.1186
p2.H5	p13.H12	0.0094	0.0009	0.0917
p2.H5	p23.C3	0.0150	0.0009	0.0579
p2.H5	p24.B8	0.0223	0.0017	0.0777
p2.H5	p11.G8	0.0232	0.0017	0.0746
p2.H5	p22.G7	0.0123	0.0017	0.1407
p2.H5	p11.H6	0.0159	0.0017	0.1099
p2.H5	p26.B8	0.0190	0.0017	0.0914
p2.H5	p4.G8	0.0235	0.0017	0.0740
p2.H5	p23.A3	0.0098	0.0009	0.0880
p2.H5	p4.D2	0.0117	0.0009	0.0741
p2.H5	p25.G10	0.0103	0.0009	0.0841
p2.H5	p26.G4	0.0214	0.0017	0.0810
p2.H5	p9.E5	0.0189	0.0017	0.0918
p21.F12	p11.H9	0.0160	0.0017	0.1088
p21.F12	p12.G7	0.0010	0.0001	0.0570
p21.F12	p23.H1	0.0225	0.0026	0.1158
p21.F12	p26.A2	0.0219	0.0026	0.1191
p21.F12	p26.E9	0.0010	0.0001	0.1123
p21.F12	p26.F2	0.0219	0.0026	0.1191
p21.F12	p26.G7	0.0087	0.0009	0.0996
p21.F12	p2.B9	0.0225	0.0026	0.1158
p21.F12	p3.C1	0.0010	0.0001	0.0993
p21.F12	p3.C8	0.0225	0.0026	0.1158
p21.F12	p6.G8	0.0082	0.0009	0.1063
p21.F12	p7.B1	0.0077	0.0009	0.1130
p21.F12	p25.G7	0.0244	0.0017	0.0711
p21.F12	p24.E1	0.0349	0.0026	0.0746
p21.F12	p5.F9	0.0225	0.0026	0.1158
p21.F12	p1.A9	0.0010	0.0001	0.1084
p21.F12	p3.F1	0.0213	0.0017	0.0815
p21.F12	p6.B2	0.0094	0.0009	0.0918
p21.F12	p24.H5	0.0010	0.0001	0.1049
p21.F12	p13.H12	0.0090	0.0009	0.0959
p21.F12	p26.E6	0.0244	0.0017	0.0711
p21.F12	p4.A6	0.0349	0.0026	0.0746
p21.F12	p23.C3	0.0115	0.0009	0.0749
p21.F12	p24.B8	0.0010	0.0000	0.0156
p21.F12	p22.G7	0.0010	0.0001	0.1081
p21.F12	p11.H6	0.0306	0.0035	0.1141
p21.F12	p26.B8	0.0158	0.0017	0.1097
p21.F12	p26.B10	0.0244	0.0017	0.0711
p21.F12	p4.G8	0.0010	0.0001	0.0914
p21.F12	p7.F10	0.0223	0.0017	0.0778
p21.F12	p23.A3	0.0076	0.0009	0.1133
p21.F12	p20.F12	0.0233	0.0017	0.0745
p21.F12	p4.D2	0.0088	0.0009	0.0982
p21.F12	p4.F9	0.0233	0.0017	0.0745
p21.F12	p4.E1	0.0244	0.0017	0.0711
p21.F12	p25.G10	0.0128	0.0009	0.0675
p21.F12	p26.G4	0.0010	0.0000	0.0187
p21.F12	p9.E5	0.0180	0.0017	0.0960
p21.F12	p2.H5	0.0233	0.0017	0.0745
p6.H6	p11.H9	0.0229	0.0026	0.1137
p6.H6	p12.G7	0.0090	0.0009	0.0963
p6.H6	p23.H1	0.0175	0.0017	0.0992
p6.H6	p26.A2	0.0169	0.0017	0.1025
p6.H6	p26.E9	0.0089	0.0009	0.0965
p6.H6	p26.F2	0.0169	0.0017	0.1025
p6.H6	p26.G7	0.0206	0.0017	0.0835
p6.H6	p2.B9	0.0175	0.0017	0.0992
p6.H6	p3.C1	0.0103	0.0009	0.0836
p6.H6	p3.C8	0.0175	0.0017	0.0992
p6.H6	p6.G8	0.0193	0.0017	0.0898
p6.H6	p7.B1	0.0156	0.0017	0.1108
p6.H6	p25.G7	0.0115	0.0009	0.0753
p6.H6	p24.E1	0.0219	0.0017	0.0789
p6.H6	p5.F9	0.0175	0.0017	0.0992
p6.H6	p1.A9	0.0076	0.0009	0.1142
p6.H6	p3.F1	0.0101	0.0009	0.0859
p6.H6	p6.B2	0.0167	0.0017	0.1033
p6.H6	p24.H5	0.0090	0.0009	0.0959
p6.H6	p13.H12	0.0172	0.0017	0.1005
p6.H6	p26.E6	0.0115	0.0009	0.0753
p6.H6	p4.A6	0.0219	0.0017	0.0789
p6.H6	p23.C3	0.0010	0.0001	0.0792
p6.H6	p24.B8	0.0093	0.0009	0.0930
p6.H6	p11.G8	0.0096	0.0009	0.0898
p6.H6	p22.G7	0.0067	0.0009	0.1287
p6.H6	p11.H6	0.0207	0.0026	0.1264
p6.H6	p26.B8	0.0241	0.0026	0.1075
p6.H6	p26.B10	0.0115	0.0009	0.0753
p6.H6	p4.G8	0.0074	0.0009	0.1174
p6.H6	p7.F10	0.0105	0.0009	0.0821
p6.H6	p23.A3	0.0179	0.0017	0.0967
p6.H6	p20.F12	0.0110	0.0009	0.0787
p6.H6	p4.D2	0.0010	0.0001	0.0889
p6.H6	p4.F9	0.0110	0.0009	0.0787
p6.H6	p4.E1	0.0115	0.0009	0.0753
p6.H6	p25.G10	0.0010	0.0001	0.0852
p6.H6	p26.G4	0.0090	0.0009	0.0963
p6.H6	p9.E5	0.0258	0.0026	0.1006
p6.H6	p2.H5	0.0110	0.0009	0.0787
p6.H6	p21.F12	0.0096	0.0009	0.0896
p4.C10	p11.H9	0.0304	0.0044	0.1434
p4.C10	p12.G7	0.0277	0.0026	0.0942
p4.C10	p26.E9	0.0257	0.0026	0.1014
p4.C10	p26.G7	0.0242	0.0035	0.1432
p4.C10	p3.C1	0.0177	0.0026	0.1468
p4.C10	p6.G8	0.0274	0.0035	0.1267
p4.C10	p7.B1	0.0303	0.0017	0.0574
p4.C10	p25.G7	0.0144	0.0009	0.0603
p4.C10	p24.E1	0.0304	0.0017	0.0572
p4.C10	p1.A9	0.0311	0.0026	0.0839
p4.C10	p3.F1	0.0136	0.0009	0.0639
p4.C10	p6.B2	0.0259	0.0017	0.0670
p4.C10	p24.H5	0.0289	0.0026	0.0903
p4.C10	p13.H12	0.0224	0.0017	0.0775
p4.C10	p26.E6	0.0144	0.0009	0.0603
p4.C10	p4.A6	0.0304	0.0017	0.0572
p4.C10	p23.C3	0.0154	0.0017	0.1126
p4.C10	p24.B8	0.0206	0.0026	0.1264
p4.C10	p11.G8	0.0224	0.0026	0.1161
p4.C10	p22.G7	0.0153	0.0026	0.1704
p4.C10	p11.H6	0.0114	0.0009	0.0764
p4.C10	p26.B8	0.0429	0.0026	0.0608
p4.C10	p26.B10	0.0144	0.0009	0.0603
p4.C10	p4.G8	0.0288	0.0026	0.0908
p4.C10	p7.F10	0.0144	0.0009	0.0603
p4.C10	p23.A3	0.0235	0.0017	0.0739
p4.C10	p20.F12	0.0152	0.0009	0.0571
p4.C10	p4.D2	0.0134	0.0017	0.1295
p4.C10	p4.F9	0.0152	0.0009	0.0571
p4.C10	p4.E1	0.0144	0.0009	0.0603
p4.C10	p25.G10	0.0138	0.0017	0.1258
p4.C10	p26.G4	0.0201	0.0026	0.1297
p4.C10	p9.E5	0.0336	0.0026	0.0775
p4.C10	p2.H5	0.0152	0.0009	0.0571
p4.C10	p21.F12	0.0225	0.0026	0.1158
p4.C10	p6.H6	0.0175	0.0017	0.0992
p6.D1	p11.H9	0.0453	0.0026	0.0575
p6.D1	p12.G7	0.0067	0.0009	0.1300
p6.D1	p23.H1	0.0204	0.0035	0.1707
p6.D1	p26.A2	0.0200	0.0035	0.1741
p6.D1	p26.E9	0.0070	0.0009	0.1236
p6.D1	p26.F2	0.0200	0.0035	0.1741
p6.D1	p26.G7	0.0360	0.0017	0.0481
p6.D1	p2.B9	0.0204	0.0035	0.1707
p6.D1	p3.C1	0.0179	0.0009	0.0481
p6.D1	p3.C8	0.0204	0.0035	0.1707
p6.D1	p6.G8	0.0169	0.0017	0.1024
p6.D1	p7.B1	0.0108	0.0017	0.1606
p6.D1	p25.G7	0.0190	0.0026	0.1372
p6.D1	p24.E1	0.0246	0.0035	0.1412
p6.D1	p5.F9	0.0204	0.0035	0.1707
p6.D1	p1.A9	0.0065	0.0009	0.1340
p6.D1	p3.F1	0.0194	0.0026	0.1342
p6.D1	p6.B2	0.0126	0.0017	0.1382
p6.D1	p24.H5	0.0063	0.0009	0.1378
p6.D1	p13.H12	0.0128	0.0017	0.1353
p6.D1	p26.E6	0.0190	0.0026	0.1372
p6.D1	p4.A6	0.0246	0.0035	0.1412
p6.D1	p23.C3	0.0197	0.0017	0.0881
p6.D1	p24.B8	0.0082	0.0009	0.1052
p6.D1	p11.G8	0.0079	0.0009	0.1089
p6.D1	p11.H6	0.0249	0.0044	0.1755
p6.D1	p26.B8	0.0166	0.0026	0.1572
p6.D1	p26.B10	0.0190	0.0026	0.1372
p6.D1	p4.G8	0.0060	0.0009	0.1444
p6.D1	p7.F10	0.0180	0.0026	0.1444
p6.D1	p23.A3	0.0132	0.0017	0.1314
p6.D1	p20.F12	0.0185	0.0026	0.1409
p6.D1	p4.D2	0.0257	0.0017	0.0674
p6.D1	p4.F9	0.0185	0.0026	0.1409
p6.D1	p4.E1	0.0190	0.0026	0.1372
p6.D1	p25.G10	0.0246	0.0017	0.0707
p6.D1	p26.G4	0.0080	0.0009	0.1085
p6.D1	p9.E5	0.0192	0.0026	0.1354
p6.D1	p2.H5	0.0185	0.0026	0.1409
p6.D1	p21.F12	0.0080	0.0009	0.1087
p6.D1	p6.H6	0.0134	0.0017	0.1289
p6.D1	p4.C10	0.0204	0.0035	0.1707
p25.A2	p11.H9	0.0248	0.0026	0.1051
p25.A2	p12.G7	0.0103	0.0009	0.0844
p25.A2	p23.H1	0.0259	0.0017	0.0670
p25.A2	p26.A2	0.0248	0.0017	0.0702
p25.A2	p26.E9	0.0170	0.0009	0.0511
p25.A2	p26.F2	0.0248	0.0017	0.0702
p25.A2	p26.G7	0.0173	0.0017	0.1001
p25.A2	p2.B9	0.0259	0.0017	0.0670
p25.A2	p3.C1	0.0086	0.0009	0.1001
p25.A2	p3.C8	0.0259	0.0017	0.0670
p25.A2	p6.G8	0.0232	0.0017	0.0748
p25.A2	p7.B1	0.0010	0.0001	0.0673
p25.A2	p25.G7	0.0103	0.0009	0.0842
p25.A2	p24.E1	0.0198	0.0017	0.0878
p25.A2	p5.F9	0.0259	0.0017	0.0670
p25.A2	p1.A9	0.0160	0.0009	0.0543
p25.A2	p3.F1	0.0107	0.0009	0.0812
p25.A2	p24.H5	0.0310	0.0009	0.0281
p25.A2	p26.E6	0.0103	0.0009	0.0842
p25.A2	p4.A6	0.0198	0.0017	0.0878
p25.A2	p23.C3	0.0140	0.0017	0.1242
p25.A2	p24.B8	0.0098	0.0009	0.0883
p25.A2	p11.G8	0.0094	0.0009	0.0920
p25.A2	p22.G7	0.0063	0.0009	0.1379
p25.A2	p11.H6	0.0280	0.0026	0.0935
p25.A2	p26.B8	0.0135	0.0009	0.0644
p25.A2	p26.B10	0.0103	0.0009	0.0842
p25.A2	p4.G8	0.0099	0.0009	0.0876
p25.A2	p7.F10	0.0095	0.0009	0.0910
p25.A2	p23.A3	0.0010	0.0000	0.0378
p25.A2	p20.F12	0.0099	0.0009	0.0876
p25.A2	p4.D2	0.0123	0.0017	0.1413
p25.A2	p4.F9	0.0099	0.0009	0.0876
p25.A2	p4.E1	0.0103	0.0009	0.0842
p25.A2	p25.G10	0.0126	0.0017	0.1375
p25.A2	p26.G4	0.0095	0.0009	0.0916
p25.A2	p2.H5	0.0099	0.0009	0.0876
p25.A2	p21.F12	0.0094	0.0009	0.0918
p25.A2	p6.H6	0.0167	0.0017	0.1033
p25.A2	p4.C10	0.0259	0.0017	0.0670
p25.A2	p6.D1	0.0126	0.0017	0.1382
p7.E4	p11.H9	0.0163	0.0017	0.1064
p7.E4	p12.G7	0.0010	0.0001	0.0545
p7.E4	p23.H1	0.0264	0.0026	0.0986
p7.E4	p26.A2	0.0255	0.0026	0.1019
p7.E4	p26.E9	0.0010	0.0000	0.0284
p7.E4	p26.F2	0.0255	0.0026	0.1019
p7.E4	p26.G7	0.0089	0.0009	0.0972
p7.E4	p2.B9	0.0264	0.0026	0.0986
p7.E4	p3.C1	0.0010	0.0001	0.0969
p7.E4	p3.C8	0.0264	0.0026	0.0986
p7.E4	p6.G8	0.0114	0.0009	0.0757
p7.E4	p7.B1	0.0133	0.0009	0.0651
p7.E4	p25.G7	0.0169	0.0017	0.1023
p7.E4	p24.E1	0.0245	0.0026	0.1061
p7.E4	p5.F9	0.0264	0.0026	0.0986
p7.E4	p1.A9	0.0010	0.0000	0.0446
p7.E4	p3.F1	0.0174	0.0017	0.0993
p7.E4	p6.B2	0.0158	0.0009	0.0547
p7.E4	p24.H5	0.0010	0.0001	0.0543
p7.E4	p13.H12	0.0191	0.0009	0.0451
p7.E4	p26.E6	0.0169	0.0017	0.1023
p7.E4	p4.A6	0.0245	0.0026	0.1061
p7.E4	p23.C3	0.0067	0.0009	0.1288
p7.E4	p24.B8	0.0010	0.0001	0.1060
p7.E4	p11.G8	0.0010	0.0001	0.1097
p7.E4	p22.G7	0.0010	0.0001	0.1273
p7.E4	p11.H6	0.0295	0.0035	0.1183
p7.E4	p26.B8	0.0280	0.0017	0.0618
p7.E4	p26.B10	0.0169	0.0017	0.1023
p7.E4	p4.G8	0.0010	0.0001	0.0776
p7.E4	p7.F10	0.0158	0.0017	0.1093
p7.E4	p23.A3	0.0301	0.0009	0.0287
p7.E4	p20.F12	0.0164	0.0017	0.1059
p7.E4	p4.D2	0.0062	0.0009	0.1386
p7.E4	p4.F9	0.0164	0.0017	0.1059
p7.E4	p4.E1	0.0169	0.0017	0.1023
p7.E4	p25.G10	0.0058	0.0009	0.1494
p7.E4	p26.G4	0.0010	0.0001	0.1085
p7.E4	p9.E5	0.0383	0.0017	0.0451
p7.E4	p2.H5	0.0164	0.0017	0.1059
p7.E4	p21.F12	0.0010	0.0001	0.1095
p7.E4	p6.H6	0.0092	0.0009	0.0937
p7.E4	p4.C10	0.0264	0.0026	0.0986
p7.E4	p6.D1	0.0068	0.0009	0.1280
p7.E4	p25.A2	0.0158	0.0009	0.0547
p5.H11	p11.H9	0.0248	0.0026	0.1053
p5.H11	p12.G7	0.0091	0.0009	0.0953
p5.H11	p23.H1	0.0145	0.0017	0.1194
p5.H11	p26.A2	0.0142	0.0017	0.1227
p5.H11	p26.E9	0.0066	0.0009	0.1312
p5.H11	p26.F2	0.0142	0.0017	0.1227
p5.H11	p26.G7	0.0229	0.0017	0.0755
p5.H11	p2.B9	0.0145	0.0017	0.1194
p5.H11	p3.C1	0.0114	0.0009	0.0755
p5.H11	p3.C8	0.0145	0.0017	0.1194
p5.H11	p6.G8	0.0169	0.0017	0.1027
p5.H11	p7.B1	0.0125	0.0017	0.1389
p5.H11	p25.G7	0.0128	0.0009	0.0677
p5.H11	p24.E1	0.0243	0.0017	0.0712
p5.H11	p5.F9	0.0145	0.0017	0.1194
p5.H11	p1.A9	0.0064	0.0009	0.1343
p5.H11	p3.F1	0.0111	0.0009	0.0781
p5.H11	p6.B2	0.0132	0.0017	0.1311
p5.H11	p24.H5	0.0066	0.0009	0.1307
p5.H11	p13.H12	0.0128	0.0017	0.1356
p5.H11	p26.E6	0.0128	0.0009	0.0677
p5.H11	p4.A6	0.0243	0.0017	0.0712
p5.H11	p23.C3	0.0010	0.0000	0.0253
p5.H11	p24.B8	0.0111	0.0009	0.0781
p5.H11	p11.G8	0.0116	0.0009	0.0749
p5.H11	p22.G7	0.0103	0.0009	0.0845
p5.H11	p11.H6	0.0199	0.0026	0.1318
p5.H11	p26.B8	0.0192	0.0026	0.1355
p5.H11	p26.B10	0.0128	0.0009	0.0677
p5.H11	p4.G8	0.0075	0.0009	0.1162
p5.H11	p7.F10	0.0117	0.0009	0.0744
p5.H11	p23.A3	0.0124	0.0017	0.1392
p5.H11	p20.F12	0.0122	0.0009	0.0711
p5.H11	p4.D2	0.0010	0.0000	0.0474
p5.H11	p4.F9	0.0122	0.0009	0.0711
p5.H11	p4.E1	0.0128	0.0009	0.0677
p5.H11	p25.G10	0.0010	0.0001	0.0638
p5.H11	p26.G4	0.0107	0.0009	0.0813
p5.H11	p9.E5	0.0191	0.0026	0.1358
p5.H11	p2.H5	0.0122	0.0009	0.0711
p5.H11	p21.F12	0.0116	0.0009	0.0748
p5.H11	p6.H6	0.0010	0.0001	0.0718
p5.H11	p4.C10	0.0145	0.0017	0.1194
p5.H11	p6.D1	0.0205	0.0017	0.0846
p5.H11	p25.A2	0.0132	0.0017	0.1311
p5.H11	p7.E4	0.0064	0.0009	0.1358
p8.A7	p11.H9	0.0254	0.0035	0.1369
p8.A7	p12.G7	0.0286	0.0017	0.0608
p8.A7	p23.H1	0.0152	0.0009	0.0571
p8.A7	p26.A2	0.0144	0.0009	0.0602
p8.A7	p26.E9	0.0150	0.0017	0.1157
p8.A7	p26.F2	0.0144	0.0009	0.0602
p8.A7	p26.G7	0.0197	0.0026	0.1319
p8.A7	p2.B9	0.0152	0.0009	0.0571
p8.A7	p3.C1	0.0131	0.0017	0.1320
p8.A7	p3.C8	0.0152	0.0009	0.0571
p8.A7	p6.G8	0.0194	0.0026	0.1345
p8.A7	p7.B1	0.0092	0.0009	0.0946
p8.A7	p5.F9	0.0152	0.0009	0.0571
p8.A7	p1.A9	0.0166	0.0017	0.1047
p8.A7	p3.F1	0.0010	0.0000	0.0186
p8.A7	p6.B2	0.0099	0.0009	0.0876
p8.A7	p24.H5	0.0147	0.0017	0.1186
p8.A7	p13.H12	0.0094	0.0009	0.0917
p8.A7	p23.C3	0.0150	0.0009	0.0579
p8.A7	p24.B8	0.0223	0.0017	0.0777
p8.A7	p11.G8	0.0232	0.0017	0.0746
p8.A7	p22.G7	0.0123	0.0017	0.1407
p8.A7	p11.H6	0.0159	0.0017	0.1099
p8.A7	p26.B8	0.0190	0.0017	0.0914
p8.A7	p4.G8	0.0235	0.0017	0.0740
p8.A7	p23.A3	0.0098	0.0009	0.0880
p8.A7	p4.D2	0.0117	0.0009	0.0741
p8.A7	p25.G10	0.0103	0.0009	0.0841
p8.A7	p26.G4	0.0214	0.0017	0.0810
