Gene_1	Gene_2	dnds	dN	dS
p4.D2	p6.B2	0.0148	0.0023	0.1569
p4.D2	p24.H5	0.0316	0.0047	0.1471
p4.D2	p13.H12	0.0316	0.0046	0.1469
p4.D2	p26.E6	0.0412	0.0058	0.1414
p4.D2	p4.A6	0.0329	0.0047	0.1414
p4.D2	p23.C3	0.0183	0.0023	0.1267
p4.D2	p24.B8	0.0289	0.0035	0.1208
p4.D2	p11.G8	0.0323	0.0035	0.1089
p4.D2	p11.H6	0.0245	0.0035	0.1423
p4.D2	p26.B8	0.0138	0.0023	0.1678
p4.D2	p26.B10	0.0261	0.0035	0.1333
p4.D2	p4.G8	0.0289	0.0047	0.1613
p4.D2	p7.F10	0.0289	0.0047	0.1613
p4.D2	p23.A3	0.0248	0.0035	0.1409
p4.D2	p20.F12	0.0289	0.0047	0.1613
p4.F9	p11.H9	0.0355	0.0047	0.1312
p4.F9	p12.G7	0.0134	0.0012	0.0864
p4.F9	p23.H1	0.0417	0.0047	0.1117
p4.F9	p26.A2	0.0417	0.0047	0.1117
p4.F9	p26.E9	0.0419	0.0023	0.0550
p4.F9	p26.F2	0.0417	0.0047	0.1117
p4.F9	p26.G7	0.0179	0.0012	0.0643
p4.F9	p2.B9	0.0417	0.0047	0.1117
p4.F9	p3.C1	0.0179	0.0012	0.0643
p4.F9	p3.C8	0.0417	0.0047	0.1117
p4.F9	p6.G8	0.0336	0.0046	0.1381
p4.F9	p7.B1	0.0429	0.0012	0.0269
p4.F9	p5.F9	0.0417	0.0047	0.1117
p4.F9	p1.A9	0.0107	0.0012	0.1075
p4.F9	p3.F1	0.0329	0.0047	0.1414
p4.F9	p6.B2	0.0858	0.0023	0.0269
p4.F9	p24.H5	0.0248	0.0023	0.0931
p4.F9	p13.H12	0.1031	0.0023	0.0224
p4.F9	p23.C3	0.0196	0.0023	0.1182
p4.F9	p24.B8	0.0284	0.0035	0.1223
p4.F9	p11.G8	0.0218	0.0035	0.1603
p4.F9	p22.G7	0.0329	0.0047	0.1414
p4.F9	p11.H6	0.0130	0.0012	0.0884
p4.F9	p26.B8	0.0638	0.0023	0.0362
p4.F9	p26.B10	0.0166	0.0012	0.0695
p4.F9	p4.G8	0.0010	0.0000	0.0266
p4.F9	p7.F10	0.0010	0.0000	0.0267
p4.F9	p23.A3	0.0158	0.0012	0.0732
p4.F9	p20.F12	0.0010	0.0000	0.0266
p4.F9	p4.D2	0.0329	0.0047	0.1414
p4.E1	p11.H9	0.0444	0.0058	0.1312
p4.E1	p12.G7	0.0269	0.0023	0.0864
p4.E1	p23.H1	0.0522	0.0058	0.1117
p4.E1	p26.A2	0.0522	0.0058	0.1117
p4.E1	p26.E9	0.0630	0.0035	0.0550
p4.E1	p26.F2	0.0522	0.0058	0.1117
p4.E1	p26.G7	0.0360	0.0023	0.0643
p4.E1	p2.B9	0.0522	0.0058	0.1117
p4.E1	p3.C1	0.0360	0.0023	0.0643
p4.E1	p3.C8	0.0522	0.0058	0.1117
p4.E1	p6.G8	0.0421	0.0058	0.1381
p4.E1	p7.B1	0.0860	0.0023	0.0269
p4.E1	p5.F9	0.0522	0.0058	0.1117
p4.E1	p1.A9	0.0215	0.0023	0.1075
p4.E1	p3.F1	0.0412	0.0058	0.1414
p4.E1	p6.B2	0.1288	0.0035	0.0269
p4.E1	p24.H5	0.0373	0.0035	0.0930
p4.E1	p13.H12	0.1549	0.0035	0.0224
p4.E1	p23.C3	0.0294	0.0035	0.1181
p4.E1	p24.B8	0.0380	0.0046	0.1223
p4.E1	p11.G8	0.0292	0.0047	0.1602
p4.E1	p22.G7	0.0412	0.0058	0.1414
p4.E1	p11.H6	0.0261	0.0023	0.0884
p4.E1	p26.B8	0.0958	0.0035	0.0362
p4.E1	p26.B10	0.0332	0.0023	0.0695
p4.E1	p4.G8	0.0433	0.0012	0.0267
p4.E1	p7.F10	0.0433	0.0012	0.0267
p4.E1	p23.A3	0.0316	0.0023	0.0732
p4.E1	p20.F12	0.0433	0.0012	0.0267
p4.E1	p4.D2	0.0412	0.0058	0.1414
p25.G10	p11.H9	0.0403	0.0047	0.1156
p25.G10	p12.G7	0.0077	0.0012	0.1506
p25.G10	p23.H1	0.0487	0.0047	0.0959
p25.G10	p26.A2	0.0487	0.0047	0.0959
p25.G10	p26.E9	0.0213	0.0023	0.1084
p25.G10	p26.F2	0.0487	0.0047	0.0959
p25.G10	p26.G7	0.0107	0.0012	0.1081
p25.G10	p2.B9	0.0487	0.0047	0.0959
p25.G10	p3.C1	0.0107	0.0012	0.1081
p25.G10	p3.C8	0.0487	0.0047	0.0959
p25.G10	p6.G8	0.0379	0.0046	0.1227
p25.G10	p7.B1	0.0099	0.0012	0.1174
p25.G10	p25.G7	0.0296	0.0035	0.1175
p25.G10	p24.E1	0.0197	0.0023	0.1175
p25.G10	p5.F9	0.0487	0.0047	0.0959
p25.G10	p1.A9	0.0182	0.0012	0.0635
p25.G10	p3.F1	0.0296	0.0047	0.1574
p25.G10	p6.B2	0.0197	0.0023	0.1174
p25.G10	p24.H5	0.0215	0.0023	0.1074
p25.G10	p13.H12	0.0188	0.0023	0.1228
p25.G10	p26.E6	0.0296	0.0035	0.1175
p25.G10	p4.A6	0.0197	0.0023	0.1175
p25.G10	p23.C3	0.0225	0.0023	0.1031
p25.G10	p24.B8	0.0220	0.0035	0.1583
p25.G10	p11.G8	0.0199	0.0035	0.1762
p25.G10	p22.G7	0.0296	0.0047	0.1574
p25.G10	p11.H6	0.0112	0.0012	0.1027
p25.G10	p26.B8	0.0181	0.0023	0.1278
p25.G10	p26.B10	0.0101	0.0012	0.1139
p25.G10	p4.G8	0.0183	0.0023	0.1267
p25.G10	p7.F10	0.0183	0.0023	0.1267
p25.G10	p23.A3	0.0108	0.0012	0.1068
p25.G10	p20.F12	0.0183	0.0023	0.1267
p25.G10	p4.D2	0.0296	0.0047	0.1574
p25.G10	p4.F9	0.0197	0.0023	0.1175
p25.G10	p4.E1	0.0296	0.0035	0.1175
p26.G4	p11.H9	0.0249	0.0035	0.1403
p26.G4	p12.G7	0.0204	0.0023	0.1145
p26.G4	p23.H1	0.0231	0.0035	0.1512
p26.G4	p26.A2	0.0231	0.0035	0.1512
p26.G4	p26.E9	0.0337	0.0035	0.1031
p26.G4	p26.F2	0.0231	0.0035	0.1512
p26.G4	p26.G7	0.0279	0.0023	0.0831
p26.G4	p2.B9	0.0231	0.0035	0.1512
p26.G4	p3.C1	0.0279	0.0023	0.0831
p26.G4	p3.C8	0.0231	0.0035	0.1512
p26.G4	p6.G8	0.0236	0.0035	0.1473
p26.G4	p7.B1	0.0227	0.0023	0.1021
p26.G4	p25.G7	0.0504	0.0046	0.0922
p26.G4	p24.E1	0.0377	0.0035	0.0922
p26.G4	p5.F9	0.0231	0.0035	0.1512
p26.G4	p1.A9	0.0198	0.0023	0.1169
p26.G4	p3.F1	0.0415	0.0058	0.1407
p26.G4	p6.B2	0.0311	0.0035	0.1119
p26.G4	p24.H5	0.0340	0.0035	0.1022
p26.G4	p13.H12	0.0357	0.0035	0.0973
p26.G4	p26.E6	0.0504	0.0046	0.0922
p26.G4	p4.A6	0.0377	0.0035	0.0922
p26.G4	p23.C3	0.0298	0.0035	0.1170
p26.G4	p24.B8	0.0143	0.0023	0.1626
p26.G4	p11.G8	0.0290	0.0023	0.0805
p26.G4	p22.G7	0.0415	0.0058	0.1407
p26.G4	p11.H6	0.0237	0.0023	0.0975
p26.G4	p26.B8	0.0284	0.0035	0.1222
p26.G4	p26.B10	0.0262	0.0023	0.0884
p26.G4	p4.G8	0.0313	0.0035	0.1113
p26.G4	p7.F10	0.0313	0.0035	0.1113
p26.G4	p23.A3	0.0253	0.0023	0.0917
p26.G4	p20.F12	0.0313	0.0035	0.1113
p26.G4	p4.D2	0.0415	0.0058	0.1407
p26.G4	p4.F9	0.0377	0.0035	0.0922
p26.G4	p4.E1	0.0504	0.0046	0.0922
p26.G4	p25.G10	0.0275	0.0035	0.1269
p9.E5	p11.H9	0.0340	0.0046	0.1366
p9.E5	p12.G7	0.0115	0.0012	0.1011
p9.E5	p23.H1	0.0398	0.0047	0.1170
p9.E5	p26.A2	0.0398	0.0047	0.1170
p9.E5	p26.E9	0.0332	0.0023	0.0695
p9.E5	p26.F2	0.0398	0.0047	0.1170
p9.E5	p26.G7	0.0167	0.0012	0.0692
p9.E5	p2.B9	0.0398	0.0047	0.1170
p9.E5	p3.C1	0.0167	0.0012	0.0692
p9.E5	p3.C8	0.0398	0.0047	0.1170
p9.E5	p6.G8	0.0322	0.0046	0.1437
p9.E5	p7.B1	0.0860	0.0012	0.0134
p9.E5	p25.G7	0.1549	0.0035	0.0224
p9.E5	p24.E1	0.1031	0.0023	0.0224
p9.E5	p5.F9	0.0398	0.0047	0.1170
p9.E5	p1.A9	0.0124	0.0012	0.0932
p9.E5	p3.F1	0.0316	0.0046	0.1469
p9.E5	p6.B2	0.0461	0.0023	0.0501
p9.E5	p24.H5	0.0293	0.0023	0.0789
p9.E5	p26.E6	0.1549	0.0035	0.0224
p9.E5	p4.A6	0.1031	0.0023	0.0224
p9.E5	p23.C3	0.0187	0.0023	0.1235
p9.E5	p24.B8	0.0272	0.0035	0.1277
p9.E5	p11.G8	0.0211	0.0035	0.1659
p9.E5	p22.G7	0.0316	0.0046	0.1469
p9.E5	p11.H6	0.0155	0.0012	0.0742
p9.E5	p26.B8	0.0563	0.0023	0.0410
p9.E5	p26.B10	0.0137	0.0012	0.0843
p9.E5	p4.G8	0.0465	0.0023	0.0497
p9.E5	p7.F10	0.0465	0.0023	0.0497
p9.E5	p23.A3	0.0168	0.0012	0.0687
p9.E5	p20.F12	0.0465	0.0023	0.0497
p9.E5	p4.D2	0.0316	0.0046	0.1469
p9.E5	p4.F9	0.1031	0.0023	0.0224
p9.E5	p4.E1	0.1549	0.0035	0.0224
p9.E5	p25.G10	0.0188	0.0023	0.1228
p9.E5	p26.G4	0.0357	0.0035	0.0973
p2.H5	p11.H9	0.0355	0.0047	0.1312
p2.H5	p12.G7	0.0134	0.0012	0.0864
p2.H5	p23.H1	0.0417	0.0047	0.1117
p2.H5	p26.A2	0.0417	0.0047	0.1117
p2.H5	p26.E9	0.0419	0.0023	0.0550
p2.H5	p26.F2	0.0417	0.0047	0.1117
p2.H5	p26.G7	0.0179	0.0012	0.0643
p2.H5	p2.B9	0.0417	0.0047	0.1117
p2.H5	p3.C1	0.0179	0.0012	0.0643
p2.H5	p3.C8	0.0417	0.0047	0.1117
p2.H5	p6.G8	0.0336	0.0046	0.1381
p2.H5	p7.B1	0.0429	0.0012	0.0269
p2.H5	p5.F9	0.0417	0.0047	0.1117
p2.H5	p1.A9	0.0107	0.0012	0.1075
p2.H5	p3.F1	0.0329	0.0047	0.1414
p2.H5	p6.B2	0.0858	0.0023	0.0269
p2.H5	p24.H5	0.0248	0.0023	0.0931
p2.H5	p13.H12	0.1031	0.0023	0.0224
p2.H5	p23.C3	0.0196	0.0023	0.1182
p2.H5	p24.B8	0.0284	0.0035	0.1223
p2.H5	p11.G8	0.0218	0.0035	0.1603
p2.H5	p22.G7	0.0329	0.0047	0.1414
p2.H5	p11.H6	0.0130	0.0012	0.0884
p2.H5	p26.B8	0.0638	0.0023	0.0362
p2.H5	p26.B10	0.0166	0.0012	0.0695
p2.H5	p4.G8	0.0010	0.0000	0.0266
p2.H5	p7.F10	0.0010	0.0000	0.0266
p2.H5	p23.A3	0.0158	0.0012	0.0732
p2.H5	p20.F12	0.0010	0.0000	0.0266
p2.H5	p4.D2	0.0329	0.0047	0.1414
p2.H5	p25.G10	0.0197	0.0023	0.1175
p2.H5	p26.G4	0.0377	0.0035	0.0922
p2.H5	p9.E5	0.1031	0.0023	0.0224
p21.F12	p11.H9	0.0379	0.0035	0.0920
p21.F12	p12.G7	0.0159	0.0023	0.1463
p21.F12	p23.H1	0.0368	0.0058	0.1581
p21.F12	p26.A2	0.0368	0.0058	0.1581
p21.F12	p26.E9	0.0331	0.0035	0.1045
p21.F12	p26.F2	0.0368	0.0058	0.1581
p21.F12	p26.G7	0.0223	0.0023	0.1037
p21.F12	p2.B9	0.0368	0.0058	0.1581
p21.F12	p3.C1	0.0223	0.0023	0.1037
p21.F12	p3.C8	0.0368	0.0058	0.1581
p21.F12	p6.G8	0.0504	0.0035	0.0690
p21.F12	p7.B1	0.0204	0.0023	0.1133
p21.F12	p25.G7	0.0449	0.0046	0.1032
p21.F12	p24.E1	0.0336	0.0035	0.1032
p21.F12	p5.F9	0.0368	0.0058	0.1581
p21.F12	p1.A9	0.0235	0.0023	0.0982
p21.F12	p3.F1	0.0141	0.0012	0.0823
p21.F12	p6.B2	0.0306	0.0035	0.1133
p21.F12	p24.H5	0.0336	0.0035	0.1033
p21.F12	p13.H12	0.0320	0.0035	0.1085
p21.F12	p26.E6	0.0449	0.0046	0.1032
p21.F12	p4.A6	0.0336	0.0035	0.1032
p21.F12	p23.C3	0.0230	0.0012	0.0502
p21.F12	p24.B8	0.0249	0.0023	0.0930
p21.F12	p11.G8	0.0155	0.0023	0.1507
p21.F12	p22.G7	0.0141	0.0012	0.0823
p21.F12	p11.H6	0.0234	0.0023	0.0986
p21.F12	p26.B8	0.0280	0.0035	0.1238
p21.F12	p26.B10	0.0210	0.0023	0.1096
p21.F12	p4.G8	0.0309	0.0035	0.1124
p21.F12	p7.F10	0.0309	0.0035	0.1124
p21.F12	p23.A3	0.0250	0.0023	0.0927
p21.F12	p20.F12	0.0309	0.0035	0.1124
p21.F12	p4.D2	0.0141	0.0012	0.0823
p21.F12	p4.F9	0.0336	0.0035	0.1032
p21.F12	p4.E1	0.0449	0.0046	0.1032
p21.F12	p25.G10	0.0295	0.0035	0.1180
p21.F12	p26.G4	0.0454	0.0046	0.1022
p21.F12	p9.E5	0.0320	0.0035	0.1085
p21.F12	p2.H5	0.0336	0.0035	0.1032
p6.H6	p11.H9	0.0420	0.0047	0.1111
p6.H6	p12.G7	0.0719	0.0058	0.0813
p6.H6	p23.H1	0.0602	0.0070	0.1165
p6.H6	p26.A2	0.0602	0.0070	0.1165
p6.H6	p26.E9	0.0429	0.0046	0.1082
p6.H6	p26.F2	0.0602	0.0070	0.1165
p6.H6	p26.G7	0.0845	0.0058	0.0688
p6.H6	p2.B9	0.0602	0.0070	0.1165
p6.H6	p3.C1	0.0845	0.0058	0.0688
p6.H6	p3.C8	0.0602	0.0070	0.1165
p6.H6	p6.G8	0.0363	0.0047	0.1281
p6.H6	p7.B1	0.0598	0.0058	0.0974
p6.H6	p25.G7	0.0934	0.0082	0.0875
p6.H6	p24.E1	0.0799	0.0070	0.0876
p6.H6	p5.F9	0.0602	0.0070	0.1165
p6.H6	p1.A9	0.0458	0.0058	0.1273
p6.H6	p3.F1	0.0770	0.0070	0.0911
p6.H6	p6.B2	0.0621	0.0070	0.1125
p6.H6	p24.H5	0.0843	0.0070	0.0830
p6.H6	p13.H12	0.0754	0.0070	0.0927
p6.H6	p26.E6	0.0934	0.0082	0.0875
p6.H6	p4.A6	0.0799	0.0070	0.0876
p6.H6	p23.C3	0.0350	0.0047	0.1327
p6.H6	p24.B8	0.0230	0.0035	0.1521
p6.H6	p11.G8	0.0372	0.0035	0.0944
p6.H6	p22.G7	0.0770	0.0070	0.0911
p6.H6	p11.H6	0.0700	0.0058	0.0831
p6.H6	p26.B8	0.0568	0.0070	0.1229
p6.H6	p26.B10	0.0563	0.0058	0.1032
p6.H6	p4.G8	0.0628	0.0070	0.1116
p6.H6	p7.F10	0.0628	0.0070	0.1116
p6.H6	p23.A3	0.0634	0.0058	0.0920
p6.H6	p20.F12	0.0628	0.0070	0.1116
p6.H6	p4.D2	0.0770	0.0070	0.0911
p6.H6	p4.F9	0.0799	0.0070	0.0876
p6.H6	p4.E1	0.0934	0.0082	0.0875
p6.H6	p25.G10	0.0492	0.0070	0.1424
p6.H6	p26.G4	0.0606	0.0058	0.0963
p6.H6	p9.E5	0.0754	0.0070	0.0927
p6.H6	p2.H5	0.0799	0.0070	0.0876
p6.H6	p21.F12	0.0495	0.0058	0.1176
p4.C10	p11.H9	0.0358	0.0047	0.1306
p4.C10	p12.G7	0.0367	0.0035	0.0953
p4.C10	p26.E9	0.0380	0.0046	0.1224
p4.C10	p26.G7	0.0284	0.0035	0.1228
p4.C10	p3.C1	0.0284	0.0035	0.1228
p4.C10	p6.G8	0.0339	0.0047	0.1374
p4.C10	p7.B1	0.0286	0.0035	0.1218
p4.C10	p25.G7	0.0522	0.0058	0.1117
p4.C10	p24.E1	0.0417	0.0047	0.1117
p4.C10	p1.A9	0.0300	0.0035	0.1164
p4.C10	p3.F1	0.0498	0.0070	0.1410
p4.C10	p6.B2	0.0353	0.0047	0.1317
p4.C10	p24.H5	0.0285	0.0047	0.1633
p4.C10	p13.H12	0.0398	0.0047	0.1170
p4.C10	p26.E6	0.0522	0.0058	0.1117
p4.C10	p4.A6	0.0417	0.0047	0.1117
p4.C10	p23.C3	0.0244	0.0047	0.1904
p4.C10	p24.B8	0.0248	0.0035	0.1407
p4.C10	p11.G8	0.0235	0.0035	0.1491
p4.C10	p22.G7	0.0498	0.0070	0.1410
p4.C10	p11.H6	0.0220	0.0035	0.1584
p4.C10	p26.B8	0.0327	0.0046	0.1423
p4.C10	p26.B10	0.0218	0.0035	0.1595
p4.C10	p4.G8	0.0355	0.0047	0.1311
p4.C10	p7.F10	0.0355	0.0047	0.1311
p4.C10	p23.A3	0.0230	0.0035	0.1516
p4.C10	p20.F12	0.0355	0.0047	0.1311
p4.C10	p4.D2	0.0498	0.0070	0.1410
p4.C10	p4.F9	0.0417	0.0047	0.1117
p4.C10	p4.E1	0.0522	0.0058	0.1117
p4.C10	p25.G10	0.0487	0.0047	0.0959
p4.C10	p26.G4	0.0231	0.0035	0.1512
p4.C10	p9.E5	0.0398	0.0047	0.1170
p4.C10	p2.H5	0.0417	0.0047	0.1117
p4.C10	p21.F12	0.0368	0.0058	0.1581
p4.C10	p6.H6	0.0602	0.0070	0.1165
p6.D1	p11.H9	0.0464	0.0047	0.1006
p6.D1	p12.G7	0.0260	0.0035	0.1349
p6.D1	p23.H1	0.0498	0.0070	0.1410
p6.D1	p26.A2	0.0498	0.0070	0.1410
p6.D1	p26.E9	0.0363	0.0046	0.1279
p6.D1	p26.F2	0.0498	0.0070	0.1410
p6.D1	p26.G7	0.0273	0.0035	0.1274
p6.D1	p2.B9	0.0498	0.0070	0.1410
p6.D1	p3.C1	0.0273	0.0035	0.1274
p6.D1	p3.C8	0.0498	0.0070	0.1410
p6.D1	p6.G8	0.0685	0.0047	0.0680
p6.D1	p7.B1	0.0230	0.0035	0.1518
p6.D1	p25.G7	0.0412	0.0058	0.1414
p6.D1	p24.E1	0.0329	0.0047	0.1414
p6.D1	p5.F9	0.0498	0.0070	0.1410
p6.D1	p1.A9	0.0221	0.0035	0.1576
p6.D1	p6.B2	0.0148	0.0023	0.1569
p6.D1	p24.H5	0.0316	0.0047	0.1471
p6.D1	p13.H12	0.0316	0.0046	0.1469
p6.D1	p26.E6	0.0412	0.0058	0.1414
p6.D1	p4.A6	0.0329	0.0047	0.1414
p6.D1	p23.C3	0.0183	0.0023	0.1267
p6.D1	p24.B8	0.0289	0.0035	0.1208
p6.D1	p11.G8	0.0323	0.0035	0.1089
p6.D1	p11.H6	0.0245	0.0035	0.1423
p6.D1	p26.B8	0.0138	0.0023	0.1678
p6.D1	p26.B10	0.0261	0.0035	0.1333
p6.D1	p4.G8	0.0289	0.0047	0.1613
p6.D1	p7.F10	0.0289	0.0047	0.1613
p6.D1	p23.A3	0.0248	0.0035	0.1409
p6.D1	p20.F12	0.0289	0.0047	0.1613
p6.D1	p4.F9	0.0329	0.0047	0.1414
p6.D1	p4.E1	0.0412	0.0058	0.1414
p6.D1	p25.G10	0.0296	0.0047	0.1574
p6.D1	p26.G4	0.0415	0.0058	0.1407
p6.D1	p9.E5	0.0316	0.0046	0.1469
p6.D1	p2.H5	0.0329	0.0047	0.1414
p6.D1	p21.F12	0.0141	0.0012	0.0823
p6.D1	p6.H6	0.0770	0.0070	0.0911
p6.D1	p4.C10	0.0498	0.0070	0.1410
p25.A2	p11.H9	0.0344	0.0035	0.1013
p25.A2	p12.G7	0.0010	0.0001	0.1201
p25.A2	p23.H1	0.0221	0.0035	0.1578
p25.A2	p26.A2	0.0221	0.0035	0.1578
p25.A2	p26.E9	0.0129	0.0012	0.0890
p25.A2	p26.F2	0.0221	0.0035	0.1578
p25.A2	p26.G7	0.0010	0.0001	0.0783
p25.A2	p2.B9	0.0221	0.0035	0.1578
p25.A2	p3.C1	0.0010	0.0001	0.0783
p25.A2	p3.C8	0.0221	0.0035	0.1578
p25.A2	p6.G8	0.0252	0.0035	0.1380
p25.A2	p7.B1	0.0010	0.0001	0.0686
p25.A2	p25.G7	0.0237	0.0023	0.0977
p25.A2	p24.E1	0.0118	0.0012	0.0977
p25.A2	p5.F9	0.0221	0.0035	0.1578
p25.A2	p1.A9	0.0010	0.0001	0.0829
p25.A2	p3.F1	0.0246	0.0035	0.1417
p25.A2	p6.B2	0.0107	0.0012	0.1078
p25.A2	p24.H5	0.0861	0.0012	0.0134
p25.A2	p13.H12	0.0138	0.0012	0.0835
p25.A2	p26.E6	0.0237	0.0023	0.0977
p25.A2	p4.A6	0.0118	0.0012	0.0977
p25.A2	p23.C3	0.0102	0.0012	0.1128
p25.A2	p24.B8	0.0151	0.0023	0.1531
p25.A2	p11.G8	0.0161	0.0023	0.1450
p25.A2	p22.G7	0.0246	0.0035	0.1417
p25.A2	p26.B8	0.0117	0.0012	0.0984
p25.A2	p26.B10	0.0010	0.0001	0.0935
p25.A2	p4.G8	0.0108	0.0012	0.1069
p25.A2	p7.F10	0.0108	0.0012	0.1069
p25.A2	p23.A3	0.0010	0.0000	0.0310
p25.A2	p20.F12	0.0108	0.0012	0.1069
p25.A2	p4.D2	0.0246	0.0035	0.1417
p25.A2	p4.F9	0.0118	0.0012	0.0977
p25.A2	p4.E1	0.0237	0.0023	0.0977
p25.A2	p25.G10	0.0113	0.0012	0.1023
p25.A2	p26.G4	0.0239	0.0023	0.0972
p25.A2	p9.E5	0.0138	0.0012	0.0835
p25.A2	p2.H5	0.0118	0.0012	0.0977
p25.A2	p21.F12	0.0214	0.0023	0.1080
p25.A2	p6.H6	0.0631	0.0058	0.0924
p25.A2	p4.C10	0.0221	0.0035	0.1578
p25.A2	p6.D1	0.0246	0.0035	0.1417
p7.E4	p11.H9	0.0355	0.0047	0.1312
p7.E4	p12.G7	0.0134	0.0012	0.0864
p7.E4	p23.H1	0.0417	0.0047	0.1117
p7.E4	p26.A2	0.0417	0.0047	0.1117
p7.E4	p26.E9	0.0419	0.0023	0.0550
p7.E4	p26.F2	0.0417	0.0047	0.1117
p7.E4	p26.G7	0.0179	0.0012	0.0643
p7.E4	p2.B9	0.0417	0.0047	0.1117
p7.E4	p3.C1	0.0179	0.0012	0.0643
p7.E4	p3.C8	0.0417	0.0047	0.1117
p7.E4	p6.G8	0.0336	0.0046	0.1381
p7.E4	p7.B1	0.0429	0.0012	0.0269
p7.E4	p5.F9	0.0417	0.0047	0.1117
p7.E4	p1.A9	0.0107	0.0012	0.1075
p7.E4	p3.F1	0.0329	0.0047	0.1414
p7.E4	p6.B2	0.0858	0.0023	0.0269
p7.E4	p24.H5	0.0248	0.0023	0.0931
p7.E4	p13.H12	0.1031	0.0023	0.0224
p7.E4	p23.C3	0.0196	0.0023	0.1182
p7.E4	p24.B8	0.0284	0.0035	0.1223
p7.E4	p11.G8	0.0218	0.0035	0.1603
p7.E4	p22.G7	0.0329	0.0047	0.1414
p7.E4	p11.H6	0.0130	0.0012	0.0884
p7.E4	p26.B8	0.0638	0.0023	0.0362
p7.E4	p26.B10	0.0166	0.0012	0.0695
p7.E4	p4.G8	0.0010	0.0000	0.0265
p7.E4	p7.F10	0.0010	0.0000	0.0266
p7.E4	p23.A3	0.0158	0.0012	0.0732
p7.E4	p20.F12	0.0010	0.0000	0.0266
p7.E4	p4.D2	0.0329	0.0047	0.1414
p7.E4	p25.G10	0.0197	0.0023	0.1175
p7.E4	p26.G4	0.0377	0.0035	0.0922
p7.E4	p9.E5	0.1031	0.0023	0.0224
p7.E4	p21.F12	0.0336	0.0035	0.1032
p7.E4	p6.H6	0.0799	0.0070	0.0876
p7.E4	p4.C10	0.0417	0.0047	0.1117
p7.E4	p6.D1	0.0329	0.0047	0.1414
p7.E4	p25.A2	0.0118	0.0012	0.0977
p5.H11	p11.H9	0.0399	0.0035	0.0873
p5.H11	p12.G7	0.0164	0.0023	0.1414
p5.H11	p23.H1	0.0367	0.0058	0.1585
p5.H11	p26.A2	0.0367	0.0058	0.1585
p5.H11	p26.E9	0.0347	0.0035	0.0997
p5.H11	p26.F2	0.0367	0.0058	0.1585
p5.H11	p26.G7	0.0233	0.0023	0.0989
p5.H11	p2.B9	0.0367	0.0058	0.1585
p5.H11	p3.C1	0.0233	0.0023	0.0989
p5.H11	p3.C8	0.0367	0.0058	0.1585
p5.H11	p6.G8	0.0540	0.0035	0.0644
p5.H11	p7.B1	0.0213	0.0023	0.1085
p5.H11	p25.G7	0.0470	0.0046	0.0984
p5.H11	p24.E1	0.0352	0.0035	0.0984
p5.H11	p5.F9	0.0367	0.0058	0.1585
p5.H11	p1.A9	0.0247	0.0023	0.0935
p5.H11	p3.F1	0.0149	0.0012	0.0777
p5.H11	p6.B2	0.0319	0.0035	0.1085
p5.H11	p24.H5	0.0352	0.0035	0.0985
p5.H11	p13.H12	0.0334	0.0035	0.1037
p5.H11	p26.E6	0.0470	0.0046	0.0984
p5.H11	p4.A6	0.0352	0.0035	0.0984
p5.H11	p23.C3	0.0253	0.0012	0.0456
p5.H11	p24.B8	0.0262	0.0023	0.0883
p5.H11	p11.G8	0.0160	0.0023	0.1459
p5.H11	p22.G7	0.0149	0.0012	0.0777
p5.H11	p11.H6	0.0246	0.0023	0.0938
p5.H11	p26.B8	0.0291	0.0035	0.1189
p5.H11	p26.B10	0.0220	0.0023	0.1048
p5.H11	p4.G8	0.0323	0.0035	0.1076
p5.H11	p7.F10	0.0323	0.0035	0.1076
p5.H11	p23.A3	0.0263	0.0023	0.0880
p5.H11	p20.F12	0.0323	0.0035	0.1076
p5.H11	p4.D2	0.0149	0.0012	0.0777
p5.H11	p4.F9	0.0352	0.0035	0.0984
p5.H11	p4.E1	0.0470	0.0046	0.0984
p5.H11	p25.G10	0.0307	0.0035	0.1132
p5.H11	p26.G4	0.0476	0.0046	0.0975
p5.H11	p9.E5	0.0334	0.0035	0.1037
p5.H11	p2.H5	0.0352	0.0035	0.0984
p5.H11	p6.H6	0.0516	0.0058	0.1128
p5.H11	p4.C10	0.0367	0.0058	0.1585
p5.H11	p6.D1	0.0149	0.0012	0.0777
p5.H11	p25.A2	0.0224	0.0023	0.1032
p5.H11	p7.E4	0.0352	0.0035	0.0984
p8.A7	p11.H9	0.0365	0.0035	0.0958
p8.A7	p12.G7	0.0010	0.0001	0.1144
p8.A7	p23.H1	0.0231	0.0035	0.1515
p8.A7	p26.A2	0.0231	0.0035	0.1515
p8.A7	p26.E9	0.0138	0.0012	0.0835
p8.A7	p26.F2	0.0231	0.0035	0.1515
p8.A7	p26.G7	0.0010	0.0001	0.0724
p8.A7	p2.B9	0.0231	0.0035	0.1515
p8.A7	p3.C1	0.0010	0.0001	0.0730
p8.A7	p3.C8	0.0231	0.0035	0.1515
p8.A7	p6.G8	0.0264	0.0035	0.1319
p8.A7	p7.B1	0.0010	0.0001	0.0919
p8.A7	p25.G7	0.0251	0.0023	0.0921
p8.A7	p24.E1	0.0126	0.0012	0.0921
p8.A7	p5.F9	0.0231	0.0035	0.1515
p8.A7	p1.A9	0.0010	0.0001	0.0964
