Gene_1	Gene_2	dnds	dN	dS
p25.G10	p26.F2	0.1177	0.0255	0.2163
p25.G10	p26.G7	0.0010	0.0000	0.0194
p25.G10	p2.B9	0.1177	0.0255	0.2163
p25.G10	p3.C1	0.0010	0.0000	0.0194
p25.G10	p3.C8	0.1177	0.0255	0.2163
p25.G10	p6.G8	0.0010	0.0001	0.0971
p25.G10	p7.B1	0.1177	0.0255	0.2163
p25.G10	p25.G7	0.0727	0.0215	0.2960
p25.G10	p24.E1	0.0727	0.0215	0.2960
p25.G10	p5.F9	0.1177	0.0255	0.2163
p25.G10	p1.A9	0.1177	0.0255	0.2163
p25.G10	p3.F1	0.1072	0.0255	0.2374
p25.G10	p6.B2	0.1144	0.0253	0.2215
p25.G10	p24.H5	0.1057	0.0254	0.2402
p25.G10	p13.H12	0.1057	0.0254	0.2402
p25.G10	p26.E6	0.0727	0.0215	0.2960
p25.G10	p4.A6	0.0727	0.0215	0.2960
p25.G10	p23.C3	0.0727	0.0215	0.2960
p25.G10	p24.B8	0.1431	0.0254	0.1775
p25.G10	p11.G8	0.0010	0.0000	0.0193
p25.G10	p22.G7	0.0010	0.0000	0.0193
p25.G10	p11.H6	0.1177	0.0255	0.2163
p25.G10	p26.B8	0.1177	0.0255	0.2163
p25.G10	p26.B10	0.0727	0.0215	0.2960
p25.G10	p4.G8	0.0727	0.0215	0.2960
p25.G10	p7.F10	0.0727	0.0215	0.2960
p25.G10	p23.A3	0.1057	0.0254	0.2402
p25.G10	p20.F12	0.0727	0.0215	0.2960
p25.G10	p4.D2	0.0010	0.0000	0.0193
p25.G10	p4.F9	0.0727	0.0215	0.2960
p25.G10	p4.E1	0.0727	0.0215	0.2960
p26.G4	p11.H9	0.1269	0.0254	0.2001
p26.G4	p12.G7	0.0402	0.0072	0.1791
p26.G4	p23.H1	0.0010	0.0001	0.0663
p26.G4	p26.A2	0.0010	0.0001	0.0664
p26.G4	p26.E9	0.0010	0.0001	0.0663
p26.G4	p26.F2	0.0010	0.0001	0.0663
p26.G4	p26.G7	0.1645	0.0255	0.1548
p26.G4	p2.B9	0.0010	0.0001	0.0663
p26.G4	p3.C1	0.1645	0.0255	0.1548
p26.G4	p3.C8	0.0010	0.0001	0.0663
p26.G4	p6.G8	0.1729	0.0257	0.1485
p26.G4	p7.B1	0.0010	0.0001	0.0663
p26.G4	p25.G7	0.0221	0.0036	0.1615
p26.G4	p24.E1	0.0221	0.0036	0.1615
p26.G4	p5.F9	0.0010	0.0001	0.0663
p26.G4	p1.A9	0.0010	0.0001	0.0663
p26.G4	p3.F1	0.0010	0.0001	0.0832
p26.G4	p6.B2	0.0010	0.0001	0.0675
p26.G4	p24.H5	0.0010	0.0001	0.0838
p26.G4	p13.H12	0.0010	0.0001	0.0838
p26.G4	p26.E6	0.0221	0.0036	0.1615
p26.G4	p4.A6	0.0221	0.0036	0.1615
p26.G4	p23.C3	0.0221	0.0036	0.1615
p26.G4	p11.G8	0.1645	0.0255	0.1548
p26.G4	p22.G7	0.1289	0.0254	0.1973
p26.G4	p11.H6	0.0010	0.0001	0.0664
p26.G4	p26.B8	0.0010	0.0001	0.0663
p26.G4	p26.B10	0.0221	0.0036	0.1615
p26.G4	p4.G8	0.0221	0.0036	0.1615
p26.G4	p7.F10	0.0221	0.0036	0.1615
p26.G4	p23.A3	0.0010	0.0001	0.0831
p26.G4	p20.F12	0.0221	0.0036	0.1615
p26.G4	p4.D2	0.1645	0.0255	0.1548
p26.G4	p4.F9	0.0221	0.0036	0.1615
p26.G4	p4.E1	0.0221	0.0036	0.1615
p26.G4	p25.G10	0.1431	0.0254	0.1775
p9.E5	p11.H9	0.0963	0.0254	0.2637
p9.E5	p12.G7	0.0607	0.0072	0.1191
p9.E5	p23.H1	0.0010	0.0000	0.0158
p9.E5	p26.A2	0.0010	0.0000	0.0156
p9.E5	p26.E9	0.0010	0.0000	0.0156
p9.E5	p26.F2	0.0010	0.0000	0.0156
p9.E5	p26.G7	0.1177	0.0255	0.2162
p9.E5	p2.B9	0.0010	0.0000	0.0156
p9.E5	p3.C1	0.1177	0.0255	0.2162
p9.E5	p3.C8	0.0010	0.0000	0.0158
p9.E5	p6.G8	0.1234	0.0256	0.2078
p9.E5	p7.B1	0.0010	0.0000	0.0156
p9.E5	p25.G7	0.0351	0.0036	0.1023
p9.E5	p24.E1	0.0351	0.0036	0.1023
p9.E5	p5.F9	0.0010	0.0000	0.0158
p9.E5	p1.A9	0.0010	0.0000	0.0158
p9.E5	p3.F1	0.0010	0.0000	0.0317
p9.E5	p6.B2	0.0010	0.0000	0.0489
p9.E5	p26.E6	0.0351	0.0036	0.1023
p9.E5	p4.A6	0.0351	0.0036	0.1023
p9.E5	p23.C3	0.0351	0.0036	0.1023
p9.E5	p24.B8	0.0010	0.0001	0.0838
p9.E5	p11.G8	0.1177	0.0255	0.2162
p9.E5	p22.G7	0.0978	0.0254	0.2603
p9.E5	p11.H6	0.0010	0.0000	0.0156
p9.E5	p26.B8	0.0010	0.0000	0.0156
p9.E5	p26.B10	0.0351	0.0036	0.1023
p9.E5	p4.G8	0.0351	0.0036	0.1023
p9.E5	p7.F10	0.0351	0.0036	0.1023
p9.E5	p20.F12	0.0351	0.0036	0.1023
p9.E5	p4.D2	0.1177	0.0255	0.2162
p9.E5	p4.F9	0.0351	0.0036	0.1023
p9.E5	p4.E1	0.0351	0.0036	0.1023
p9.E5	p25.G10	0.1057	0.0254	0.2402
p9.E5	p26.G4	0.0010	0.0001	0.0838
p2.H5	p11.H9	0.0670	0.0215	0.3212
p2.H5	p12.G7	0.2169	0.0036	0.0165
p2.H5	p23.H1	0.0300	0.0036	0.1196
p2.H5	p26.A2	0.0300	0.0036	0.1196
p2.H5	p26.E9	0.0300	0.0036	0.1196
p2.H5	p26.F2	0.0300	0.0036	0.1196
p2.H5	p26.G7	0.0800	0.0216	0.2696
p2.H5	p2.B9	0.0300	0.0036	0.1196
p2.H5	p3.C1	0.0800	0.0216	0.2696
p2.H5	p3.C8	0.0300	0.0036	0.1196
p2.H5	p6.G8	0.1016	0.0218	0.2143
p2.H5	p7.B1	0.0300	0.0036	0.1196
p2.H5	p5.F9	0.0300	0.0036	0.1196
p2.H5	p1.A9	0.0300	0.0036	0.1196
p2.H5	p3.F1	0.0262	0.0036	0.1372
p2.H5	p6.B2	0.0417	0.0036	0.0857
p2.H5	p24.H5	0.0351	0.0036	0.1023
p2.H5	p13.H12	0.0351	0.0036	0.1023
p2.H5	p24.B8	0.0221	0.0036	0.1615
p2.H5	p11.G8	0.0800	0.0216	0.2696
p2.H5	p22.G7	0.0680	0.0216	0.3170
p2.H5	p11.H6	0.0300	0.0036	0.1196
p2.H5	p26.B8	0.0300	0.0036	0.1196
p2.H5	p23.A3	0.0351	0.0036	0.1023
p2.H5	p4.D2	0.0800	0.0216	0.2696
p2.H5	p25.G10	0.0727	0.0215	0.2960
p2.H5	p26.G4	0.0221	0.0036	0.1615
p2.H5	p9.E5	0.0351	0.0036	0.1023
p21.F12	p11.H9	0.0633	0.0216	0.3416
p21.F12	p23.H1	0.0530	0.0072	0.1364
p21.F12	p26.A2	0.0530	0.0072	0.1364
p21.F12	p26.E9	0.0530	0.0072	0.1364
p21.F12	p26.F2	0.0530	0.0072	0.1364
p21.F12	p26.G7	0.0748	0.0216	0.2893
p21.F12	p2.B9	0.0530	0.0072	0.1364
p21.F12	p3.C1	0.0748	0.0216	0.2893
p21.F12	p3.C8	0.0530	0.0072	0.1364
p21.F12	p6.G8	0.0936	0.0218	0.2332
p21.F12	p7.B1	0.0530	0.0072	0.1364
p21.F12	p25.G7	0.2169	0.0036	0.0165
p21.F12	p24.E1	0.2169	0.0036	0.0165
p21.F12	p5.F9	0.0530	0.0072	0.1364
p21.F12	p1.A9	0.0530	0.0072	0.1364
p21.F12	p3.F1	0.0470	0.0072	0.1541
p21.F12	p6.B2	0.0702	0.0072	0.1026
p21.F12	p24.H5	0.0607	0.0072	0.1191
p21.F12	p13.H12	0.0607	0.0072	0.1191
p21.F12	p26.E6	0.2169	0.0036	0.0165
p21.F12	p4.A6	0.2169	0.0036	0.0165
p21.F12	p23.C3	0.2169	0.0036	0.0165
p21.F12	p24.B8	0.0402	0.0072	0.1791
p21.F12	p11.G8	0.0748	0.0216	0.2893
p21.F12	p22.G7	0.0642	0.0216	0.3371
p21.F12	p11.H6	0.0530	0.0072	0.1364
p21.F12	p26.B8	0.0530	0.0072	0.1364
p21.F12	p26.B10	0.2169	0.0036	0.0165
p21.F12	p4.G8	0.2169	0.0036	0.0165
p21.F12	p7.F10	0.2169	0.0036	0.0165
p21.F12	p23.A3	0.0607	0.0072	0.1191
p21.F12	p20.F12	0.2169	0.0036	0.0165
p21.F12	p4.D2	0.0748	0.0216	0.2893
p21.F12	p4.F9	0.2169	0.0036	0.0165
p21.F12	p4.E1	0.2169	0.0036	0.0165
p21.F12	p25.G10	0.0683	0.0216	0.3161
p21.F12	p26.G4	0.0402	0.0072	0.1791
p21.F12	p9.E5	0.0607	0.0072	0.1191
p21.F12	p2.H5	0.2169	0.0036	0.0165
p6.H6	p11.H9	0.0670	0.0215	0.3212
p6.H6	p12.G7	0.2169	0.0036	0.0165
p6.H6	p23.H1	0.0300	0.0036	0.1196
p6.H6	p26.A2	0.0300	0.0036	0.1196
p6.H6	p26.E9	0.0300	0.0036	0.1196
p6.H6	p26.F2	0.0300	0.0036	0.1196
p6.H6	p26.G7	0.0800	0.0216	0.2696
p6.H6	p2.B9	0.0300	0.0036	0.1196
p6.H6	p3.C1	0.0800	0.0216	0.2696
p6.H6	p3.C8	0.0300	0.0036	0.1196
p6.H6	p6.G8	0.1016	0.0218	0.2143
p6.H6	p7.B1	0.0300	0.0036	0.1196
p6.H6	p5.F9	0.0300	0.0036	0.1196
p6.H6	p1.A9	0.0300	0.0036	0.1196
p6.H6	p3.F1	0.0262	0.0036	0.1372
p6.H6	p6.B2	0.0417	0.0036	0.0857
p6.H6	p24.H5	0.0351	0.0036	0.1023
p6.H6	p13.H12	0.0351	0.0036	0.1023
p6.H6	p24.B8	0.0221	0.0036	0.1615
p6.H6	p11.G8	0.0800	0.0216	0.2696
p6.H6	p22.G7	0.0680	0.0216	0.3170
p6.H6	p11.H6	0.0300	0.0036	0.1196
p6.H6	p26.B8	0.0300	0.0036	0.1196
p6.H6	p23.A3	0.0351	0.0036	0.1023
p6.H6	p4.D2	0.0800	0.0216	0.2696
p6.H6	p25.G10	0.0727	0.0215	0.2960
p6.H6	p26.G4	0.0221	0.0036	0.1615
p6.H6	p9.E5	0.0351	0.0036	0.1023
p6.H6	p21.F12	0.2169	0.0036	0.0165
p4.C10	p11.H9	0.1221	0.0292	0.2388
p4.C10	p12.G7	0.0798	0.0109	0.1363
p4.C10	p26.G7	0.1517	0.0292	0.1927
p4.C10	p3.C1	0.1517	0.0292	0.1927
p4.C10	p6.G8	0.1590	0.0295	0.1852
p4.C10	p25.G7	0.0603	0.0072	0.1195
p4.C10	p24.E1	0.0603	0.0072	0.1195
p4.C10	p3.F1	0.2295	0.0036	0.0157
p4.C10	p6.B2	0.1112	0.0036	0.0324
p4.C10	p24.H5	0.2273	0.0036	0.0159
p4.C10	p13.H12	0.2273	0.0036	0.0159
p4.C10	p26.E6	0.0603	0.0072	0.1195
p4.C10	p4.A6	0.0603	0.0072	0.1195
p4.C10	p23.C3	0.0603	0.0072	0.1195
p4.C10	p24.B8	0.0540	0.0036	0.0665
p4.C10	p11.G8	0.1517	0.0292	0.1927
p4.C10	p22.G7	0.1240	0.0292	0.2356
p4.C10	p26.B10	0.0603	0.0072	0.1195
p4.C10	p4.G8	0.0603	0.0072	0.1195
p4.C10	p7.F10	0.0603	0.0072	0.1195
p4.C10	p23.A3	0.2273	0.0036	0.0159
p4.C10	p20.F12	0.0603	0.0072	0.1195
p4.C10	p4.D2	0.1517	0.0292	0.1927
p4.C10	p4.F9	0.0603	0.0072	0.1195
p4.C10	p4.E1	0.0603	0.0072	0.1195
p4.C10	p25.G10	0.1351	0.0292	0.2158
p4.C10	p26.G4	0.0540	0.0036	0.0665
p4.C10	p9.E5	0.2273	0.0036	0.0159
p4.C10	p2.H5	0.0603	0.0072	0.1195
p4.C10	p21.F12	0.0798	0.0109	0.1363
p4.C10	p6.H6	0.0603	0.0072	0.1195
p6.D1	p11.H9	0.0010	0.0001	0.0594
p6.D1	p12.G7	0.0683	0.0216	0.3161
p6.D1	p23.H1	0.1177	0.0255	0.2163
p6.D1	p26.A2	0.1177	0.0255	0.2163
p6.D1	p26.E9	0.1177	0.0255	0.2163
p6.D1	p26.F2	0.1177	0.0255	0.2163
p6.D1	p26.G7	0.0010	0.0000	0.0193
p6.D1	p2.B9	0.1177	0.0255	0.2163
p6.D1	p3.C1	0.0010	0.0000	0.0194
p6.D1	p3.C8	0.1177	0.0255	0.2163
p6.D1	p6.G8	0.0010	0.0001	0.0971
p6.D1	p7.B1	0.1177	0.0255	0.2163
p6.D1	p25.G7	0.0727	0.0215	0.2960
p6.D1	p24.E1	0.0727	0.0215	0.2960
p6.D1	p5.F9	0.1177	0.0255	0.2163
p6.D1	p1.A9	0.1177	0.0255	0.2163
p6.D1	p3.F1	0.1072	0.0255	0.2374
p6.D1	p6.B2	0.1144	0.0253	0.2215
p6.D1	p24.H5	0.1057	0.0254	0.2402
p6.D1	p13.H12	0.1057	0.0254	0.2402
p6.D1	p26.E6	0.0727	0.0215	0.2960
p6.D1	p4.A6	0.0727	0.0215	0.2960
p6.D1	p23.C3	0.0727	0.0215	0.2960
p6.D1	p24.B8	0.1431	0.0254	0.1775
p6.D1	p11.G8	0.0010	0.0000	0.0194
p6.D1	p22.G7	0.0010	0.0000	0.0193
p6.D1	p11.H6	0.1177	0.0255	0.2163
p6.D1	p26.B8	0.1177	0.0255	0.2163
p6.D1	p26.B10	0.0727	0.0215	0.2960
p6.D1	p4.G8	0.0727	0.0215	0.2960
p6.D1	p7.F10	0.0727	0.0215	0.2960
p6.D1	p23.A3	0.1057	0.0254	0.2402
p6.D1	p20.F12	0.0727	0.0215	0.2960
p6.D1	p4.D2	0.0010	0.0000	0.0193
p6.D1	p4.F9	0.0727	0.0215	0.2960
p6.D1	p4.E1	0.0727	0.0215	0.2960
p6.D1	p26.G4	0.1431	0.0254	0.1775
p6.D1	p9.E5	0.1057	0.0254	0.2402
p6.D1	p2.H5	0.0727	0.0215	0.2960
p6.D1	p21.F12	0.0683	0.0216	0.3161
p6.D1	p6.H6	0.0727	0.0215	0.2960
p6.D1	p4.C10	0.1351	0.0292	0.2158
p25.A2	p11.H9	0.1035	0.0253	0.2449
p25.A2	p12.G7	0.0702	0.0072	0.1026
p25.A2	p23.H1	0.0010	0.0000	0.0322
p25.A2	p26.A2	0.0010	0.0000	0.0321
p25.A2	p26.E9	0.0010	0.0000	0.0317
p25.A2	p26.F2	0.0010	0.0000	0.0322
p25.A2	p26.G7	0.1285	0.0254	0.1976
p25.A2	p2.B9	0.0010	0.0000	0.0322
p25.A2	p3.C1	0.1285	0.0254	0.1976
p25.A2	p3.C8	0.0010	0.0000	0.0322
p25.A2	p6.G8	0.1729	0.0257	0.1484
p25.A2	p7.B1	0.0010	0.0000	0.0319
p25.A2	p25.G7	0.0417	0.0036	0.0857
p25.A2	p24.E1	0.0417	0.0036	0.0857
p25.A2	p5.F9	0.0010	0.0000	0.0322
p25.A2	p1.A9	0.0010	0.0000	0.0318
p25.A2	p3.F1	0.0010	0.0000	0.0485
p25.A2	p24.H5	0.0010	0.0000	0.0480
p25.A2	p13.H12	0.0010	0.0000	0.0489
p25.A2	p26.E6	0.0417	0.0036	0.0857
p25.A2	p4.A6	0.0417	0.0036	0.0857
p25.A2	p23.C3	0.0417	0.0036	0.0857
p25.A2	p24.B8	0.0010	0.0001	0.0675
p25.A2	p11.G8	0.1285	0.0254	0.1976
p25.A2	p22.G7	0.1051	0.0254	0.2417
p25.A2	p11.H6	0.0010	0.0000	0.0322
p25.A2	p26.B8	0.0010	0.0000	0.0322
p25.A2	p26.B10	0.0417	0.0036	0.0857
p25.A2	p4.G8	0.0417	0.0036	0.0857
p25.A2	p7.F10	0.0417	0.0036	0.0857
p25.A2	p23.A3	0.0010	0.0000	0.0489
p25.A2	p20.F12	0.0417	0.0036	0.0857
p25.A2	p4.D2	0.1285	0.0254	0.1976
p25.A2	p4.F9	0.0417	0.0036	0.0857
p25.A2	p4.E1	0.0417	0.0036	0.0857
p25.A2	p25.G10	0.1144	0.0253	0.2215
p25.A2	p26.G4	0.0010	0.0001	0.0675
p25.A2	p9.E5	0.0010	0.0000	0.0489
p25.A2	p2.H5	0.0417	0.0036	0.0857
p25.A2	p21.F12	0.0702	0.0072	0.1026
p25.A2	p6.H6	0.0417	0.0036	0.0857
p25.A2	p4.C10	0.1112	0.0036	0.0324
p25.A2	p6.D1	0.1144	0.0253	0.2215
p7.E4	p11.H9	0.0929	0.0253	0.2723
p7.E4	p12.G7	0.0590	0.0072	0.1220
p7.E4	p23.H1	0.0010	0.0000	0.0481
p7.E4	p26.A2	0.0010	0.0000	0.0481
p7.E4	p26.E9	0.0010	0.0000	0.0492
p7.E4	p26.F2	0.0010	0.0000	0.0492
p7.E4	p26.G7	0.1135	0.0253	0.2231
p7.E4	p2.B9	0.0010	0.0000	0.0492
p7.E4	p3.C1	0.1135	0.0253	0.2231
p7.E4	p3.C8	0.0010	0.0000	0.0492
p7.E4	p6.G8	0.1494	0.0256	0.1712
p7.E4	p7.B1	0.0010	0.0000	0.0492
p7.E4	p25.G7	0.0341	0.0036	0.1048
p7.E4	p24.E1	0.0341	0.0036	0.1048
p7.E4	p5.F9	0.0010	0.0000	0.0492
p7.E4	p1.A9	0.0010	0.0000	0.0492
p7.E4	p3.F1	0.0010	0.0001	0.0658
p7.E4	p6.B2	0.0010	0.0000	0.0165
p7.E4	p24.H5	0.0010	0.0001	0.0664
p7.E4	p13.H12	0.0010	0.0001	0.0664
p7.E4	p26.E6	0.0341	0.0036	0.1048
p7.E4	p4.A6	0.0341	0.0036	0.1048
p7.E4	p23.C3	0.0341	0.0036	0.1048
p7.E4	p24.B8	0.0010	0.0001	0.0859
p7.E4	p11.G8	0.1135	0.0253	0.2231
p7.E4	p22.G7	0.0942	0.0253	0.2687
p7.E4	p11.H6	0.0010	0.0000	0.0492
p7.E4	p26.B8	0.0010	0.0000	0.0494
p7.E4	p26.B10	0.0341	0.0036	0.1048
p7.E4	p4.G8	0.0341	0.0036	0.1048
p7.E4	p7.F10	0.0341	0.0036	0.1048
p7.E4	p23.A3	0.0010	0.0001	0.0664
p7.E4	p20.F12	0.0341	0.0036	0.1048
p7.E4	p4.D2	0.1135	0.0253	0.2231
p7.E4	p4.F9	0.0341	0.0036	0.1048
p7.E4	p4.E1	0.0341	0.0036	0.1048
p7.E4	p25.G10	0.1018	0.0253	0.2481
p7.E4	p26.G4	0.0010	0.0001	0.0859
p7.E4	p9.E5	0.0010	0.0001	0.0651
p7.E4	p2.H5	0.0341	0.0036	0.1048
p7.E4	p21.F12	0.0590	0.0072	0.1220
p7.E4	p6.H6	0.0341	0.0036	0.1048
p7.E4	p4.C10	0.0728	0.0036	0.0494
p7.E4	p6.D1	0.1018	0.0253	0.2481
p7.E4	p25.A2	0.0010	0.0000	0.0162
p5.H11	p11.H9	0.0010	0.0001	0.0793
p5.H11	p12.G7	0.0748	0.0216	0.2893
p5.H11	p23.H1	0.1321	0.0255	0.1931
p5.H11	p26.A2	0.1321	0.0255	0.1931
p5.H11	p26.E9	0.1321	0.0255	0.1931
p5.H11	p26.F2	0.1321	0.0255	0.1931
p5.H11	p2.B9	0.1321	0.0255	0.1931
p5.H11	p3.C8	0.1321	0.0255	0.1931
p5.H11	p6.G8	0.0010	0.0001	0.1166
p5.H11	p7.B1	0.1321	0.0255	0.1931
p5.H11	p25.G7	0.0800	0.0216	0.2696
p5.H11	p24.E1	0.0800	0.0216	0.2696
p5.H11	p5.F9	0.1321	0.0255	0.1931
p5.H11	p1.A9	0.1321	0.0255	0.1931
p5.H11	p3.F1	0.1193	0.0255	0.2139
p5.H11	p6.B2	0.1285	0.0254	0.1976
p5.H11	p24.H5	0.1177	0.0255	0.2162
p5.H11	p13.H12	0.1177	0.0255	0.2162
p5.H11	p26.E6	0.0800	0.0216	0.2696
p5.H11	p4.A6	0.0800	0.0216	0.2696
p5.H11	p23.C3	0.0800	0.0216	0.2696
p5.H11	p24.B8	0.1645	0.0255	0.1548
p5.H11	p22.G7	0.0010	0.0000	0.0386
p5.H11	p11.H6	0.1321	0.0255	0.1931
p5.H11	p26.B8	0.1321	0.0255	0.1931
p5.H11	p26.B10	0.0800	0.0216	0.2696
p5.H11	p4.G8	0.0800	0.0216	0.2696
p5.H11	p7.F10	0.0800	0.0216	0.2696
p5.H11	p23.A3	0.1177	0.0255	0.2162
p5.H11	p20.F12	0.0800	0.0216	0.2696
p5.H11	p4.F9	0.0800	0.0216	0.2696
p5.H11	p4.E1	0.0800	0.0216	0.2696
p5.H11	p25.G10	0.0010	0.0000	0.0194
p5.H11	p26.G4	0.1645	0.0255	0.1548
p5.H11	p9.E5	0.1177	0.0255	0.2162
p5.H11	p2.H5	0.0800	0.0216	0.2696
p5.H11	p21.F12	0.0748	0.0216	0.2893
p5.H11	p6.H6	0.0800	0.0216	0.2696
p5.H11	p4.C10	0.1517	0.0292	0.1927
p5.H11	p6.D1	0.0010	0.0000	0.0193
p5.H11	p25.A2	0.1285	0.0254	0.1976
p5.H11	p7.E4	0.1135	0.0253	0.2231
p8.A7	p11.H9	0.0670	0.0215	0.3212
p8.A7	p12.G7	0.2169	0.0036	0.0165
p8.A7	p23.H1	0.0300	0.0036	0.1196
p8.A7	p26.A2	0.0300	0.0036	0.1196
p8.A7	p26.E9	0.0300	0.0036	0.1196
p8.A7	p26.F2	0.0300	0.0036	0.1196
p8.A7	p26.G7	0.0800	0.0216	0.2696
p8.A7	p2.B9	0.0300	0.0036	0.1196
p8.A7	p3.C1	0.0800	0.0216	0.2696
p8.A7	p3.C8	0.0300	0.0036	0.1196
p8.A7	p6.G8	0.1016	0.0218	0.2143
p8.A7	p7.B1	0.0300	0.0036	0.1196
p8.A7	p5.F9	0.0300	0.0036	0.1196
p8.A7	p1.A9	0.0300	0.0036	0.1196
p8.A7	p3.F1	0.0262	0.0036	0.1372
p8.A7	p6.B2	0.0417	0.0036	0.0857
p8.A7	p24.H5	0.0351	0.0036	0.1023
p8.A7	p13.H12	0.0351	0.0036	0.1023
p8.A7	p24.B8	0.0221	0.0036	0.1615
p8.A7	p11.G8	0.0800	0.0216	0.2696
p8.A7	p22.G7	0.0680	0.0216	0.3170
p8.A7	p11.H6	0.0300	0.0036	0.1196
p8.A7	p26.B8	0.0300	0.0036	0.1196
p8.A7	p23.A3	0.0351	0.0036	0.1023
p8.A7	p4.D2	0.0800	0.0216	0.2696
p8.A7	p25.G10	0.0727	0.0215	0.2960
p8.A7	p26.G4	0.0221	0.0036	0.1615
p8.A7	p9.E5	0.0351	0.0036	0.1023
p8.A7	p21.F12	0.2169	0.0036	0.0165
p8.A7	p4.C10	0.0603	0.0072	0.1195
p8.A7	p6.D1	0.0727	0.0215	0.2960
p8.A7	p25.A2	0.0417	0.0036	0.0857
p8.A7	p7.E4	0.0341	0.0036	0.1048
p8.A7	p5.H11	0.0800	0.0216	0.2696
p23.B2	p11.H9	0.0936	0.0253	0.2702
p23.B2	p12.G7	0.0842	0.0072	0.0854
p23.B2	p23.H1	0.0010	0.0000	0.0489
p23.B2	p26.A2	0.0010	0.0000	0.0489
p23.B2	p26.E9	0.0010	0.0000	0.0489
p23.B2	p26.F2	0.0010	0.0000	0.0489
p23.B2	p26.G7	0.1145	0.0253	0.2214
p23.B2	p2.B9	0.0010	0.0000	0.0481
p23.B2	p3.C1	0.1145	0.0253	0.2214
p23.B2	p3.C8	0.0010	0.0000	0.0489
p23.B2	p6.G8	0.1504	0.0256	0.1702
p23.B2	p7.B1	0.0010	0.0000	0.0489
p23.B2	p25.G7	0.0522	0.0036	0.0685
p23.B2	p24.E1	0.0522	0.0036	0.0685
p23.B2	p5.F9	0.0010	0.0000	0.0489
p23.B2	p1.A9	0.0010	0.0000	0.0480
p23.B2	p3.F1	0.0010	0.0001	0.0654
p23.B2	p6.B2	0.0010	0.0000	0.0162
p23.B2	p24.H5	0.0010	0.0000	0.0326
p23.B2	p13.H12	0.0010	0.0000	0.0324
p23.B2	p26.E6	0.0522	0.0036	0.0685
p23.B2	p4.A6	0.0522	0.0036	0.0685
p23.B2	p23.C3	0.0522	0.0036	0.0685
p23.B2	p24.B8	0.0010	0.0001	0.0854
p23.B2	p11.G8	0.1145	0.0253	0.2214
p23.B2	p22.G7	0.0950	0.0253	0.2667
p23.B2	p11.H6	0.0010	0.0000	0.0489
p23.B2	p26.B8	0.0010	0.0000	0.0489
p23.B2	p26.B10	0.0522	0.0036	0.0685
p23.B2	p4.G8	0.0522	0.0036	0.0685
p23.B2	p7.F10	0.0522	0.0036	0.0685
p23.B2	p23.A3	0.0010	0.0000	0.0324
p23.B2	p20.F12	0.0522	0.0036	0.0685
p23.B2	p4.D2	0.1145	0.0253	0.2214
p23.B2	p4.F9	0.0522	0.0036	0.0685
p23.B2	p4.E1	0.0522	0.0036	0.0685
p23.B2	p25.G10	0.1027	0.0253	0.2463
p23.B2	p26.G4	0.0010	0.0001	0.0854
p23.B2	p9.E5	0.0010	0.0000	0.0324
p23.B2	p2.H5	0.0522	0.0036	0.0685
p23.B2	p21.F12	0.0842	0.0072	0.0854
p23.B2	p6.H6	0.0522	0.0036	0.0685
p23.B2	p4.C10	0.0732	0.0036	0.0491
p23.B2	p6.D1	0.1027	0.0253	0.2463
p23.B2	p25.A2	0.0010	0.0000	0.0162
p23.B2	p7.E4	0.0010	0.0000	0.0333
p23.B2	p5.H11	0.1145	0.0253	0.2214
p23.B2	p8.A7	0.0522	0.0036	0.0685
p8.H7	p11.H9	0.0010	0.0002	0.1971
p8.H7	p12.G7	0.0976	0.0220	0.2251
p8.H7	p23.H1	0.1444	0.0259	0.1792
p8.H7	p26.A2	0.1444	0.0259	0.1792
p8.H7	p26.E9	0.1444	0.0259	0.1792
p8.H7	p26.F2	0.1444	0.0259	0.1792
p8.H7	p26.G7	0.0010	0.0002	0.1537
p8.H7	p2.B9	0.1444	0.0259	0.1792
p8.H7	p3.C1	0.0010	0.0002	0.1537
p8.H7	p3.C8	0.1444	0.0259	0.1792
p8.H7	p6.G8	0.0010	0.0001	0.1094
p8.H7	p7.B1	0.1444	0.0259	0.1792
p8.H7	p25.G7	0.1060	0.0219	0.2066
p8.H7	p24.E1	0.1060	0.0219	0.2066
p8.H7	p5.F9	0.1444	0.0259	0.1792
p8.H7	p1.A9	0.1444	0.0259	0.1792
p8.H7	p3.F1	0.1305	0.0259	0.1984
p8.H7	p6.B2	0.1806	0.0259	0.1432
p8.H7	p24.H5	0.1287	0.0258	0.2006
p8.H7	p13.H12	0.1287	0.0258	0.2006
p8.H7	p26.E6	0.1060	0.0219	0.2066
p8.H7	p4.A6	0.1060	0.0219	0.2066
p8.H7	p23.C3	0.1060	0.0219	0.2066
p8.H7	p24.B8	0.1392	0.0258	0.1850
p8.H7	p11.G8	0.0010	0.0002	0.1537
p8.H7	p22.G7	0.0010	0.0002	0.1535
p8.H7	p11.H6	0.1444	0.0259	0.1792
p8.H7	p26.B8	0.1444	0.0259	0.1792
p8.H7	p26.B10	0.1060	0.0219	0.2066
p8.H7	p4.G8	0.1060	0.0219	0.2066
p8.H7	p7.F10	0.1060	0.0219	0.2066
p8.H7	p23.A3	0.1287	0.0258	0.2006
p8.H7	p20.F12	0.1060	0.0219	0.2066
p8.H7	p4.D2	0.0010	0.0002	0.1537
