Gene_1	Gene_2	dnds	dN	dS
p4.E1	p3.F1	0.1176	0.0028	0.0239
p4.E1	p6.B2	0.1402	0.1529	1.0905
p4.E1	p24.H5	0.1402	0.1529	1.0905
p4.E1	p13.H12	0.1179	0.0028	0.0239
p4.E1	p23.C3	0.1779	0.0028	0.0158
p4.E1	p24.B8	0.3577	0.0057	0.0158
p4.E1	p11.G8	0.0010	0.0000	0.0158
p4.E1	p22.G7	0.1779	0.0028	0.0158
p4.E1	p11.H6	0.1402	0.1529	1.0905
p4.E1	p26.B8	0.1450	0.1529	1.0547
p4.E1	p4.G8	0.1528	0.1526	0.9990
p4.E1	p7.F10	0.1528	0.1526	0.9990
p4.E1	p23.A3	0.1705	0.1355	0.7947
p4.E1	p20.F12	0.1528	0.1526	0.9990
p4.E1	p4.D2	0.0010	0.0000	0.0158
p4.E1	p4.F9	0.1528	0.1526	0.9990
p25.G10	p11.H9	0.1807	0.1356	0.7500
p25.G10	p23.H1	0.1743	0.0085	0.0487
p25.G10	p26.A2	0.2322	0.0113	0.0488
p25.G10	p26.E9	0.1130	0.0085	0.0748
p25.G10	p26.F2	0.2322	0.0113	0.0488
p25.G10	p2.B9	0.1743	0.0085	0.0487
p25.G10	p3.C8	0.1743	0.0085	0.0487
p25.G10	p6.G8	0.1846	0.1392	0.7540
p25.G10	p7.B1	0.1391	0.1529	1.0996
p25.G10	p25.G7	0.0010	0.0000	0.0158
p25.G10	p24.E1	0.0010	0.0000	0.0238
p25.G10	p5.F9	0.1743	0.0085	0.0487
p25.G10	p1.A9	0.1392	0.0056	0.0405
p25.G10	p6.B2	0.1391	0.1529	1.0996
p25.G10	p24.H5	0.1391	0.1529	1.0996
p25.G10	p26.E6	0.0010	0.0000	0.0158
p25.G10	p4.A6	0.0010	0.0000	0.0238
p25.G10	p11.H6	0.1391	0.1529	1.0996
p25.G10	p26.B8	0.1439	0.1529	1.0623
p25.G10	p26.B10	0.0010	0.0000	0.0158
p25.G10	p4.G8	0.1519	0.1527	1.0052
p25.G10	p7.F10	0.1519	0.1527	1.0052
p25.G10	p23.A3	0.1807	0.1356	0.7500
p25.G10	p20.F12	0.1519	0.1527	1.0052
p25.G10	p4.F9	0.1519	0.1527	1.0052
p25.G10	p4.E1	0.0010	0.0000	0.0153
p26.G4	p11.H9	0.1246	0.1931	1.5500
p26.G4	p12.G7	0.1365	0.1561	1.1442
p26.G4	p23.H1	0.1462	0.1527	1.0445
p26.G4	p26.A2	0.1455	0.1548	1.0638
p26.G4	p26.E9	0.1332	0.1519	1.1407
p26.G4	p26.F2	0.1455	0.1548	1.0638
p26.G4	p26.G7	0.1431	0.1564	1.0925
p26.G4	p2.B9	0.1462	0.1527	1.0445
p26.G4	p3.C1	0.1431	0.1564	1.0925
p26.G4	p3.C8	0.1462	0.1527	1.0445
p26.G4	p6.G8	0.1312	0.1971	1.5022
p26.G4	p7.B1	0.0010	0.0000	0.0407
p26.G4	p25.G7	0.1394	0.1525	1.0940
p26.G4	p24.E1	0.1347	0.1526	1.1328
p26.G4	p5.F9	0.1462	0.1527	1.0445
p26.G4	p1.A9	0.1370	0.1489	1.0871
p26.G4	p3.F1	0.1365	0.1561	1.1442
p26.G4	p6.B2	0.0010	0.0000	0.0407
p26.G4	p24.H5	0.0010	0.0000	0.0407
p26.G4	p13.H12	0.1372	0.1563	1.1392
p26.G4	p26.E6	0.1394	0.1525	1.0940
p26.G4	p4.A6	0.1347	0.1526	1.1328
p26.G4	p23.C3	0.1431	0.1564	1.0925
p26.G4	p24.B8	0.1475	0.1601	1.0857
p26.G4	p11.G8	0.1382	0.1525	1.1040
p26.G4	p22.G7	0.1431	0.1564	1.0925
p26.G4	p11.H6	0.0010	0.0000	0.0407
p26.G4	p26.B8	0.0010	0.0000	0.0491
p26.G4	p26.B10	0.1394	0.1525	1.0940
p26.G4	p4.G8	0.0010	0.0001	0.0577
p26.G4	p7.F10	0.0010	0.0001	0.0577
p26.G4	p23.A3	0.1246	0.1931	1.5500
p26.G4	p20.F12	0.0010	0.0001	0.0577
p26.G4	p4.D2	0.1382	0.1525	1.1040
p26.G4	p4.F9	0.0010	0.0001	0.0577
p26.G4	p4.E1	0.1394	0.1525	1.0940
p26.G4	p25.G10	0.1382	0.1525	1.1040
p9.E5	p11.H9	0.1705	0.1321	0.7748
p9.E5	p12.G7	0.0010	0.0000	0.0158
p9.E5	p23.H1	0.0992	0.0056	0.0569
p9.E5	p26.A2	0.1487	0.0085	0.0570
p9.E5	p26.E9	0.1357	0.0113	0.0834
p9.E5	p26.F2	0.1487	0.0085	0.0570
p9.E5	p2.B9	0.0992	0.0056	0.0569
p9.E5	p3.C8	0.0992	0.0056	0.0569
p9.E5	p6.G8	0.1742	0.1357	0.7792
p9.E5	p7.B1	0.1381	0.1567	1.1344
p9.E5	p25.G7	0.1179	0.0028	0.0239
p9.E5	p24.E1	0.0883	0.0028	0.0319
p9.E5	p5.F9	0.0992	0.0056	0.0569
p9.E5	p1.A9	0.1742	0.0085	0.0487
p9.E5	p3.F1	0.0010	0.0000	0.0153
p9.E5	p6.B2	0.1381	0.1567	1.1344
p9.E5	p24.H5	0.1381	0.1567	1.1344
p9.E5	p26.E6	0.1179	0.0028	0.0239
p9.E5	p4.A6	0.0883	0.0028	0.0319
p9.E5	p11.H6	0.1381	0.1567	1.1344
p9.E5	p26.B8	0.1432	0.1567	1.0947
p9.E5	p26.B10	0.1179	0.0028	0.0239
p9.E5	p4.G8	0.1512	0.1565	1.0351
p9.E5	p7.F10	0.1512	0.1565	1.0351
p9.E5	p23.A3	0.1705	0.1321	0.7748
p9.E5	p20.F12	0.1512	0.1565	1.0351
p9.E5	p4.F9	0.1512	0.1565	1.0351
p9.E5	p4.E1	0.1179	0.0028	0.0239
p9.E5	p26.G4	0.1372	0.1563	1.1392
p2.H5	p11.H9	0.1110	0.1892	1.7040
p2.H5	p12.G7	0.1365	0.1526	1.1175
p2.H5	p23.H1	0.1452	0.1491	1.0268
p2.H5	p26.A2	0.1521	0.1525	1.0026
p2.H5	p26.E9	0.1425	0.1485	1.0422
p2.H5	p26.F2	0.1521	0.1525	1.0026
p2.H5	p26.G7	0.1428	0.1528	1.0703
p2.H5	p2.B9	0.1452	0.1491	1.0268
p2.H5	p3.C1	0.1428	0.1528	1.0703
p2.H5	p3.C8	0.1452	0.1491	1.0268
p2.H5	p6.G8	0.1172	0.1931	1.6482
p2.H5	p7.B1	0.0253	0.0028	0.1107
p2.H5	p25.G7	0.1389	0.1489	1.0720
p2.H5	p24.E1	0.1345	0.1490	1.1080
p2.H5	p5.F9	0.1452	0.1491	1.0268
p2.H5	p1.A9	0.1363	0.1454	1.0663
p2.H5	p3.F1	0.1365	0.1526	1.1175
p2.H5	p6.B2	0.0253	0.0028	0.1107
p2.H5	p24.H5	0.0253	0.0028	0.1107
p2.H5	p13.H12	0.1371	0.1528	1.1139
p2.H5	p26.E6	0.1389	0.1489	1.0720
p2.H5	p4.A6	0.1345	0.1490	1.1080
p2.H5	p23.C3	0.1428	0.1528	1.0703
p2.H5	p24.B8	0.1471	0.1565	1.0640
p2.H5	p11.G8	0.1379	0.1490	1.0806
p2.H5	p22.G7	0.1428	0.1528	1.0703
p2.H5	p11.H6	0.0253	0.0028	0.1107
p2.H5	p26.B8	0.0275	0.0028	0.1019
p2.H5	p26.B10	0.1389	0.1489	1.0720
p2.H5	p4.G8	0.1152	0.0028	0.0243
p2.H5	p7.F10	0.1152	0.0028	0.0243
p2.H5	p23.A3	0.1110	0.1892	1.7040
p2.H5	p20.F12	0.1152	0.0028	0.0243
p2.H5	p4.D2	0.1379	0.1490	1.0806
p2.H5	p4.F9	0.1152	0.0028	0.0243
p2.H5	p4.E1	0.1389	0.1489	1.0720
p2.H5	p25.G10	0.1379	0.1490	1.0806
p2.H5	p26.G4	0.0331	0.0028	0.0843
p2.H5	p9.E5	0.1371	0.1528	1.1139
p21.F12	p11.H9	0.1433	0.1329	0.9271
p21.F12	p12.G7	0.2265	0.0289	0.1276
p21.F12	p23.H1	0.3184	0.0318	0.1000
p21.F12	p26.A2	0.3470	0.0348	0.1002
p21.F12	p26.E9	0.2896	0.0317	0.1096
p21.F12	p26.F2	0.3470	0.0348	0.1002
p21.F12	p26.G7	0.2448	0.0289	0.1181
p21.F12	p2.B9	0.3184	0.0318	0.1000
p21.F12	p3.C1	0.2448	0.0289	0.1181
p21.F12	p3.C8	0.3184	0.0318	0.1000
p21.F12	p6.G8	0.1513	0.1366	0.9024
p21.F12	p7.B1	0.1553	0.1540	0.9911
p21.F12	p25.G7	0.2181	0.0259	0.1189
p21.F12	p24.E1	0.2030	0.0260	0.1279
p21.F12	p5.F9	0.3184	0.0318	0.1000
p21.F12	p1.A9	0.2649	0.0289	0.1089
p21.F12	p3.F1	0.2265	0.0289	0.1276
p21.F12	p6.B2	0.1553	0.1540	0.9911
p21.F12	p24.H5	0.1553	0.1540	0.9911
p21.F12	p13.H12	0.2267	0.0289	0.1275
p21.F12	p26.E6	0.2181	0.0259	0.1189
p21.F12	p4.A6	0.2030	0.0260	0.1279
p21.F12	p23.C3	0.2448	0.0289	0.1181
p21.F12	p24.B8	0.2707	0.0319	0.1179
p21.F12	p11.G8	0.2186	0.0259	0.1186
p21.F12	p22.G7	0.2448	0.0289	0.1181
p21.F12	p11.H6	0.1553	0.1540	0.9911
p21.F12	p26.B8	0.1609	0.1540	0.9570
p21.F12	p26.B10	0.2181	0.0259	0.1189
p21.F12	p4.G8	0.1586	0.1535	0.9682
p21.F12	p7.F10	0.1586	0.1535	0.9682
p21.F12	p23.A3	0.1433	0.1329	0.9271
p21.F12	p20.F12	0.1586	0.1535	0.9682
p21.F12	p4.D2	0.2186	0.0259	0.1186
p21.F12	p4.F9	0.1586	0.1535	0.9682
p21.F12	p4.E1	0.2181	0.0259	0.1189
p21.F12	p25.G10	0.2186	0.0259	0.1186
p21.F12	p26.G4	0.1459	0.1535	1.0518
p21.F12	p9.E5	0.2267	0.0289	0.1275
p21.F12	p2.H5	0.1447	0.1499	1.0355
p6.H6	p11.H9	0.1110	0.1892	1.7040
p6.H6	p12.G7	0.1365	0.1526	1.1175
p6.H6	p23.H1	0.1452	0.1491	1.0268
p6.H6	p26.A2	0.1521	0.1525	1.0026
p6.H6	p26.E9	0.1425	0.1485	1.0422
p6.H6	p26.F2	0.1521	0.1525	1.0026
p6.H6	p26.G7	0.1428	0.1528	1.0703
p6.H6	p2.B9	0.1452	0.1491	1.0268
p6.H6	p3.C1	0.1428	0.1528	1.0703
p6.H6	p3.C8	0.1452	0.1491	1.0268
p6.H6	p6.G8	0.1172	0.1931	1.6482
p6.H6	p7.B1	0.0253	0.0028	0.1107
p6.H6	p25.G7	0.1389	0.1489	1.0720
p6.H6	p24.E1	0.1345	0.1490	1.1080
p6.H6	p5.F9	0.1452	0.1491	1.0268
p6.H6	p1.A9	0.1363	0.1454	1.0663
p6.H6	p3.F1	0.1365	0.1526	1.1175
p6.H6	p6.B2	0.0253	0.0028	0.1107
p6.H6	p24.H5	0.0253	0.0028	0.1107
p6.H6	p13.H12	0.1371	0.1528	1.1139
p6.H6	p26.E6	0.1389	0.1489	1.0720
p6.H6	p4.A6	0.1345	0.1490	1.1080
p6.H6	p23.C3	0.1428	0.1528	1.0703
p6.H6	p24.B8	0.1471	0.1565	1.0640
p6.H6	p11.G8	0.1379	0.1490	1.0806
p6.H6	p22.G7	0.1428	0.1528	1.0703
p6.H6	p11.H6	0.0253	0.0028	0.1107
p6.H6	p26.B8	0.0275	0.0028	0.1019
p6.H6	p26.B10	0.1389	0.1489	1.0720
p6.H6	p4.G8	0.1152	0.0028	0.0243
p6.H6	p7.F10	0.1152	0.0028	0.0243
p6.H6	p23.A3	0.1110	0.1892	1.7040
p6.H6	p20.F12	0.1152	0.0028	0.0243
p6.H6	p4.D2	0.1379	0.1490	1.0806
p6.H6	p4.F9	0.1152	0.0028	0.0243
p6.H6	p4.E1	0.1389	0.1489	1.0720
p6.H6	p25.G10	0.1379	0.1490	1.0806
p6.H6	p26.G4	0.0331	0.0028	0.0843
p6.H6	p9.E5	0.1371	0.1528	1.1139
p6.H6	p21.F12	0.1447	0.1499	1.0355
p4.C10	p11.H9	0.1559	0.1322	0.8480
p4.C10	p12.G7	0.0990	0.0056	0.0570
p4.C10	p26.E9	0.1386	0.0056	0.0406
p4.C10	p26.G7	0.1165	0.0056	0.0485
p4.C10	p3.C1	0.1165	0.0056	0.0485
p4.C10	p6.G8	0.1644	0.1358	0.8265
p4.C10	p7.B1	0.1464	0.1530	1.0452
p4.C10	p25.G7	0.1739	0.0085	0.0488
p4.C10	p24.E1	0.1487	0.0085	0.0571
p4.C10	p3.F1	0.0990	0.0056	0.0570
p4.C10	p6.B2	0.1464	0.1530	1.0452
p4.C10	p24.H5	0.1464	0.1530	1.0452
p4.C10	p13.H12	0.0992	0.0056	0.0569
p4.C10	p26.E6	0.1739	0.0085	0.0488
p4.C10	p4.A6	0.1487	0.0085	0.0571
p4.C10	p23.C3	0.1165	0.0056	0.0485
p4.C10	p24.B8	0.1756	0.0085	0.0484
p4.C10	p11.G8	0.1743	0.0085	0.0487
p4.C10	p22.G7	0.1165	0.0056	0.0485
p4.C10	p11.H6	0.1464	0.1530	1.0452
p4.C10	p26.B8	0.1514	0.1530	1.0108
p4.C10	p26.B10	0.1739	0.0085	0.0488
p4.C10	p4.G8	0.1593	0.1528	0.9588
p4.C10	p7.F10	0.1593	0.1528	0.9588
p4.C10	p23.A3	0.1559	0.1322	0.8480
p4.C10	p20.F12	0.1593	0.1528	0.9588
p4.C10	p4.D2	0.1743	0.0085	0.0487
p4.C10	p4.F9	0.1593	0.1528	0.9588
p4.C10	p4.E1	0.1739	0.0085	0.0488
p4.C10	p25.G10	0.1743	0.0085	0.0487
p4.C10	p26.G4	0.1462	0.1527	1.0445
p4.C10	p9.E5	0.0992	0.0056	0.0569
p4.C10	p2.H5	0.1452	0.1491	1.0268
p4.C10	p21.F12	0.3184	0.0318	0.1000
p4.C10	p6.H6	0.1452	0.1491	1.0268
p6.D1	p11.H9	0.1771	0.1322	0.7465
p6.D1	p23.H1	0.1165	0.0056	0.0485
p6.D1	p26.A2	0.1746	0.0085	0.0486
p6.D1	p26.E9	0.1518	0.0113	0.0746
p6.D1	p26.F2	0.1746	0.0085	0.0486
p6.D1	p2.B9	0.1165	0.0056	0.0485
p6.D1	p3.C8	0.1165	0.0056	0.0485
p6.D1	p6.G8	0.1810	0.1358	0.7504
p6.D1	p7.B1	0.1440	0.1568	1.0889
p6.D1	p25.G7	0.1779	0.0028	0.0158
p6.D1	p24.E1	0.1184	0.0028	0.0238
p6.D1	p5.F9	0.1165	0.0056	0.0485
p6.D1	p1.A9	0.2104	0.0085	0.0403
p6.D1	p6.B2	0.1440	0.1568	1.0889
p6.D1	p24.H5	0.1440	0.1568	1.0889
p6.D1	p26.E6	0.1779	0.0028	0.0158
p6.D1	p4.A6	0.1184	0.0028	0.0238
p6.D1	p11.H6	0.1440	0.1568	1.0889
p6.D1	p26.B8	0.1490	0.1568	1.0523
p6.D1	p26.B10	0.1779	0.0028	0.0158
p6.D1	p4.G8	0.1571	0.1565	0.9963
p6.D1	p7.F10	0.1571	0.1565	0.9963
p6.D1	p23.A3	0.1771	0.1322	0.7465
p6.D1	p20.F12	0.1571	0.1565	0.9963
p6.D1	p4.F9	0.1571	0.1565	0.9963
p6.D1	p4.E1	0.1779	0.0028	0.0158
p6.D1	p26.G4	0.1431	0.1564	1.0925
p6.D1	p2.H5	0.1428	0.1528	1.0703
p6.D1	p21.F12	0.2448	0.0289	0.1181
p6.D1	p6.H6	0.1428	0.1528	1.0703
p6.D1	p4.C10	0.1165	0.0056	0.0485
p25.A2	p11.H9	0.1676	0.1391	0.8297
p25.A2	p12.G7	0.1356	0.0113	0.0835
p25.A2	p23.H1	0.0985	0.0056	0.0572
p25.A2	p26.A2	0.1724	0.0085	0.0491
p25.A2	p26.E9	0.0010	0.0000	0.0158
p25.A2	p26.F2	0.1724	0.0085	0.0491
p25.A2	p26.G7	0.1520	0.0113	0.0745
p25.A2	p2.B9	0.0985	0.0056	0.0572
p25.A2	p3.C1	0.1520	0.0113	0.0745
p25.A2	p3.C8	0.0985	0.0056	0.0572
p25.A2	p6.G8	0.1765	0.1427	0.8085
p25.A2	p7.B1	0.1394	0.1524	1.0935
p25.A2	p25.G7	0.1130	0.0085	0.0750
p25.A2	p24.E1	0.1014	0.0085	0.0837
p25.A2	p5.F9	0.0985	0.0056	0.0572
p25.A2	p1.A9	0.0427	0.0028	0.0658
p25.A2	p3.F1	0.1356	0.0113	0.0835
p25.A2	p6.B2	0.1394	0.1524	1.0935
p25.A2	p24.H5	0.1394	0.1524	1.0935
p25.A2	p13.H12	0.1359	0.0113	0.0834
p25.A2	p26.E6	0.1130	0.0085	0.0750
p25.A2	p4.A6	0.1014	0.0085	0.0837
p25.A2	p23.C3	0.1520	0.0113	0.0745
p25.A2	p24.B8	0.1909	0.0142	0.0744
p25.A2	p11.G8	0.1132	0.0085	0.0748
p25.A2	p22.G7	0.1520	0.0113	0.0745
p25.A2	p11.H6	0.1394	0.1524	1.0935
p25.A2	p26.B8	0.1442	0.1524	1.0567
p25.A2	p26.B10	0.1130	0.0085	0.0750
p25.A2	p4.G8	0.1519	0.1522	1.0017
p25.A2	p7.F10	0.1519	0.1522	1.0017
p25.A2	p23.A3	0.1676	0.1391	0.8297
p25.A2	p20.F12	0.1519	0.1522	1.0017
p25.A2	p4.D2	0.1132	0.0085	0.0748
p25.A2	p4.F9	0.1519	0.1522	1.0017
p25.A2	p4.E1	0.1130	0.0085	0.0750
p25.A2	p25.G10	0.1132	0.0085	0.0748
p25.A2	p26.G4	0.1389	0.1521	1.0946
p25.A2	p9.E5	0.1359	0.0113	0.0834
p25.A2	p2.H5	0.1481	0.1487	1.0039
p25.A2	p21.F12	0.2493	0.0318	0.1275
p25.A2	p6.H6	0.1481	0.1487	1.0039
p25.A2	p4.C10	0.0985	0.0056	0.0572
p25.A2	p6.D1	0.1520	0.0113	0.0745
p7.E4	p11.H9	0.1700	0.1320	0.7763
p7.E4	p23.H1	0.0990	0.0056	0.0570
p7.E4	p26.A2	0.1484	0.0085	0.0571
p7.E4	p26.E9	0.1354	0.0113	0.0835
p7.E4	p26.F2	0.1484	0.0085	0.0571
p7.E4	p2.B9	0.0990	0.0056	0.0570
p7.E4	p3.C8	0.0990	0.0056	0.0570
p7.E4	p6.G8	0.1737	0.1356	0.7806
p7.E4	p7.B1	0.1377	0.1566	1.1373
p7.E4	p25.G7	0.1176	0.0028	0.0239
p7.E4	p24.E1	0.0881	0.0028	0.0320
p7.E4	p5.F9	0.0990	0.0056	0.0570
p7.E4	p1.A9	0.1738	0.0085	0.0487
p7.E4	p6.B2	0.1377	0.1566	1.1373
p7.E4	p24.H5	0.1377	0.1566	1.1373
p7.E4	p13.H12	0.0010	0.0000	0.0153
p7.E4	p26.E6	0.1176	0.0028	0.0239
p7.E4	p4.A6	0.0881	0.0028	0.0320
p7.E4	p11.H6	0.1377	0.1566	1.1373
p7.E4	p26.B8	0.1426	0.1566	1.0977
p7.E4	p26.B10	0.1176	0.0028	0.0239
p7.E4	p4.G8	0.1506	0.1563	1.0380
p7.E4	p7.F10	0.1506	0.1563	1.0380
p7.E4	p23.A3	0.1700	0.1320	0.7763
p7.E4	p20.F12	0.1506	0.1563	1.0380
p7.E4	p4.F9	0.1506	0.1563	1.0380
p7.E4	p4.E1	0.1176	0.0028	0.0239
p7.E4	p26.G4	0.1365	0.1561	1.1442
p7.E4	p9.E5	0.0010	0.0000	0.0158
p7.E4	p2.H5	0.1365	0.1526	1.1175
p7.E4	p21.F12	0.2265	0.0289	0.1276
p7.E4	p6.H6	0.1365	0.1526	1.1175
p7.E4	p4.C10	0.0990	0.0056	0.0570
p7.E4	p25.A2	0.1356	0.0113	0.0835
p5.H11	p11.H9	0.2351	0.0264	0.1124
p5.H11	p12.G7	0.1845	0.1246	0.6752
p5.H11	p23.H1	0.1690	0.1248	0.7386
p5.H11	p26.A2	0.1772	0.1281	0.7230
p5.H11	p26.E9	0.1690	0.1312	0.7764
p5.H11	p26.F2	0.1772	0.1281	0.7230
p5.H11	p26.G7	0.1917	0.1248	0.6511
p5.H11	p2.B9	0.1690	0.1248	0.7386
p5.H11	p3.C1	0.1917	0.1248	0.6511
p5.H11	p3.C8	0.1690	0.1248	0.7386
p5.H11	p6.G8	0.2618	0.0294	0.1124
p5.H11	p7.B1	0.1146	0.1825	1.5927
p5.H11	p25.G7	0.1845	0.1281	0.6943
p5.H11	p24.E1	0.1841	0.1279	0.6951
p5.H11	p5.F9	0.1690	0.1248	0.7386
p5.H11	p1.A9	0.1785	0.1282	0.7182
p5.H11	p3.F1	0.1845	0.1246	0.6752
p5.H11	p6.B2	0.1146	0.1825	1.5927
p5.H11	p24.H5	0.1146	0.1825	1.5927
p5.H11	p13.H12	0.1849	0.1247	0.6742
p5.H11	p26.E6	0.1845	0.1281	0.6943
p5.H11	p4.A6	0.1841	0.1279	0.6951
p5.H11	p23.C3	0.1917	0.1248	0.6511
p5.H11	p24.B8	0.1979	0.1284	0.6491
p5.H11	p11.G8	0.1958	0.1281	0.6541
p5.H11	p22.G7	0.1917	0.1248	0.6511
p5.H11	p11.H6	0.1146	0.1825	1.5927
p5.H11	p26.B8	0.1206	0.1824	1.5130
p5.H11	p26.B10	0.1845	0.1281	0.6943
p5.H11	p4.G8	0.1024	0.1818	1.7759
p5.H11	p7.F10	0.1024	0.1818	1.7759
p5.H11	p23.A3	0.2351	0.0264	0.1124
p5.H11	p20.F12	0.1024	0.1818	1.7759
p5.H11	p4.D2	0.1958	0.1281	0.6541
p5.H11	p4.F9	0.1024	0.1818	1.7759
p5.H11	p4.E1	0.1845	0.1281	0.6943
p5.H11	p25.G10	0.1958	0.1281	0.6541
p5.H11	p26.G4	0.1110	0.1820	1.6395
p5.H11	p9.E5	0.1849	0.1247	0.6742
p5.H11	p2.H5	0.0995	0.1782	1.7914
p5.H11	p21.F12	0.1416	0.1289	0.9105
p5.H11	p6.H6	0.0995	0.1782	1.7914
p5.H11	p4.C10	0.1690	0.1248	0.7386
p5.H11	p6.D1	0.1917	0.1248	0.6511
p5.H11	p25.A2	0.1704	0.1314	0.7710
p5.H11	p7.E4	0.1845	0.1246	0.6752
p8.A7	p11.H9	0.1351	0.2021	1.4962
p8.A7	p12.G7	0.1678	0.1673	0.9973
p8.A7	p23.H1	0.1790	0.1638	0.9152
p8.A7	p26.A2	0.1789	0.1661	0.9288
p8.A7	p26.E9	0.1644	0.1630	0.9915
p8.A7	p26.F2	0.1789	0.1661	0.9288
p8.A7	p26.G7	0.1749	0.1676	0.9579
p8.A7	p2.B9	0.1790	0.1638	0.9152
p8.A7	p3.C1	0.1749	0.1676	0.9579
p8.A7	p3.C8	0.1790	0.1638	0.9152
p8.A7	p6.G8	0.1420	0.2061	1.4515
p8.A7	p7.B1	0.1463	0.0084	0.0577
p8.A7	p25.G7	0.1700	0.1636	0.9621
p8.A7	p24.E1	0.1648	0.1637	0.9929
p8.A7	p5.F9	0.1790	0.1638	0.9152
p8.A7	p1.A9	0.1687	0.1600	0.9484
p8.A7	p3.F1	0.1678	0.1673	0.9973
p8.A7	p6.B2	0.1463	0.0084	0.0577
p8.A7	p24.H5	0.1463	0.0084	0.0577
p8.A7	p13.H12	0.1684	0.1675	0.9945
p8.A7	p26.E6	0.1700	0.1636	0.9621
p8.A7	p4.A6	0.1648	0.1637	0.9929
p8.A7	p23.C3	0.1749	0.1676	0.9579
p8.A7	p24.B8	0.1799	0.1713	0.9527
p8.A7	p11.G8	0.1693	0.1636	0.9667
p8.A7	p22.G7	0.1749	0.1676	0.9579
p8.A7	p11.H6	0.1463	0.0084	0.0577
p8.A7	p26.B8	0.1710	0.0084	0.0494
p8.A7	p26.B10	0.1700	0.1636	0.9621
p8.A7	p4.G8	0.2052	0.0084	0.0411
p8.A7	p7.F10	0.2052	0.0084	0.0411
p8.A7	p23.A3	0.1351	0.2021	1.4962
p8.A7	p20.F12	0.2052	0.0084	0.0411
p8.A7	p4.D2	0.1693	0.1636	0.9667
p8.A7	p4.F9	0.2052	0.0084	0.0411
p8.A7	p4.E1	0.1700	0.1636	0.9621
p8.A7	p25.G10	0.1693	0.1636	0.9667
p8.A7	p26.G4	0.2577	0.0084	0.0327
p8.A7	p9.E5	0.1684	0.1675	0.9945
p8.A7	p2.H5	0.1682	0.0112	0.0669
p8.A7	p21.F12	0.1784	0.1646	0.9228
p8.A7	p6.H6	0.1682	0.0112	0.0669
p8.A7	p4.C10	0.1790	0.1638	0.9152
p8.A7	p6.D1	0.1749	0.1676	0.9579
p8.A7	p25.A2	0.1707	0.1632	0.9559
p8.A7	p7.E4	0.1678	0.1673	0.9973
p8.A7	p5.H11	0.1203	0.1906	1.5846
p23.B2	p11.H9	0.2351	0.0325	0.1382
p23.B2	p12.G7	0.1693	0.1315	0.7765
p23.B2	p23.H1	0.1671	0.1318	0.7891
p23.B2	p26.A2	0.1747	0.1352	0.7739
p23.B2	p26.E9	0.1549	0.1381	0.8916
p23.B2	p26.F2	0.1747	0.1352	0.7739
p23.B2	p26.G7	0.1757	0.1317	0.7493
p23.B2	p2.B9	0.1671	0.1318	0.7891
p23.B2	p3.C1	0.1757	0.1317	0.7493
p23.B2	p3.C8	0.1671	0.1318	0.7891
p23.B2	p6.G8	0.2571	0.0355	0.1383
p23.B2	p7.B1	0.1189	0.1906	1.6028
p23.B2	p25.G7	0.1692	0.1350	0.7977
p23.B2	p24.E1	0.1689	0.1349	0.7984
p23.B2	p5.F9	0.1671	0.1318	0.7891
p23.B2	p1.A9	0.1761	0.1353	0.7682
p23.B2	p3.F1	0.1693	0.1315	0.7765
p23.B2	p6.B2	0.1189	0.1906	1.6028
p23.B2	p24.H5	0.1189	0.1906	1.6028
p23.B2	p13.H12	0.1695	0.1316	0.7763
p23.B2	p26.E6	0.1692	0.1350	0.7977
p23.B2	p4.A6	0.1689	0.1349	0.7984
p23.B2	p23.C3	0.1757	0.1317	0.7493
p23.B2	p24.B8	0.1813	0.1354	0.7465
p23.B2	p11.G8	0.1793	0.1350	0.7530
p23.B2	p22.G7	0.1757	0.1317	0.7493
p23.B2	p11.H6	0.1189	0.1906	1.6028
p23.B2	p26.B8	0.1256	0.1906	1.5176
p23.B2	p26.B10	0.1692	0.1350	0.7977
p23.B2	p4.G8	0.1130	0.1900	1.6814
p23.B2	p7.F10	0.1130	0.1900	1.6814
p23.B2	p23.A3	0.2351	0.0325	0.1382
p23.B2	p20.F12	0.1130	0.1900	1.6814
p23.B2	p4.D2	0.1793	0.1350	0.7530
p23.B2	p4.F9	0.1130	0.1900	1.6814
p23.B2	p4.E1	0.1692	0.1350	0.7977
p23.B2	p25.G10	0.1793	0.1350	0.7530
p23.B2	p26.G4	0.1095	0.1900	1.7355
p23.B2	p9.E5	0.1695	0.1316	0.7763
p23.B2	p2.H5	0.1100	0.1863	1.6935
p23.B2	p21.F12	0.1565	0.1359	0.8688
p23.B2	p6.H6	0.1100	0.1863	1.6935
p23.B2	p4.C10	0.1671	0.1318	0.7891
p23.B2	p6.D1	0.1757	0.1317	0.7493
p23.B2	p25.A2	0.1565	0.1383	0.8835
p23.B2	p7.E4	0.1693	0.1315	0.7765
p23.B2	p5.H11	0.1078	0.0058	0.0536
p23.B2	p8.A7	0.1184	0.1987	1.6790
p8.H7	p11.H9	0.2726	0.0354	0.1300
p8.H7	p12.G7	0.1784	0.1347	0.7550
p8.H7	p23.H1	0.1637	0.1348	0.8235
p8.H7	p26.A2	0.1711	0.1382	0.8077
p8.H7	p26.E9	0.1633	0.1413	0.8652
